"Averaging time data supplied by EarthSense on 23/04/2025"
"Source","Zephyr"
"ID","Zephyr (1653)"
"Site Name","1653"
"Time Period","01/03/2025 00:00 - 31/03/2025 23:59"
"Timestamp","31/03/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3142"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-03-2025","05:00:00","2025-03-01T11:00:00+00:00","N/A","N/A","3.99","μg/m³","0","μg/m³","62.86","μg/m³","5.09","μg/m³","6.39","μg/m³","10.25","μg/m³","0.02","μg/m³","1.94","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","17.31","75.99","N/A","N/A","N/A","2","77","N/A"
"01-03-2025","06:00:00","2025-03-01T12:00:00+00:00","N/A","N/A","7.09","μg/m³","0","μg/m³","58.52","μg/m³","4.84","μg/m³","6.05","μg/m³","9.78","μg/m³","0.01","μg/m³","1.39","μg/m³","0.29","mg/m³","N/A","ppm","N/A","ppb","17.15","77.16","N/A","N/A","N/A","2","81","N/A"
"01-03-2025","07:00:00","2025-03-01T13:00:00+00:00","N/A","N/A","16.23","μg/m³","0.18","μg/m³","51.71","μg/m³","4.21","μg/m³","5.67","μg/m³","8.92","μg/m³","1.26","μg/m³","0.44","μg/m³","0.38","mg/m³","N/A","ppm","N/A","ppb","18.71","72.04","N/A","N/A","N/A","2","74","N/A"
"01-03-2025","08:00:00","2025-03-01T14:00:00+00:00","N/A","N/A","13.99","μg/m³","0.14","μg/m³","52.21","μg/m³","2.95","μg/m³","5.33","μg/m³","7.13","μg/m³","5.8","μg/m³","0","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","24.63","52.89","N/A","N/A","N/A","3","59","N/A"
"01-03-2025","09:00:00","2025-03-01T15:00:00+00:00","N/A","N/A","38.06","μg/m³","0","μg/m³","55","μg/m³","2.08","μg/m³","5.09","μg/m³","5.8","μg/m³","15.59","μg/m³","0.02","μg/m³","0.09","mg/m³","N/A","ppm","N/A","ppb","31.94","37.81","N/A","N/A","N/A","3","53","N/A"
"01-03-2025","10:00:00","2025-03-01T16:00:00+00:00","N/A","N/A","19.93","μg/m³","0","μg/m³","77.73","μg/m³","2.31","μg/m³","5.16","μg/m³","5.95","μg/m³","19.56","μg/m³","9.07","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.41","40.01","N/A","N/A","N/A","3","46","N/A"
"01-03-2025","11:00:00","2025-03-01T17:00:00+00:00","N/A","N/A","25.37","μg/m³","0","μg/m³","77.38","μg/m³","2.31","μg/m³","4.91","μg/m³","5.86","μg/m³","17.84","μg/m³","9.73","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.39","45.07","N/A","N/A","N/A","3","43","N/A"
"01-03-2025","12:00:00","2025-03-01T18:00:00+00:00","N/A","N/A","30.47","μg/m³","0","μg/m³","79.8","μg/m³","2.61","μg/m³","5.16","μg/m³","6.14","μg/m³","17.29","μg/m³","5.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.01","45","N/A","N/A","N/A","3","40","N/A"
"01-03-2025","13:00:00","2025-03-01T19:00:00+00:00","N/A","N/A","38.22","μg/m³","0","μg/m³","81.48","μg/m³","3.52","μg/m³","6.24","μg/m³","7.64","μg/m³","18.45","μg/m³","1.62","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.8","42.46","N/A","N/A","N/A","3","37","N/A"
"01-03-2025","14:00:00","2025-03-01T20:00:00+00:00","N/A","N/A","32.82","μg/m³","0","μg/m³","86.78","μg/m³","4.49","μg/m³","7.21","μg/m³","9.07","μg/m³","19.97","μg/m³","8.49","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.31","42.54","N/A","N/A","N/A","3","32","N/A"
"01-03-2025","15:00:00","2025-03-01T21:00:00+00:00","N/A","N/A","36.59","μg/m³","0","μg/m³","85.81","μg/m³","4.64","μg/m³","7.22","μg/m³","9.27","μg/m³","19.43","μg/m³","7.63","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.84","44.04","N/A","N/A","N/A","3","27","N/A"
"01-03-2025","16:00:00","2025-03-01T22:00:00+00:00","N/A","N/A","40.9","μg/m³","0","μg/m³","80.18","μg/m³","4.43","μg/m³","7.02","μg/m³","9.11","μg/m³","19.39","μg/m³","6.47","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.86","45.13","N/A","N/A","N/A","3","31","N/A"
"01-03-2025","17:00:00","2025-03-01T23:00:00+00:00","N/A","N/A","32.76","μg/m³","0","μg/m³","79.13","μg/m³","4.51","μg/m³","7.07","μg/m³","9.15","μg/m³","19.93","μg/m³","13.55","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.27","46.03","N/A","N/A","N/A","3","42","N/A"
"01-03-2025","18:00:00","2025-03-02T00:00:00+00:00","N/A","N/A","19.47","μg/m³","0","μg/m³","78.1","μg/m³","5.66","μg/m³","7.68","μg/m³","11.03","μg/m³","15.68","μg/m³","23.44","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.83","60.17","N/A","N/A","N/A","2","57","N/A"
"01-03-2025","19:00:00","2025-03-02T01:00:00+00:00","N/A","N/A","21.81","μg/m³","0","μg/m³","64.15","μg/m³","5.39","μg/m³","7.07","μg/m³","10.57","μg/m³","10.11","μg/m³","13.47","μg/m³","0.05","mg/m³","N/A","ppm","N/A","ppb","21.5","67.91","N/A","N/A","N/A","2","69","N/A"
"01-03-2025","20:00:00","2025-03-02T02:00:00+00:00","N/A","N/A","21.87","μg/m³","0","μg/m³","54.53","μg/m³","5.05","μg/m³","6.35","μg/m³","9.84","μg/m³","7.03","μg/m³","7.17","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","20.31","71.8","N/A","N/A","N/A","2","70","N/A"
"01-03-2025","21:00:00","2025-03-02T03:00:00+00:00","N/A","N/A","23.19","μg/m³","0","μg/m³","45.55","μg/m³","6.57","μg/m³","7.84","μg/m³","11.92","μg/m³","6.18","μg/m³","6.57","μg/m³","0.35","mg/m³","N/A","ppm","N/A","ppb","19.59","74.84","N/A","N/A","N/A","2","72","N/A"
"01-03-2025","22:00:00","2025-03-02T04:00:00+00:00","N/A","N/A","18.73","μg/m³","0","μg/m³","49.32","μg/m³","2.9","μg/m³","4.13","μg/m³","7.21","μg/m³","4.37","μg/m³","4.2","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","19.18","76.65","N/A","N/A","N/A","2","72","N/A"
"01-03-2025","23:00:00","2025-03-02T05:00:00+00:00","N/A","N/A","13.13","μg/m³","0","μg/m³","50.89","μg/m³","1.06","μg/m³","2.21","μg/m³","4.78","μg/m³","2.69","μg/m³","1.8","μg/m³","0.17","mg/m³","N/A","ppm","N/A","ppb","18.98","76.69","N/A","N/A","N/A","2","76","N/A"
"02-03-2025","00:00:00","2025-03-02T06:00:00+00:00","N/A","N/A","11.02","μg/m³","0","μg/m³","52.06","μg/m³","1.56","μg/m³","2.79","μg/m³","5.32","μg/m³","1.49","μg/m³","0.01","μg/m³","0.17","mg/m³","N/A","ppm","N/A","ppb","19.02","74.56","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","01:00:00","2025-03-02T07:00:00+00:00","N/A","N/A","8.75","μg/m³","0","μg/m³","48.66","μg/m³","2.41","μg/m³","3.64","μg/m³","6.34","μg/m³","2.24","μg/m³","2.17","μg/m³","0.2","mg/m³","N/A","ppm","N/A","ppb","18.76","74.56","N/A","N/A","N/A","2","80","N/A"
"02-03-2025","02:00:00","2025-03-02T08:00:00+00:00","N/A","N/A","9.54","μg/m³","0","μg/m³","47.07","μg/m³","2.72","μg/m³","4","μg/m³","7.17","μg/m³","1.88","μg/m³","2.71","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","17.95","77.15","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","03:00:00","2025-03-02T09:00:00+00:00","N/A","N/A","10.77","μg/m³","0","μg/m³","47.36","μg/m³","4.97","μg/m³","7.09","μg/m³","11.22","μg/m³","1.48","μg/m³","2.88","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","17.61","78.37","N/A","N/A","N/A","2","80","N/A"
"02-03-2025","04:00:00","2025-03-02T10:00:00+00:00","N/A","N/A","7.96","μg/m³","0","μg/m³","47.14","μg/m³","4.67","μg/m³","6.53","μg/m³","10.46","μg/m³","0.56","μg/m³","1.41","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","17.33","78.83","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","05:00:00","2025-03-02T11:00:00+00:00","N/A","N/A","6.38","μg/m³","0","μg/m³","52.77","μg/m³","1.5","μg/m³","2.55","μg/m³","5.5","μg/m³","0.06","μg/m³","2.1","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","16.87","80.53","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","06:00:00","2025-03-02T12:00:00+00:00","N/A","N/A","6.96","μg/m³","0","μg/m³","48.24","μg/m³","1.18","μg/m³","2.22","μg/m³","5.05","μg/m³","0.02","μg/m³","0.3","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","17.03","79.31","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","07:00:00","2025-03-02T13:00:00+00:00","N/A","N/A","20.46","μg/m³","0.07","μg/m³","38.44","μg/m³","3.6","μg/m³","5.28","μg/m³","8.47","μg/m³","2.77","μg/m³","0.2","μg/m³","0.41","mg/m³","N/A","ppm","N/A","ppb","19.05","72.4","N/A","N/A","N/A","2","72","N/A"
"02-03-2025","08:00:00","2025-03-02T14:00:00+00:00","N/A","N/A","15.25","μg/m³","0","μg/m³","46.32","μg/m³","2.68","μg/m³","4.89","μg/m³","6.51","μg/m³","8.03","μg/m³","0.01","μg/m³","0.09","mg/m³","N/A","ppm","N/A","ppb","24.92","55.09","N/A","N/A","N/A","2","63","N/A"
"02-03-2025","09:00:00","2025-03-02T15:00:00+00:00","N/A","N/A","13.53","μg/m³","0","μg/m³","58.19","μg/m³","1.87","μg/m³","4.23","μg/m³","5.09","μg/m³","11.18","μg/m³","0.14","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","27.22","48.6","N/A","N/A","N/A","3","51","N/A"
"02-03-2025","10:00:00","2025-03-02T16:00:00+00:00","N/A","N/A","5.64","μg/m³","0","μg/m³","72.83","μg/m³","0.81","μg/m³","2.93","μg/m³","3.49","μg/m³","10.84","μg/m³","5.26","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.34","52.82","N/A","N/A","N/A","3","44","N/A"
"02-03-2025","11:00:00","2025-03-02T17:00:00+00:00","N/A","N/A","10.42","μg/m³","0","μg/m³","74.57","μg/m³","0.71","μg/m³","2.67","μg/m³","3.51","μg/m³","9.73","μg/m³","7.41","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.17","56.81","N/A","N/A","N/A","4","40","N/A"
"02-03-2025","12:00:00","2025-03-02T18:00:00+00:00","N/A","N/A","13.62","μg/m³","0","μg/m³","74.32","μg/m³","0.92","μg/m³","2.83","μg/m³","3.96","μg/m³","8.82","μg/m³","4.94","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.87","59.39","N/A","N/A","N/A","4","40","N/A"
"02-03-2025","13:00:00","2025-03-02T19:00:00+00:00","N/A","N/A","16.88","μg/m³","0","μg/m³","68.69","μg/m³","0.83","μg/m³","2.84","μg/m³","3.84","μg/m³","9.19","μg/m³","1.16","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","24.98","57.15","N/A","N/A","N/A","4","36","N/A"
"02-03-2025","14:00:00","2025-03-02T20:00:00+00:00","N/A","N/A","11.01","μg/m³","0","μg/m³","72.52","μg/m³","1.1","μg/m³","3.33","μg/m³","3.96","μg/m³","10.78","μg/m³","0.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.5","51.25","N/A","N/A","N/A","4","31","N/A"
"02-03-2025","15:00:00","2025-03-02T21:00:00+00:00","N/A","N/A","11.92","μg/m³","0","μg/m³","78.78","μg/m³","1.36","μg/m³","3.53","μg/m³","4.48","μg/m³","11.58","μg/m³","5.28","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.68","53.49","N/A","N/A","N/A","4","35","N/A"
"02-03-2025","16:00:00","2025-03-02T22:00:00+00:00","N/A","N/A","14.75","μg/m³","0","μg/m³","78.9","μg/m³","1.74","μg/m³","3.79","μg/m³","5.04","μg/m³","11.06","μg/m³","4.73","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.29","55.08","N/A","N/A","N/A","4","38","N/A"
"02-03-2025","17:00:00","2025-03-02T23:00:00+00:00","N/A","N/A","20.27","μg/m³","0","μg/m³","74.49","μg/m³","1.94","μg/m³","4.05","μg/m³","5.47","μg/m³","11.83","μg/m³","2.12","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.04","54.67","N/A","N/A","N/A","3","41","N/A"
"02-03-2025","18:00:00","2025-03-03T00:00:00+00:00","N/A","N/A","8.67","μg/m³","0","μg/m³","75.66","μg/m³","2.15","μg/m³","4.11","μg/m³","5.9","μg/m³","11.75","μg/m³","11.7","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.4","58.48","N/A","N/A","N/A","2","62","N/A"
"02-03-2025","19:00:00","2025-03-03T01:00:00+00:00","N/A","N/A","13.45","μg/m³","0","μg/m³","70.42","μg/m³","3.35","μg/m³","4.96","μg/m³","8","μg/m³","8.27","μg/m³","13.93","μg/m³","0.05","mg/m³","N/A","ppm","N/A","ppb","20.88","69.93","N/A","N/A","N/A","2","73","N/A"
"02-03-2025","20:00:00","2025-03-03T02:00:00+00:00","N/A","N/A","13.64","μg/m³","0","μg/m³","58.61","μg/m³","3.04","μg/m³","4.51","μg/m³","7.52","μg/m³","4.15","μg/m³","3.16","μg/m³","0.14","mg/m³","N/A","ppm","N/A","ppb","19.67","71.84","N/A","N/A","N/A","2","65","N/A"
"02-03-2025","21:00:00","2025-03-03T03:00:00+00:00","N/A","N/A","11.94","μg/m³","0","μg/m³","56.45","μg/m³","2.55","μg/m³","3.9","μg/m³","6.87","μg/m³","2.91","μg/m³","4.78","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","18.69","74.59","N/A","N/A","N/A","2","69","N/A"
"02-03-2025","22:00:00","2025-03-03T04:00:00+00:00","N/A","N/A","14.52","μg/m³","0","μg/m³","52.44","μg/m³","3.01","μg/m³","4.2","μg/m³","7.44","μg/m³","1.93","μg/m³","3.49","μg/m³","0.28","mg/m³","N/A","ppm","N/A","ppb","18.23","76.42","N/A","N/A","N/A","2","72","N/A"
"02-03-2025","23:00:00","2025-03-03T05:00:00+00:00","N/A","N/A","9.88","μg/m³","0","μg/m³","53.31","μg/m³","2.17","μg/m³","3.41","μg/m³","6.29","μg/m³","0.7","μg/m³","1.23","μg/m³","0.21","mg/m³","N/A","ppm","N/A","ppb","18.1","74.97","N/A","N/A","N/A","2","76","N/A"
"03-03-2025","00:00:00","2025-03-03T06:00:00+00:00","N/A","N/A","10.19","μg/m³","0","μg/m³","51.75","μg/m³","3.11","μg/m³","4.36","μg/m³","7.76","μg/m³","0.62","μg/m³","2.57","μg/m³","0.27","mg/m³","N/A","ppm","N/A","ppb","17.42","77.89","N/A","N/A","N/A","2","84","N/A"
"03-03-2025","01:00:00","2025-03-03T07:00:00+00:00","N/A","N/A","7.65","μg/m³","0","μg/m³","55.64","μg/m³","3.02","μg/m³","4.26","μg/m³","7.62","μg/m³","0.08","μg/m³","1.53","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","17.12","78.75","N/A","N/A","N/A","2","83","N/A"
"03-03-2025","02:00:00","2025-03-03T08:00:00+00:00","N/A","N/A","6.65","μg/m³","0","μg/m³","51.73","μg/m³","2.96","μg/m³","4.17","μg/m³","7.54","μg/m³","0.03","μg/m³","0.74","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","16.67","79.26","N/A","N/A","N/A","2","81","N/A"
"03-03-2025","03:00:00","2025-03-03T09:00:00+00:00","N/A","N/A","5.32","μg/m³","0","μg/m³","50.61","μg/m³","3.92","μg/m³","5.49","μg/m³","9.22","μg/m³","0.03","μg/m³","0.98","μg/m³","0.26","mg/m³","N/A","ppm","N/A","ppb","16.48","78.84","N/A","N/A","N/A","2","79","N/A"
"03-03-2025","04:00:00","2025-03-03T10:00:00+00:00","N/A","N/A","5.7","μg/m³","0","μg/m³","50.77","μg/m³","2.69","μg/m³","3.8","μg/m³","7.27","μg/m³","0.01","μg/m³","2.23","μg/m³","0.29","mg/m³","N/A","ppm","N/A","ppb","15.63","81.87","N/A","N/A","N/A","2","80","N/A"
"03-03-2025","05:00:00","2025-03-03T11:00:00+00:00","N/A","N/A","7.75","μg/m³","0.02","μg/m³","53.46","μg/m³","2.33","μg/m³","3.37","μg/m³","6.79","μg/m³","0","μg/m³","0.75","μg/m³","0.32","mg/m³","N/A","ppm","N/A","ppb","15.83","81.44","N/A","N/A","N/A","2","82","N/A"
"03-03-2025","06:00:00","2025-03-03T12:00:00+00:00","N/A","N/A","7.45","μg/m³","0.04","μg/m³","47.27","μg/m³","1.92","μg/m³","3.07","μg/m³","6.24","μg/m³","0","μg/m³","1.25","μg/m³","0.33","mg/m³","N/A","ppm","N/A","ppb","15.85","79.89","N/A","N/A","N/A","2","79","N/A"
"03-03-2025","07:00:00","2025-03-03T13:00:00+00:00","N/A","N/A","25.39","μg/m³","4.82","μg/m³","37.55","μg/m³","1.82","μg/m³","3.04","μg/m³","5.52","μg/m³","1.27","μg/m³","0.32","μg/m³","0.56","mg/m³","N/A","ppm","N/A","ppb","18.06","73.66","N/A","N/A","N/A","2","68","N/A"
"03-03-2025","08:00:00","2025-03-03T14:00:00+00:00","N/A","N/A","24.61","μg/m³","2.78","μg/m³","42.96","μg/m³","1.41","μg/m³","3.77","μg/m³","4.45","μg/m³","8.65","μg/m³","0","μg/m³","0.28","mg/m³","N/A","ppm","N/A","ppb","25.62","49.03","N/A","N/A","N/A","3","56","N/A"
"03-03-2025","09:00:00","2025-03-03T15:00:00+00:00","N/A","N/A","49.83","μg/m³","0","μg/m³","55.24","μg/m³","1.03","μg/m³","3.97","μg/m³","4.43","μg/m³","17.67","μg/m³","0.05","μg/m³","0.14","mg/m³","N/A","ppm","N/A","ppb","33.02","36.86","N/A","N/A","N/A","3","52","N/A"
"03-03-2025","10:00:00","2025-03-03T16:00:00+00:00","N/A","N/A","26.84","μg/m³","0","μg/m³","78.05","μg/m³","1.31","μg/m³","4.09","μg/m³","4.6","μg/m³","20.87","μg/m³","10.42","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.08","40.19","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","11:00:00","2025-03-03T17:00:00+00:00","N/A","N/A","28.98","μg/m³","0","μg/m³","76.77","μg/m³","1.89","μg/m³","4.42","μg/m³","5.23","μg/m³","18.73","μg/m³","14.36","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.27","47.45","N/A","N/A","N/A","3","41","N/A"
"03-03-2025","12:00:00","2025-03-03T18:00:00+00:00","N/A","N/A","29.32","μg/m³","0","μg/m³","76.22","μg/m³","2.44","μg/m³","4.82","μg/m³","5.94","μg/m³","16.95","μg/m³","6.41","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.26","48.81","N/A","N/A","N/A","4","38","N/A"
"03-03-2025","13:00:00","2025-03-03T19:00:00+00:00","N/A","N/A","36.66","μg/m³","0","μg/m³","78.78","μg/m³","4.1","μg/m³","6.67","μg/m³","8.62","μg/m³","16.99","μg/m³","2","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.63","46.98","N/A","N/A","N/A","3","36","N/A"
"03-03-2025","14:00:00","2025-03-03T20:00:00+00:00","N/A","N/A","35.63","μg/m³","0","μg/m³","81.41","μg/m³","8.21","μg/m³","11.44","μg/m³","16.69","μg/m³","19.58","μg/m³","5.21","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.5","44.63","N/A","N/A","N/A","3","29","N/A"
"03-03-2025","15:00:00","2025-03-03T21:00:00+00:00","N/A","N/A","35.98","μg/m³","0","μg/m³","82.18","μg/m³","6.17","μg/m³","9.06","μg/m³","12.34","μg/m³","19.21","μg/m³","7.18","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.69","46.2","N/A","N/A","N/A","3","16","N/A"
"03-03-2025","16:00:00","2025-03-03T22:00:00+00:00","N/A","N/A","38.71","μg/m³","0","μg/m³","79.2","μg/m³","5.55","μg/m³","8.43","μg/m³","11.49","μg/m³","19.06","μg/m³","7.98","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.58","47.03","N/A","N/A","N/A","2","16","N/A"
"03-03-2025","17:00:00","2025-03-03T23:00:00+00:00","N/A","N/A","31.69","μg/m³","0","μg/m³","78.4","μg/m³","7.04","μg/m³","10.01","μg/m³","13.96","μg/m³","18.14","μg/m³","14.54","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.81","51.56","N/A","N/A","N/A","2","37","N/A"
"03-03-2025","18:00:00","2025-03-04T00:00:00+00:00","N/A","N/A","23.26","μg/m³","0","μg/m³","73.66","μg/m³","5.9","μg/m³","8.2","μg/m³","11.76","μg/m³","15.42","μg/m³","19.71","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.89","60.34","N/A","N/A","N/A","2","46","N/A"
"03-03-2025","19:00:00","2025-03-04T01:00:00+00:00","N/A","N/A","22.74","μg/m³","0","μg/m³","62.76","μg/m³","8.68","μg/m³","11.49","μg/m³","16.53","μg/m³","10.28","μg/m³","12.94","μg/m³","0.07","mg/m³","N/A","ppm","N/A","ppb","21.85","69.99","N/A","N/A","N/A","2","50","N/A"
"03-03-2025","20:00:00","2025-03-04T02:00:00+00:00","N/A","N/A","21.24","μg/m³","0","μg/m³","57.69","μg/m³","8.79","μg/m³","11.38","μg/m³","16.52","μg/m³","7.23","μg/m³","7.02","μg/m³","0.1","mg/m³","N/A","ppm","N/A","ppb","20.99","73.11","N/A","N/A","N/A","2","64","N/A"
