"Averaging time data supplied by EarthSense on 23/04/2025"
"Source","Zephyr"
"ID","Zephyr (1777)"
"Site Name","1777"
"Time Period","01/03/2025 00:00 - 31/03/2025 23:59"
"Timestamp","31/03/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3224"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-03-2025","03:00:00","2025-03-01T09:00:00+00:00","N/A","N/A","10.65","μg/m³","0","μg/m³","57.32","μg/m³","0","μg/m³","1.67","μg/m³","1.88","μg/m³","8.24","μg/m³","0.02","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.17","56.58","N/A","N/A","N/A","3","49","N/A"
"01-03-2025","04:00:00","2025-03-01T10:00:00+00:00","N/A","N/A","20.07","μg/m³","0","μg/m³","52.22","μg/m³","0","μg/m³","1.63","μg/m³","1.93","μg/m³","9.14","μg/m³","2.74","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.81","57.34","N/A","N/A","N/A","3","49","N/A"
"01-03-2025","05:00:00","2025-03-01T11:00:00+00:00","N/A","N/A","25.37","μg/m³","0","μg/m³","43.28","μg/m³","0","μg/m³","1.56","μg/m³","2","μg/m³","9.34","μg/m³","5.12","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.3","59.25","N/A","N/A","N/A","3","50","N/A"
"01-03-2025","06:00:00","2025-03-01T12:00:00+00:00","N/A","N/A","32.33","μg/m³","0","μg/m³","32.2","μg/m³","0","μg/m³","1.47","μg/m³","2.09","μg/m³","8.86","μg/m³","4.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.12","61.23","N/A","N/A","N/A","3","49","N/A"
"01-03-2025","07:00:00","2025-03-01T13:00:00+00:00","N/A","N/A","31.1","μg/m³","0","μg/m³","26.32","μg/m³","0","μg/m³","1.73","μg/m³","2.02","μg/m³","11.66","μg/m³","0.69","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.68","55.02","N/A","N/A","N/A","2","51","N/A"
"01-03-2025","08:00:00","2025-03-01T14:00:00+00:00","N/A","N/A","17.76","μg/m³","0","μg/m³","51.43","μg/m³","0","μg/m³","2.51","μg/m³","2.78","μg/m³","21.43","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.2","36.2","N/A","N/A","N/A","2","53","N/A"
"01-03-2025","09:00:00","2025-03-01T15:00:00+00:00","N/A","N/A","26.34","μg/m³","0","μg/m³","76.33","μg/m³","0","μg/m³","2.63","μg/m³","2.9","μg/m³","24.83","μg/m³","2.1","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.97","33.34","N/A","N/A","N/A","1","51","N/A"
"01-03-2025","10:00:00","2025-03-01T16:00:00+00:00","N/A","N/A","23.69","μg/m³","0","μg/m³","88.11","μg/m³","0","μg/m³","2.68","μg/m³","2.93","μg/m³","23.94","μg/m³","0.49","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.61","32.11","N/A","N/A","N/A","2","53","N/A"
"01-03-2025","11:00:00","2025-03-01T17:00:00+00:00","N/A","N/A","38.77","μg/m³","0","μg/m³","93.08","μg/m³","0","μg/m³","2.76","μg/m³","3.03","μg/m³","27.1","μg/m³","4.9","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.8","30.14","N/A","N/A","N/A","2","49","N/A"
"01-03-2025","12:00:00","2025-03-01T18:00:00+00:00","N/A","N/A","51.24","μg/m³","0","μg/m³","100.72","μg/m³","0","μg/m³","2.85","μg/m³","3.14","μg/m³","29.2","μg/m³","2.77","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.21","27.92","N/A","N/A","N/A","1","40","N/A"
"01-03-2025","13:00:00","2025-03-01T19:00:00+00:00","N/A","N/A","78.94","μg/m³","0","μg/m³","102.25","μg/m³","0","μg/m³","2.89","μg/m³","3.17","μg/m³","34.8","μg/m³","2.27","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","35.82","27.15","N/A","N/A","N/A","0","342","N/A"
"01-03-2025","14:00:00","2025-03-01T20:00:00+00:00","N/A","N/A","90.64","μg/m³","0","μg/m³","100.35","μg/m³","0","μg/m³","2.86","μg/m³","3.16","μg/m³","37.44","μg/m³","9.99","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","36.05","27.79","N/A","N/A","N/A","1","214","N/A"
"01-03-2025","15:00:00","2025-03-01T21:00:00+00:00","N/A","N/A","92.72","μg/m³","0","μg/m³","100.67","μg/m³","0","μg/m³","2.87","μg/m³","3.16","μg/m³","36.49","μg/m³","3.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","36.4","27.42","N/A","N/A","N/A","2","203","N/A"
"01-03-2025","16:00:00","2025-03-01T22:00:00+00:00","N/A","N/A","131.71","μg/m³","0","μg/m³","87.13","μg/m³","0","μg/m³","2.84","μg/m³","3.16","μg/m³","42.93","μg/m³","29.64","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","37.61","28.14","N/A","N/A","N/A","1","186","N/A"
"01-03-2025","17:00:00","2025-03-01T23:00:00+00:00","N/A","N/A","110.23","μg/m³","0","μg/m³","71.72","μg/m³","0","μg/m³","2.53","μg/m³","2.85","μg/m³","36.8","μg/m³","30","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.65","35.61","N/A","N/A","N/A","0","64","N/A"
"01-03-2025","18:00:00","2025-03-02T00:00:00+00:00","N/A","N/A","74.63","μg/m³","0","μg/m³","58.7","μg/m³","0","μg/m³","2.29","μg/m³","2.51","μg/m³","29.23","μg/m³","22.84","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.69","41.63","N/A","N/A","N/A","2","42","N/A"
"01-03-2025","19:00:00","2025-03-02T01:00:00+00:00","N/A","N/A","68.64","μg/m³","0","μg/m³","43.66","μg/m³","0","μg/m³","1.92","μg/m³","2.08","μg/m³","22.46","μg/m³","22.34","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.96","50.38","N/A","N/A","N/A","2","47","N/A"
"01-03-2025","20:00:00","2025-03-02T02:00:00+00:00","N/A","N/A","65.34","μg/m³","0","μg/m³","24.91","μg/m³","0","μg/m³","1.63","μg/m³","1.99","μg/m³","18.13","μg/m³","17.43","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.04","57.34","N/A","N/A","N/A","2","47","N/A"
"01-03-2025","21:00:00","2025-03-02T03:00:00+00:00","N/A","N/A","72.05","μg/m³","0","μg/m³","13.38","μg/m³","0","μg/m³","1.37","μg/m³","2.23","μg/m³","15.1","μg/m³","17.32","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.58","63.82","N/A","N/A","N/A","3","47","N/A"
"01-03-2025","22:00:00","2025-03-02T04:00:00+00:00","N/A","N/A","46.88","μg/m³","0","μg/m³","27.14","μg/m³","0","μg/m³","1.37","μg/m³","2.22","μg/m³","12.45","μg/m³","4.58","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.99","63.83","N/A","N/A","N/A","3","48","N/A"
"01-03-2025","23:00:00","2025-03-02T05:00:00+00:00","N/A","N/A","40.19","μg/m³","0","μg/m³","26.49","μg/m³","0","μg/m³","1.38","μg/m³","2.17","μg/m³","11.15","μg/m³","2.37","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.76","63.38","N/A","N/A","N/A","3","47","N/A"
"02-03-2025","00:00:00","2025-03-02T06:00:00+00:00","N/A","N/A","31.1","μg/m³","0","μg/m³","30.65","μg/m³","0","μg/m³","1.42","μg/m³","2.15","μg/m³","10.53","μg/m³","1.09","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.54","62.54","N/A","N/A","N/A","3","47","N/A"
"02-03-2025","01:00:00","2025-03-02T07:00:00+00:00","N/A","N/A","41.65","μg/m³","0","μg/m³","32.93","μg/m³","0","μg/m³","1.28","μg/m³","2.32","μg/m³","10.89","μg/m³","7.27","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.15","65.79","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","02:00:00","2025-03-02T08:00:00+00:00","N/A","N/A","26.93","μg/m³","0","μg/m³","37.01","μg/m³","0","μg/m³","1.3","μg/m³","2.3","μg/m³","9.22","μg/m³","1.79","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.05","65.41","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","03:00:00","2025-03-02T09:00:00+00:00","N/A","N/A","23.08","μg/m³","0","μg/m³","37.71","μg/m³","0","μg/m³","1.34","μg/m³","2.26","μg/m³","8.72","μg/m³","0.51","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.76","64.45","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","04:00:00","2025-03-02T10:00:00+00:00","N/A","N/A","22.9","μg/m³","0","μg/m³","32.47","μg/m³","0","μg/m³","1.33","μg/m³","2.27","μg/m³","8.76","μg/m³","2.6","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.11","64.8","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","05:00:00","2025-03-02T11:00:00+00:00","N/A","N/A","26.49","μg/m³","0","μg/m³","28","μg/m³","0","μg/m³","1.2","μg/m³","2.42","μg/m³","7.88","μg/m³","4.63","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.82","67.88","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","06:00:00","2025-03-02T12:00:00+00:00","N/A","N/A","30.43","μg/m³","0","μg/m³","28.56","μg/m³","0","μg/m³","1.11","μg/m³","2.49","μg/m³","8.48","μg/m³","4.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.71","69.94","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","07:00:00","2025-03-02T13:00:00+00:00","N/A","N/A","26.15","μg/m³","0","μg/m³","36.46","μg/m³","0","μg/m³","1.38","μg/m³","2.21","μg/m³","9.86","μg/m³","0.6","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.22","63.39","N/A","N/A","N/A","2","51","N/A"
"02-03-2025","08:00:00","2025-03-02T14:00:00+00:00","N/A","N/A","22.09","μg/m³","0","μg/m³","46.5","μg/m³","0","μg/m³","2.01","μg/m³","2.29","μg/m³","18.74","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.16","48.25","N/A","N/A","N/A","2","57","N/A"
"02-03-2025","09:00:00","2025-03-02T15:00:00+00:00","N/A","N/A","27.87","μg/m³","0","μg/m³","64.29","μg/m³","0","μg/m³","2.07","μg/m³","2.29","μg/m³","20.55","μg/m³","0.43","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.11","46.86","N/A","N/A","N/A","1","59","N/A"
"02-03-2025","10:00:00","2025-03-02T16:00:00+00:00","N/A","N/A","12.62","μg/m³","0","μg/m³","78.97","μg/m³","0","μg/m³","2.31","μg/m³","2.58","μg/m³","20.19","μg/m³","0.01","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.85","41.01","N/A","N/A","N/A","1","42","N/A"
"02-03-2025","11:00:00","2025-03-02T17:00:00+00:00","N/A","N/A","24.52","μg/m³","0","μg/m³","86.75","μg/m³","0","μg/m³","2.55","μg/m³","2.8","μg/m³","25.24","μg/m³","1.09","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.65","35.31","N/A","N/A","N/A","3","40","N/A"
"02-03-2025","12:00:00","2025-03-02T18:00:00+00:00","N/A","N/A","51.94","μg/m³","0","μg/m³","85.63","μg/m³","0","μg/m³","2.59","μg/m³","2.88","μg/m³","29.46","μg/m³","2.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.15","34.19","N/A","N/A","N/A","3","42","N/A"
"02-03-2025","13:00:00","2025-03-02T19:00:00+00:00","N/A","N/A","64.03","μg/m³","0","μg/m³","86.14","μg/m³","0","μg/m³","2.76","μg/m³","3.04","μg/m³","34.26","μg/m³","1","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","35.5","30.14","N/A","N/A","N/A","1","23","N/A"
"02-03-2025","14:00:00","2025-03-02T20:00:00+00:00","N/A","N/A","72.38","μg/m³","0","μg/m³","90.1","μg/m³","0","μg/m³","2.82","μg/m³","3.11","μg/m³","35.71","μg/m³","4.94","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","35.48","28.83","N/A","N/A","N/A","0","233","N/A"
"02-03-2025","15:00:00","2025-03-02T21:00:00+00:00","N/A","N/A","77.71","μg/m³","0","μg/m³","87.69","μg/m³","0","μg/m³","2.8","μg/m³","3.09","μg/m³","35.62","μg/m³","6.03","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","35.2","29.17","N/A","N/A","N/A","1","80","N/A"
"02-03-2025","16:00:00","2025-03-02T22:00:00+00:00","N/A","N/A","84.91","μg/m³","0","μg/m³","86.85","μg/m³","0","μg/m³","2.86","μg/m³","3.15","μg/m³","36.6","μg/m³","4.88","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","36.09","27.75","N/A","N/A","N/A","1","46","N/A"
"02-03-2025","17:00:00","2025-03-02T23:00:00+00:00","N/A","N/A","89.88","μg/m³","0","μg/m³","81.77","μg/m³","0","μg/m³","2.78","μg/m³","3.06","μg/m³","35.68","μg/m³","15.49","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.63","29.74","N/A","N/A","N/A","2","20","N/A"
"02-03-2025","18:00:00","2025-03-03T00:00:00+00:00","N/A","N/A","76.86","μg/m³","0","μg/m³","68.85","μg/m³","0","μg/m³","2.57","μg/m³","2.77","μg/m³","32.66","μg/m³","27.54","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.24","34.66","N/A","N/A","N/A","2","40","N/A"
"02-03-2025","19:00:00","2025-03-03T01:00:00+00:00","N/A","N/A","80.9","μg/m³","0","μg/m³","45.52","μg/m³","0","μg/m³","2.03","μg/m³","2.25","μg/m³","24.79","μg/m³","33.47","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.97","47.71","N/A","N/A","N/A","2","42","N/A"
"02-03-2025","20:00:00","2025-03-03T02:00:00+00:00","N/A","N/A","61.24","μg/m³","0","μg/m³","36.18","μg/m³","0","μg/m³","1.79","μg/m³","1.92","μg/m³","17.51","μg/m³","17.08","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.97","53.69","N/A","N/A","N/A","2","45","N/A"
"02-03-2025","21:00:00","2025-03-03T03:00:00+00:00","N/A","N/A","52.09","μg/m³","0","μg/m³","42.3","μg/m³","0","μg/m³","1.62","μg/m³","1.94","μg/m³","13.54","μg/m³","11.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.03","57.65","N/A","N/A","N/A","3","49","N/A"
"02-03-2025","22:00:00","2025-03-03T04:00:00+00:00","N/A","N/A","44.54","μg/m³","0","μg/m³","38.61","μg/m³","0","μg/m³","1.53","μg/m³","2.03","μg/m³","10.98","μg/m³","5.53","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.61","59.76","N/A","N/A","N/A","2","50","N/A"
"02-03-2025","23:00:00","2025-03-03T05:00:00+00:00","N/A","N/A","40.27","μg/m³","0","μg/m³","39.41","μg/m³","0","μg/m³","1.46","μg/m³","2.11","μg/m³","10.4","μg/m³","5.79","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.22","61.62","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","00:00:00","2025-03-03T06:00:00+00:00","N/A","N/A","34.09","μg/m³","0","μg/m³","42.65","μg/m³","0","μg/m³","1.39","μg/m³","2.2","μg/m³","8.82","μg/m³","3.58","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.73","63.34","N/A","N/A","N/A","3","51","N/A"
"03-03-2025","01:00:00","2025-03-03T07:00:00+00:00","N/A","N/A","30.31","μg/m³","0","μg/m³","43.86","μg/m³","0","μg/m³","1.35","μg/m³","2.25","μg/m³","8.3","μg/m³","2.43","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.56","64.14","N/A","N/A","N/A","3","50","N/A"
"03-03-2025","02:00:00","2025-03-03T08:00:00+00:00","N/A","N/A","28.96","μg/m³","0","μg/m³","44.32","μg/m³","0","μg/m³","1.31","μg/m³","2.27","μg/m³","7.53","μg/m³","2.19","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.29","65.06","N/A","N/A","N/A","3","50","N/A"
"03-03-2025","03:00:00","2025-03-03T09:00:00+00:00","N/A","N/A","21.24","μg/m³","0","μg/m³","47.83","μg/m³","0","μg/m³","1.37","μg/m³","2.22","μg/m³","6.83","μg/m³","0.39","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.3","63.66","N/A","N/A","N/A","3","49","N/A"
"03-03-2025","04:00:00","2025-03-03T10:00:00+00:00","N/A","N/A","26.55","μg/m³","0","μg/m³","45.19","μg/m³","0","μg/m³","1.31","μg/m³","2.28","μg/m³","7.23","μg/m³","2.79","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.96","65.2","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","05:00:00","2025-03-03T11:00:00+00:00","N/A","N/A","20.18","μg/m³","0","μg/m³","48.22","μg/m³","0","μg/m³","1.37","μg/m³","2.21","μg/m³","6.06","μg/m³","0.06","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.06","63.77","N/A","N/A","N/A","3","49","N/A"
"03-03-2025","06:00:00","2025-03-03T12:00:00+00:00","N/A","N/A","26.63","μg/m³","0","μg/m³","34.48","μg/m³","0","μg/m³","1.4","μg/m³","2.17","μg/m³","7.18","μg/m³","1.4","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.03","62.91","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","07:00:00","2025-03-03T13:00:00+00:00","N/A","N/A","33.71","μg/m³","0","μg/m³","23.12","μg/m³","0","μg/m³","1.63","μg/m³","2.16","μg/m³","11.25","μg/m³","1.23","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.99","57.51","N/A","N/A","N/A","2","50","N/A"
"03-03-2025","08:00:00","2025-03-03T14:00:00+00:00","N/A","N/A","33.74","μg/m³","0","μg/m³","43.98","μg/m³","0","μg/m³","2.47","μg/m³","2.74","μg/m³","22.62","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.98","37.25","N/A","N/A","N/A","2","53","N/A"
"03-03-2025","09:00:00","2025-03-03T15:00:00+00:00","N/A","N/A","36.43","μg/m³","0","μg/m³","72.3","μg/m³","0","μg/m³","2.51","μg/m³","2.81","μg/m³","26.27","μg/m³","3.08","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.62","36.18","N/A","N/A","N/A","1","62","N/A"
"03-03-2025","10:00:00","2025-03-03T16:00:00+00:00","N/A","N/A","43.32","μg/m³","0","μg/m³","84.99","μg/m³","0","μg/m³","2.45","μg/m³","2.68","μg/m³","25.42","μg/m³","3.23","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.91","37.67","N/A","N/A","N/A","1","66","N/A"
"03-03-2025","11:00:00","2025-03-03T17:00:00+00:00","N/A","N/A","47.53","μg/m³","0","μg/m³","93.87","μg/m³","0","μg/m³","2.56","μg/m³","2.81","μg/m³","27.86","μg/m³","1","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.72","34.99","N/A","N/A","N/A","2","42","N/A"
"03-03-2025","12:00:00","2025-03-03T18:00:00+00:00","N/A","N/A","63.19","μg/m³","0","μg/m³","96.13","μg/m³","0","μg/m³","2.65","μg/m³","2.94","μg/m³","31.46","μg/m³","1.79","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.36","32.71","N/A","N/A","N/A","1","35","N/A"
"03-03-2025","13:00:00","2025-03-03T19:00:00+00:00","N/A","N/A","87.55","μg/m³","0","μg/m³","99.24","μg/m³","0","μg/m³","2.79","μg/m³","3.07","μg/m³","36.47","μg/m³","1.35","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","36.98","29.43","N/A","N/A","N/A","1","237","N/A"
"03-03-2025","14:00:00","2025-03-03T20:00:00+00:00","N/A","N/A","113.9","μg/m³","0","μg/m³","102.69","μg/m³","0","μg/m³","2.83","μg/m³","3.06","μg/m³","40.32","μg/m³","12.93","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","37.79","28.48","N/A","N/A","N/A","3","229","N/A"
"03-03-2025","15:00:00","2025-03-03T21:00:00+00:00","N/A","N/A","153.59","μg/m³","0","μg/m³","87.6","μg/m³","0","μg/m³","2.35","μg/m³","2.6","μg/m³","40.19","μg/m³","52.11","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","35.26","39.97","N/A","N/A","N/A","2","245","N/A"
"03-03-2025","16:00:00","2025-03-03T22:00:00+00:00","N/A","N/A","124.38","μg/m³","0","μg/m³","82.17","μg/m³","0","μg/m³","2.17","μg/m³","2.38","μg/m³","33.65","μg/m³","17.45","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.5","44.43","N/A","N/A","N/A","1","274","N/A"
"03-03-2025","17:00:00","2025-03-03T23:00:00+00:00","N/A","N/A","110.95","μg/m³","0","μg/m³","66.41","μg/m³","0","μg/m³","2","μg/m³","2.25","μg/m³","31.52","μg/m³","23.86","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.8","48.59","N/A","N/A","N/A","1","35","N/A"
"03-03-2025","18:00:00","2025-03-04T00:00:00+00:00","N/A","N/A","98.72","μg/m³","0","μg/m³","49.63","μg/m³","0","μg/m³","1.43","μg/m³","2.27","μg/m³","24.73","μg/m³","32.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.79","62.3","N/A","N/A","N/A","2","36","N/A"
"03-03-2025","19:00:00","2025-03-04T01:00:00+00:00","N/A","N/A","76.26","μg/m³","0","μg/m³","35.07","μg/m³","0","μg/m³","0.97","μg/m³","2.66","μg/m³","16.95","μg/m³","16.71","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.8","73.34","N/A","N/A","N/A","2","38","N/A"
"03-03-2025","20:00:00","2025-03-04T02:00:00+00:00","N/A","N/A","73.68","μg/m³","0","μg/m³","19.31","μg/m³","0","μg/m³","0.68","μg/m³","3.07","μg/m³","14.17","μg/m³","13.07","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.65","80.4","N/A","N/A","N/A","2","45","N/A"
"03-03-2025","21:00:00","2025-03-04T03:00:00+00:00","N/A","N/A","62.1","μg/m³","0","μg/m³","5.64","μg/m³","0","μg/m³","0.54","μg/m³","3.17","μg/m³","11.89","μg/m³","5.95","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.8","83.78","N/A","N/A","N/A","2","47","N/A"
