"Averaging time data supplied by EarthSense on 19/06/2025"
"Source","Zephyr"
"ID","Zephyr (1637)"
"Site Name","1637"
"Time Period","01/04/2025 00:00 - 30/04/2025 23:59"
"Timestamp","30/04/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC2563"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-04-2025","14:00:00","2025-04-01T20:00:00+00:00","N/A","N/A","48.82","μg/m³","0","μg/m³","79.58","μg/m³","2.24","μg/m³","4.89","μg/m³","5.31","μg/m³","6.56","μg/m³","0.18","μg/m³","0","mg/m³","31.82","39.67","N/A","N/A","N/A","3","22","N/A"
"01-04-2025","15:00:00","2025-04-01T21:00:00+00:00","N/A","N/A","60.74","μg/m³","0","μg/m³","86.03","μg/m³","3.48","μg/m³","6.11","μg/m³","6.87","μg/m³","7.49","μg/m³","2.22","μg/m³","0","mg/m³","32.58","38.26","N/A","N/A","N/A","2","16","N/A"
"01-04-2025","16:00:00","2025-04-01T22:00:00+00:00","N/A","N/A","69.37","μg/m³","0","μg/m³","82.49","μg/m³","3.93","μg/m³","6.47","μg/m³","7.59","μg/m³","8.38","μg/m³","15.61","μg/m³","0","mg/m³","31.64","40.54","N/A","N/A","N/A","2","11","N/A"
"01-04-2025","17:00:00","2025-04-01T23:00:00+00:00","N/A","N/A","63.58","μg/m³","0","μg/m³","70.93","μg/m³","4.19","μg/m³","6.51","μg/m³","8.1","μg/m³","8.44","μg/m³","22.28","μg/m³","0","mg/m³","29.24","46.44","N/A","N/A","N/A","2","21","N/A"
"01-04-2025","18:00:00","2025-04-02T00:00:00+00:00","N/A","N/A","62.28","μg/m³","0","μg/m³","54.06","μg/m³","4.35","μg/m³","6.13","μg/m³","8.24","μg/m³","7.18","μg/m³","28.59","μg/m³","0","mg/m³","25.32","55.81","N/A","N/A","N/A","2","41","N/A"
"01-04-2025","19:00:00","2025-04-02T01:00:00+00:00","N/A","N/A","74.89","μg/m³","0","μg/m³","19.38","μg/m³","5.11","μg/m³","6.42","μg/m³","9.49","μg/m³","7.4","μg/m³","27.54","μg/m³","0","mg/m³","22.23","67.52","N/A","N/A","N/A","2","55","N/A"
"01-04-2025","20:00:00","2025-04-02T02:00:00+00:00","N/A","N/A","49.89","μg/m³","0","μg/m³","16.83","μg/m³","4.92","μg/m³","6.07","μg/m³","9.19","μg/m³","2.06","μg/m³","9.73","μg/m³","0","mg/m³","21.08","71.32","N/A","N/A","N/A","2","74","N/A"
"01-04-2025","21:00:00","2025-04-02T03:00:00+00:00","N/A","N/A","35.33","μg/m³","0","μg/m³","26.89","μg/m³","3.66","μg/m³","4.8","μg/m³","7.59","μg/m³","0.44","μg/m³","3.94","μg/m³","0","mg/m³","20.33","71.61","N/A","N/A","N/A","2","70","N/A"
"01-04-2025","22:00:00","2025-04-02T04:00:00+00:00","N/A","N/A","33.28","μg/m³","0","μg/m³","25.61","μg/m³","3.6","μg/m³","4.76","μg/m³","7.57","μg/m³","0.19","μg/m³","2.69","μg/m³","0","mg/m³","20.01","72.65","N/A","N/A","N/A","2","74","N/A"
"01-04-2025","23:00:00","2025-04-02T05:00:00+00:00","N/A","N/A","26.68","μg/m³","0","μg/m³","32.02","μg/m³","3.07","μg/m³","4.29","μg/m³","6.89","μg/m³","0.02","μg/m³","1.41","μg/m³","0","mg/m³","19.84","71.87","N/A","N/A","N/A","2","72","N/A"
"02-04-2025","00:00:00","2025-04-02T06:00:00+00:00","N/A","N/A","18.99","μg/m³","0","μg/m³","36.16","μg/m³","2.49","μg/m³","3.71","μg/m³","6.17","μg/m³","0.01","μg/m³","0.64","μg/m³","0","mg/m³","19.39","72.35","N/A","N/A","N/A","2","73","N/A"
"02-04-2025","01:00:00","2025-04-02T07:00:00+00:00","N/A","N/A","17","μg/m³","0","μg/m³","41.31","μg/m³","2.35","μg/m³","3.56","μg/m³","5.97","μg/m³","0","μg/m³","0.12","μg/m³","0","mg/m³","19.03","72.15","N/A","N/A","N/A","2","74","N/A"
"02-04-2025","02:00:00","2025-04-02T08:00:00+00:00","N/A","N/A","9.23","μg/m³","0","μg/m³","44.17","μg/m³","2.06","μg/m³","3.4","μg/m³","5.66","μg/m³","0","μg/m³","0.02","μg/m³","0","mg/m³","19.06","70.25","N/A","N/A","N/A","2","82","N/A"
"02-04-2025","03:00:00","2025-04-02T09:00:00+00:00","N/A","N/A","9.9","μg/m³","0","μg/m³","46.36","μg/m³","2.4","μg/m³","3.89","μg/m³","6.11","μg/m³","0","μg/m³","0.48","μg/m³","0","mg/m³","18.95","68.44","N/A","N/A","N/A","2","86","N/A"
"02-04-2025","04:00:00","2025-04-02T10:00:00+00:00","N/A","N/A","18.59","μg/m³","0","μg/m³","35.62","μg/m³","3.47","μg/m³","4.85","μg/m³","7.64","μg/m³","0","μg/m³","2.2","μg/m³","0","mg/m³","18.22","71.41","N/A","N/A","N/A","2","89","N/A"
"02-04-2025","05:00:00","2025-04-02T11:00:00+00:00","N/A","N/A","25.3","μg/m³","0","μg/m³","29.75","μg/m³","4.95","μg/m³","6.51","μg/m³","9.88","μg/m³","0.21","μg/m³","3.69","μg/m³","0","mg/m³","17.47","72.98","N/A","N/A","N/A","2","93","N/A"
"02-04-2025","06:00:00","2025-04-02T12:00:00+00:00","N/A","N/A","40.81","μg/m³","0","μg/m³","11.21","μg/m³","4.54","μg/m³","5.8","μg/m³","9.02","μg/m³","0.06","μg/m³","3.89","μg/m³","0","mg/m³","17.38","74.45","N/A","N/A","N/A","2","88","N/A"
"02-04-2025","07:00:00","2025-04-02T13:00:00+00:00","N/A","N/A","25.42","μg/m³","0.11","μg/m³","7.13","μg/m³","3.89","μg/m³","5.57","μg/m³","7.86","μg/m³","0.08","μg/m³","0.41","μg/m³","0.06","mg/m³","22.58","61.78","N/A","N/A","N/A","2","72","N/A"
"02-04-2025","08:00:00","2025-04-02T14:00:00+00:00","N/A","N/A","14.1","μg/m³","0","μg/m³","60.52","μg/m³","1.73","μg/m³","4.22","μg/m³","4.71","μg/m³","0.37","μg/m³","0","μg/m³","0","mg/m³","28.79","41.72","N/A","N/A","N/A","2","52","N/A"
"02-04-2025","09:00:00","2025-04-02T15:00:00+00:00","N/A","N/A","36.31","μg/m³","0","μg/m³","76.87","μg/m³","1.27","μg/m³","3.97","μg/m³","4.35","μg/m³","2.45","μg/m³","0","μg/m³","0","mg/m³","30.93","37.4","N/A","N/A","N/A","2","46","N/A"
"02-04-2025","10:00:00","2025-04-02T16:00:00+00:00","N/A","N/A","52.24","μg/m³","0","μg/m³","90.29","μg/m³","1.19","μg/m³","4.07","μg/m³","4.46","μg/m³","5.13","μg/m³","0.03","μg/m³","0","mg/m³","33.05","34.18","N/A","N/A","N/A","3","37","N/A"
"02-04-2025","11:00:00","2025-04-02T17:00:00+00:00","N/A","N/A","65.54","μg/m³","0","μg/m³","90.87","μg/m³","1.53","μg/m³","4.28","μg/m³","4.68","μg/m³","8.81","μg/m³","9.33","μg/m³","0","mg/m³","33.34","35.15","N/A","N/A","N/A","3","39","N/A"
"02-04-2025","12:00:00","2025-04-02T18:00:00+00:00","N/A","N/A","63.99","μg/m³","0","μg/m³","74.81","μg/m³","2.58","μg/m³","5.13","μg/m³","5.78","μg/m³","9.42","μg/m³","22.27","μg/m³","0","mg/m³","30.5","42.13","N/A","N/A","N/A","3","33","N/A"
"02-04-2025","13:00:00","2025-04-02T19:00:00+00:00","N/A","N/A","52.88","μg/m³","0","μg/m³","75.73","μg/m³","3.8","μg/m³","6.23","μg/m³","7.61","μg/m³","7.33","μg/m³","14.4","μg/m³","0","mg/m³","29.44","45.94","N/A","N/A","N/A","3","25","N/A"
"02-04-2025","14:00:00","2025-04-02T20:00:00+00:00","N/A","N/A","44.9","μg/m³","0","μg/m³","77.58","μg/m³","3.29","μg/m³","5.79","μg/m³","6.84","μg/m³","5.03","μg/m³","2.42","μg/m³","0","mg/m³","29.92","44.08","N/A","N/A","N/A","4","25","N/A"
"02-04-2025","15:00:00","2025-04-02T21:00:00+00:00","N/A","N/A","55.11","μg/m³","0","μg/m³","84.38","μg/m³","3.27","μg/m³","5.81","μg/m³","6.55","μg/m³","5.34","μg/m³","0.46","μg/m³","0","mg/m³","31.84","40.36","N/A","N/A","N/A","2","29","N/A"
"02-04-2025","16:00:00","2025-04-02T22:00:00+00:00","N/A","N/A","64.75","μg/m³","0","μg/m³","82.67","μg/m³","4.49","μg/m³","6.89","μg/m³","8.42","μg/m³","7.85","μg/m³","16.66","μg/m³","0","mg/m³","30.74","43.18","N/A","N/A","N/A","2","30","N/A"
"02-04-2025","17:00:00","2025-04-02T23:00:00+00:00","N/A","N/A","61.19","μg/m³","0","μg/m³","67.52","μg/m³","5.72","μg/m³","7.87","μg/m³","10.39","μg/m³","7.35","μg/m³","22.13","μg/m³","0","mg/m³","27.92","49.83","N/A","N/A","N/A","2","32","N/A"
"02-04-2025","18:00:00","2025-04-03T00:00:00+00:00","N/A","N/A","64.04","μg/m³","0","μg/m³","51.17","μg/m³","6.66","μg/m³","8.44","μg/m³","11.85","μg/m³","6.33","μg/m³","29.64","μg/m³","0","mg/m³","23.96","61.9","N/A","N/A","N/A","2","51","N/A"
"02-04-2025","19:00:00","2025-04-03T01:00:00+00:00","N/A","N/A","60.21","μg/m³","0","μg/m³","26.79","μg/m³","7.88","μg/m³","9.53","μg/m³","13.68","μg/m³","3.17","μg/m³","17.02","μg/m³","0","mg/m³","22.05","69.36","N/A","N/A","N/A","2","56","N/A"
"02-04-2025","20:00:00","2025-04-03T02:00:00+00:00","N/A","N/A","41.64","μg/m³","0","μg/m³","26.76","μg/m³","5.32","μg/m³","6.74","μg/m³","10.12","μg/m³","1.18","μg/m³","6.36","μg/m³","0","mg/m³","21.34","70.5","N/A","N/A","N/A","2","60","N/A"
"02-04-2025","21:00:00","2025-04-03T03:00:00+00:00","N/A","N/A","41.27","μg/m³","0","μg/m³","22.37","μg/m³","4.47","μg/m³","5.66","μg/m³","8.85","μg/m³","0.46","μg/m³","5.29","μg/m³","0","mg/m³","20.5","73.4","N/A","N/A","N/A","2","69","N/A"
"02-04-2025","22:00:00","2025-04-03T04:00:00+00:00","N/A","N/A","32.13","μg/m³","0","μg/m³","25.38","μg/m³","3.74","μg/m³","5.02","μg/m³","7.97","μg/m³","0.1","μg/m³","1.75","μg/m³","0","mg/m³","20.24","72.86","N/A","N/A","N/A","2","76","N/A"
"02-04-2025","23:00:00","2025-04-03T05:00:00+00:00","N/A","N/A","27.65","μg/m³","0","μg/m³","32.95","μg/m³","3.29","μg/m³","4.64","μg/m³","7.45","μg/m³","0.01","μg/m³","1.65","μg/m³","0","mg/m³","19.78","72.65","N/A","N/A","N/A","2","88","N/A"
"03-04-2025","00:00:00","2025-04-03T06:00:00+00:00","N/A","N/A","18.49","μg/m³","0","μg/m³","43.05","μg/m³","3.69","μg/m³","5.03","μg/m³","7.8","μg/m³","0","μg/m³","1.13","μg/m³","0","mg/m³","19.52","71.33","N/A","N/A","N/A","2","86","N/A"
"03-04-2025","01:00:00","2025-04-03T07:00:00+00:00","N/A","N/A","22.4","μg/m³","0","μg/m³","37.06","μg/m³","3.33","μg/m³","4.56","μg/m³","7.51","μg/m³","0","μg/m³","2.84","μg/m³","0","mg/m³","18.93","74.57","N/A","N/A","N/A","2","84","N/A"
"03-04-2025","02:00:00","2025-04-03T08:00:00+00:00","N/A","N/A","14.58","μg/m³","0","μg/m³","39.11","μg/m³","3.05","μg/m³","4.3","μg/m³","7.1","μg/m³","0","μg/m³","0.22","μg/m³","0","mg/m³","18.62","74.07","N/A","N/A","N/A","2","86","N/A"
"03-04-2025","03:00:00","2025-04-03T09:00:00+00:00","N/A","N/A","16.4","μg/m³","0","μg/m³","33.28","μg/m³","3.99","μg/m³","5.34","μg/m³","8.45","μg/m³","0","μg/m³","0.85","μg/m³","0","mg/m³","18.08","73.81","N/A","N/A","N/A","2","89","N/A"
"03-04-2025","04:00:00","2025-04-03T10:00:00+00:00","N/A","N/A","23.38","μg/m³","0","μg/m³","33.46","μg/m³","4.19","μg/m³","5.79","μg/m³","9.12","μg/m³","0","μg/m³","2.53","μg/m³","0","mg/m³","17.66","75.68","N/A","N/A","N/A","2","87","N/A"
"03-04-2025","05:00:00","2025-04-03T11:00:00+00:00","N/A","N/A","17.63","μg/m³","0","μg/m³","20.23","μg/m³","4.31","μg/m³","5.63","μg/m³","8.79","μg/m³","0.05","μg/m³","0.26","μg/m³","0","mg/m³","17.5","74.49","N/A","N/A","N/A","2","87","N/A"
"03-04-2025","06:00:00","2025-04-03T12:00:00+00:00","N/A","N/A","35.68","μg/m³","0","μg/m³","19.43","μg/m³","3.82","μg/m³","4.92","μg/m³","7.94","μg/m³","0","μg/m³","2.15","μg/m³","0","mg/m³","17.47","74.64","N/A","N/A","N/A","2","85","N/A"
"03-04-2025","07:00:00","2025-04-03T13:00:00+00:00","N/A","N/A","27.56","μg/m³","0","μg/m³","14.17","μg/m³","3.34","μg/m³","4.73","μg/m³","7.14","μg/m³","0.24","μg/m³","0.06","μg/m³","0.03","mg/m³","20.91","66.68","N/A","N/A","N/A","2","74","N/A"
"03-04-2025","08:00:00","2025-04-03T14:00:00+00:00","N/A","N/A","14.59","μg/m³","0","μg/m³","50.08","μg/m³","2.23","μg/m³","4.56","μg/m³","5.38","μg/m³","1.44","μg/m³","0","μg/m³","0","mg/m³","27.34","48.35","N/A","N/A","N/A","2","60","N/A"
"03-04-2025","09:00:00","2025-04-03T15:00:00+00:00","N/A","N/A","23.63","μg/m³","0","μg/m³","69.58","μg/m³","1.78","μg/m³","4.41","μg/m³","4.84","μg/m³","2.51","μg/m³","0","μg/m³","0","mg/m³","30.22","40.39","N/A","N/A","N/A","2","51","N/A"
"03-04-2025","10:00:00","2025-04-03T16:00:00+00:00","N/A","N/A","37.58","μg/m³","0","μg/m³","76.95","μg/m³","2.16","μg/m³","4.8","μg/m³","5.2","μg/m³","5.17","μg/m³","0.46","μg/m³","0","mg/m³","30.47","39.47","N/A","N/A","N/A","3","42","N/A"
"03-04-2025","11:00:00","2025-04-03T17:00:00+00:00","N/A","N/A","43.33","μg/m³","0","μg/m³","76.5","μg/m³","2.38","μg/m³","4.92","μg/m³","5.37","μg/m³","6.85","μg/m³","4.67","μg/m³","0","mg/m³","30.44","40.22","N/A","N/A","N/A","3","39","N/A"
"03-04-2025","12:00:00","2025-04-03T18:00:00+00:00","N/A","N/A","43.69","μg/m³","0","μg/m³","82.78","μg/m³","3.76","μg/m³","6.47","μg/m³","7.95","μg/m³","6.52","μg/m³","12.18","μg/m³","0","mg/m³","28.96","44.32","N/A","N/A","N/A","3","33","N/A"
"03-04-2025","13:00:00","2025-04-03T19:00:00+00:00","N/A","N/A","40.45","μg/m³","0","μg/m³","83.12","μg/m³","6.37","μg/m³","10.11","μg/m³","13.56","μg/m³","5.05","μg/m³","4.24","μg/m³","0","mg/m³","29.13","44.9","N/A","N/A","N/A","3","26","N/A"
"03-04-2025","14:00:00","2025-04-03T20:00:00+00:00","N/A","N/A","40.46","μg/m³","0","μg/m³","84.93","μg/m³","5.98","μg/m³","9.03","μg/m³","11.64","μg/m³","4.89","μg/m³","0.29","μg/m³","0","mg/m³","30.36","42.04","N/A","N/A","N/A","3","19","N/A"
"03-04-2025","15:00:00","2025-04-03T21:00:00+00:00","N/A","N/A","54.03","μg/m³","0","μg/m³","84.65","μg/m³","6.33","μg/m³","9.19","μg/m³","12.1","μg/m³","7.34","μg/m³","17.92","μg/m³","0","mg/m³","29.2","45.16","N/A","N/A","N/A","3","22","N/A"
"03-04-2025","16:00:00","2025-04-03T22:00:00+00:00","N/A","N/A","54.58","μg/m³","0","μg/m³","69.66","μg/m³","7.36","μg/m³","10.33","μg/m³","13.91","μg/m³","5.56","μg/m³","7.6","μg/m³","0","mg/m³","29.28","47.12","N/A","N/A","N/A","2","30","N/A"
"03-04-2025","17:00:00","2025-04-03T23:00:00+00:00","N/A","N/A","53.88","μg/m³","0","μg/m³","68.45","μg/m³","7.19","μg/m³","10.37","μg/m³","14.17","μg/m³","7.58","μg/m³","14.84","μg/m³","0","mg/m³","28.5","48.7","N/A","N/A","N/A","2","35","N/A"
"03-04-2025","18:00:00","2025-04-04T00:00:00+00:00","N/A","N/A","64.11","μg/m³","0","μg/m³","47.28","μg/m³","6.14","μg/m³","8.41","μg/m³","12.01","μg/m³","7.73","μg/m³","30.13","μg/m³","0","mg/m³","24.54","61.36","N/A","N/A","N/A","2","52","N/A"
"03-04-2025","19:00:00","2025-04-04T01:00:00+00:00","N/A","N/A","54.35","μg/m³","0","μg/m³","32.13","μg/m³","3.84","μg/m³","5.29","μg/m³","8.2","μg/m³","4.44","μg/m³","20.45","μg/m³","0","mg/m³","22.33","71.19","N/A","N/A","N/A","2","65","N/A"
"03-04-2025","20:00:00","2025-04-04T02:00:00+00:00","N/A","N/A","46.04","μg/m³","0","μg/m³","23.13","μg/m³","3.19","μg/m³","4.27","μg/m³","7.09","μg/m³","1.73","μg/m³","9.52","μg/m³","0","mg/m³","21.42","74.72","N/A","N/A","N/A","2","72","N/A"
"03-04-2025","21:00:00","2025-04-04T03:00:00+00:00","N/A","N/A","38.65","μg/m³","0","μg/m³","23.08","μg/m³","3.17","μg/m³","4.36","μg/m³","7.2","μg/m³","0.33","μg/m³","2.92","μg/m³","0","mg/m³","21.15","74.37","N/A","N/A","N/A","2","66","N/A"
"03-04-2025","22:00:00","2025-04-04T04:00:00+00:00","N/A","N/A","35.39","μg/m³","0","μg/m³","32.15","μg/m³","1.53","μg/m³","2.57","μg/m³","5.04","μg/m³","0.06","μg/m³","3.65","μg/m³","0","mg/m³","20.8","76.31","N/A","N/A","N/A","2","73","N/A"
"03-04-2025","23:00:00","2025-04-04T05:00:00+00:00","N/A","N/A","26.69","μg/m³","0","μg/m³","34.38","μg/m³","2.1","μg/m³","3.17","μg/m³","5.79","μg/m³","0.01","μg/m³","0.68","μg/m³","0","mg/m³","20.79","76.05","N/A","N/A","N/A","2","74","N/A"
"04-04-2025","00:00:00","2025-04-04T06:00:00+00:00","N/A","N/A","23.21","μg/m³","0","μg/m³","40.57","μg/m³","2.32","μg/m³","3.49","μg/m³","6.19","μg/m³","0","μg/m³","1.01","μg/m³","0","mg/m³","20.34","75.57","N/A","N/A","N/A","2","78","N/A"
"04-04-2025","01:00:00","2025-04-04T07:00:00+00:00","N/A","N/A","21.45","μg/m³","0","μg/m³","39.79","μg/m³","2.35","μg/m³","3.42","μg/m³","6.16","μg/m³","0","μg/m³","0.72","μg/m³","0","mg/m³","19.83","76.4","N/A","N/A","N/A","2","81","N/A"
"04-04-2025","02:00:00","2025-04-04T08:00:00+00:00","N/A","N/A","20.59","μg/m³","0","μg/m³","44.77","μg/m³","2.21","μg/m³","3.18","μg/m³","5.93","μg/m³","0","μg/m³","0.9","μg/m³","0","mg/m³","19.62","77.33","N/A","N/A","N/A","2","77","N/A"
"04-04-2025","03:00:00","2025-04-04T09:00:00+00:00","N/A","N/A","14.48","μg/m³","0","μg/m³","40.14","μg/m³","2.86","μg/m³","4.07","μg/m³","6.85","μg/m³","0","μg/m³","0.02","μg/m³","0","mg/m³","19.86","75.09","N/A","N/A","N/A","2","72","N/A"
"04-04-2025","04:00:00","2025-04-04T10:00:00+00:00","N/A","N/A","16.01","μg/m³","0","μg/m³","46.35","μg/m³","2.9","μg/m³","4.12","μg/m³","6.89","μg/m³","0","μg/m³","0.23","μg/m³","0","mg/m³","19.73","75.03","N/A","N/A","N/A","2","70","N/A"
"04-04-2025","05:00:00","2025-04-04T11:00:00+00:00","N/A","N/A","20.08","μg/m³","0","μg/m³","38.53","μg/m³","3.2","μg/m³","4.55","μg/m³","7.51","μg/m³","0.06","μg/m³","1.39","μg/m³","0","mg/m³","19.44","75.56","N/A","N/A","N/A","2","72","N/A"
