"Averaging time data supplied by EarthSense on 27/08/2025"
"Source","Zephyr"
"ID","Zephyr (1653)"
"Site Name","1653"
"Time Period","01/02/2025 00:00 - 28/02/2025 23:59"
"Timestamp","28/02/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3142"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-02-2025","07:00:00","2025-02-01T13:00:00+00:00","N/A","N/A","6.49","μg/m³","0","μg/m³","67.49","μg/m³","0.84","μg/m³","1.92","μg/m³","4.26","μg/m³","2.05","μg/m³","0.41","μg/m³","0.18","mg/m³","N/A","ppm","N/A","ppb","20.58","76.32","N/A","N/A","N/A","3","62","N/A"
"01-02-2025","08:00:00","2025-02-01T14:00:00+00:00","N/A","N/A","10.59","μg/m³","0","μg/m³","69.22","μg/m³","1.83","μg/m³","3.06","μg/m³","5.48","μg/m³","4.21","μg/m³","4.06","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","21.73","73.61","N/A","N/A","N/A","3","61","N/A"
"01-02-2025","09:00:00","2025-02-01T15:00:00+00:00","N/A","N/A","19.51","μg/m³","0","μg/m³","66.4","μg/m³","1.86","μg/m³","3.03","μg/m³","5.49","μg/m³","6.3","μg/m³","2.67","μg/m³","0.31","mg/m³","N/A","ppm","N/A","ppb","22.62","74.77","N/A","N/A","N/A","3","59","N/A"
"01-02-2025","10:00:00","2025-02-01T16:00:00+00:00","N/A","N/A","9.08","μg/m³","0","μg/m³","67.65","μg/m³","0.65","μg/m³","1.73","μg/m³","3.6","μg/m³","6.39","μg/m³","2.7","μg/m³","0.12","mg/m³","N/A","ppm","N/A","ppb","22.97","72.14","N/A","N/A","N/A","3","57","N/A"
"01-02-2025","11:00:00","2025-02-01T17:00:00+00:00","N/A","N/A","15.08","μg/m³","0","μg/m³","68.57","μg/m³","0.64","μg/m³","1.81","μg/m³","3.79","μg/m³","6.24","μg/m³","2.65","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","22.62","73.01","N/A","N/A","N/A","3","55","N/A"
"01-02-2025","12:00:00","2025-02-01T18:00:00+00:00","N/A","N/A","15.41","μg/m³","0","μg/m³","69.8","μg/m³","3.3","μg/m³","5.15","μg/m³","7.78","μg/m³","7.5","μg/m³","0.04","μg/m³","0.16","mg/m³","N/A","ppm","N/A","ppb","24.81","65.56","N/A","N/A","N/A","3","55","N/A"
"01-02-2025","13:00:00","2025-02-01T19:00:00+00:00","N/A","N/A","16.13","μg/m³","0","μg/m³","68.79","μg/m³","3.69","μg/m³","6.19","μg/m³","8.58","μg/m³","12.14","μg/m³","0.13","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","28.18","54.36","N/A","N/A","N/A","3","58","N/A"
"01-02-2025","14:00:00","2025-02-01T20:00:00+00:00","N/A","N/A","14.93","μg/m³","0","μg/m³","76.76","μg/m³","4.5","μg/m³","7.32","μg/m³","10.21","μg/m³","14.58","μg/m³","2.97","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.26","51.96","N/A","N/A","N/A","3","60","N/A"
"01-02-2025","15:00:00","2025-02-01T21:00:00+00:00","N/A","N/A","14.68","μg/m³","0","μg/m³","81.28","μg/m³","4.12","μg/m³","6.83","μg/m³","9.6","μg/m³","14.34","μg/m³","7.41","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.37","52.96","N/A","N/A","N/A","3","58","N/A"
"01-02-2025","16:00:00","2025-02-01T22:00:00+00:00","N/A","N/A","17.95","μg/m³","0","μg/m³","77.01","μg/m³","3.16","μg/m³","5.62","μg/m³","7.88","μg/m³","13.3","μg/m³","5.91","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","26.45","55.42","N/A","N/A","N/A","3","55","N/A"
"01-02-2025","17:00:00","2025-02-01T23:00:00+00:00","N/A","N/A","8.11","μg/m³","0","μg/m³","78.06","μg/m³","3.78","μg/m³","6.07","μg/m³","9.06","μg/m³","9.97","μg/m³","9.58","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","23.49","61.64","N/A","N/A","N/A","3","60","N/A"
"01-02-2025","18:00:00","2025-02-02T00:00:00+00:00","N/A","N/A","9.27","μg/m³","0","μg/m³","73.17","μg/m³","4.05","μg/m³","6.31","μg/m³","9.54","μg/m³","7.51","μg/m³","6.87","μg/m³","0.03","mg/m³","N/A","ppm","N/A","ppb","22.37","63.5","N/A","N/A","N/A","3","65","N/A"
"01-02-2025","19:00:00","2025-02-02T01:00:00+00:00","N/A","N/A","6.46","μg/m³","0","μg/m³","72.71","μg/m³","4.9","μg/m³","6.85","μg/m³","10.69","μg/m³","3.19","μg/m³","5.13","μg/m³","0.12","mg/m³","N/A","ppm","N/A","ppb","19.67","69.51","N/A","N/A","N/A","3","69","N/A"
"01-02-2025","20:00:00","2025-02-02T02:00:00+00:00","N/A","N/A","6.53","μg/m³","0","μg/m³","72.35","μg/m³","4.48","μg/m³","6.41","μg/m³","10.1","μg/m³","0.73","μg/m³","1.5","μg/m³","0.2","mg/m³","N/A","ppm","N/A","ppb","18.82","69.7","N/A","N/A","N/A","3","72","N/A"
"01-02-2025","21:00:00","2025-02-02T03:00:00+00:00","N/A","N/A","5.76","μg/m³","0","μg/m³","68.85","μg/m³","5.05","μg/m³","6.91","μg/m³","10.97","μg/m³","0.53","μg/m³","3.62","μg/m³","0.26","mg/m³","N/A","ppm","N/A","ppb","18.15","73.11","N/A","N/A","N/A","3","72","N/A"
"01-02-2025","22:00:00","2025-02-02T04:00:00+00:00","N/A","N/A","6.6","μg/m³","0","μg/m³","69.07","μg/m³","4.81","μg/m³","6.61","μg/m³","10.71","μg/m³","0.06","μg/m³","1.68","μg/m³","0.27","mg/m³","N/A","ppm","N/A","ppb","17.72","73.78","N/A","N/A","N/A","3","76","N/A"
"01-02-2025","23:00:00","2025-02-02T05:00:00+00:00","N/A","N/A","6.02","μg/m³","0","μg/m³","65.01","μg/m³","4.41","μg/m³","6.06","μg/m³","10.05","μg/m³","0.04","μg/m³","2.31","μg/m³","0.31","mg/m³","N/A","ppm","N/A","ppb","17.32","75.29","N/A","N/A","N/A","3","75","N/A"
"02-02-2025","00:00:00","2025-02-02T06:00:00+00:00","N/A","N/A","5.76","μg/m³","0","μg/m³","66.71","μg/m³","3.98","μg/m³","5.75","μg/m³","9.38","μg/m³","0","μg/m³","0.48","μg/m³","0.28","mg/m³","N/A","ppm","N/A","ppb","17.23","74.65","N/A","N/A","N/A","3","75","N/A"
"02-02-2025","01:00:00","2025-02-02T07:00:00+00:00","N/A","N/A","1","μg/m³","0","μg/m³","69.37","μg/m³","3.36","μg/m³","5.08","μg/m³","8.35","μg/m³","0","μg/m³","0.01","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","17.16","72.77","N/A","N/A","N/A","3","75","N/A"
"02-02-2025","02:00:00","2025-02-02T08:00:00+00:00","N/A","N/A","2.82","μg/m³","0","μg/m³","62.68","μg/m³","3.24","μg/m³","4.95","μg/m³","8.14","μg/m³","0.02","μg/m³","0.82","μg/m³","0.28","mg/m³","N/A","ppm","N/A","ppb","17.29","71.55","N/A","N/A","N/A","3","76","N/A"
"02-02-2025","03:00:00","2025-02-02T09:00:00+00:00","N/A","N/A","5.54","μg/m³","0.01","μg/m³","57.15","μg/m³","2.88","μg/m³","4.44","μg/m³","7.58","μg/m³","0.02","μg/m³","1.85","μg/m³","0.36","mg/m³","N/A","ppm","N/A","ppb","16.15","74.73","N/A","N/A","N/A","3","78","N/A"
"02-02-2025","04:00:00","2025-02-02T10:00:00+00:00","N/A","N/A","5.05","μg/m³","0.18","μg/m³","54.14","μg/m³","2.62","μg/m³","4.16","μg/m³","7.19","μg/m³","0","μg/m³","0.44","μg/m³","0.37","mg/m³","N/A","ppm","N/A","ppb","15.7","73.88","N/A","N/A","N/A","3","81","N/A"
"02-02-2025","05:00:00","2025-02-02T11:00:00+00:00","N/A","N/A","2.72","μg/m³","1.27","μg/m³","62.08","μg/m³","2.17","μg/m³","3.75","μg/m³","6.41","μg/m³","0","μg/m³","0.1","μg/m³","0.33","mg/m³","N/A","ppm","N/A","ppb","15.84","70.98","N/A","N/A","N/A","3","80","N/A"
"02-02-2025","06:00:00","2025-02-02T12:00:00+00:00","N/A","N/A","1.97","μg/m³","2.35","μg/m³","68.68","μg/m³","1.55","μg/m³","3.45","μg/m³","5.31","μg/m³","0","μg/m³","0","μg/m³","0.27","mg/m³","N/A","ppm","N/A","ppb","16.3","63.19","N/A","N/A","N/A","3","81","N/A"
"02-02-2025","07:00:00","2025-02-02T13:00:00+00:00","N/A","N/A","8.58","μg/m³","0.82","μg/m³","70.15","μg/m³","1.34","μg/m³","3.43","μg/m³","5.1","μg/m³","0.6","μg/m³","0.4","μg/m³","0.36","mg/m³","N/A","ppm","N/A","ppb","18.38","60.73","N/A","N/A","N/A","3","73","N/A"
"02-02-2025","08:00:00","2025-02-02T14:00:00+00:00","N/A","N/A","28.96","μg/m³","0","μg/m³","63.24","μg/m³","1.08","μg/m³","4.21","μg/m³","4.69","μg/m³","10.05","μg/m³","0","μg/m³","0.17","mg/m³","N/A","ppm","N/A","ppb","29.34","36.88","N/A","N/A","N/A","3","57","N/A"
"02-02-2025","09:00:00","2025-02-02T15:00:00+00:00","N/A","N/A","51.58","μg/m³","0","μg/m³","80.35","μg/m³","1.29","μg/m³","4.7","μg/m³","5.22","μg/m³","21.28","μg/m³","1.13","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.48","30.31","N/A","N/A","N/A","3","58","N/A"
"02-02-2025","10:00:00","2025-02-02T16:00:00+00:00","N/A","N/A","41.07","μg/m³","0","μg/m³","87.86","μg/m³","1.74","μg/m³","4.98","μg/m³","5.62","μg/m³","22.77","μg/m³","13.94","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.95","35.38","N/A","N/A","N/A","3","55","N/A"
"02-02-2025","11:00:00","2025-02-02T17:00:00+00:00","N/A","N/A","29.49","μg/m³","0","μg/m³","91.43","μg/m³","2.34","μg/m³","5.21","μg/m³","6.37","μg/m³","18.45","μg/m³","16.01","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.07","45.1","N/A","N/A","N/A","4","53","N/A"
"02-02-2025","12:00:00","2025-02-02T18:00:00+00:00","N/A","N/A","35.09","μg/m³","0","μg/m³","81.74","μg/m³","2.64","μg/m³","5.46","μg/m³","6.8","μg/m³","17.42","μg/m³","3.66","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.2","44.7","N/A","N/A","N/A","4","49","N/A"
"02-02-2025","13:00:00","2025-02-02T19:00:00+00:00","N/A","N/A","37.64","μg/m³","0","μg/m³","84.84","μg/m³","2.98","μg/m³","5.9","μg/m³","7.27","μg/m³","18.97","μg/m³","4.54","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.42","42.71","N/A","N/A","N/A","4","44","N/A"
"02-02-2025","14:00:00","2025-02-02T20:00:00+00:00","N/A","N/A","46.59","μg/m³","0","μg/m³","83.58","μg/m³","3.92","μg/m³","6.81","μg/m³","8.63","μg/m³","20.52","μg/m³","6.02","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31","43.27","N/A","N/A","N/A","4","44","N/A"
"02-02-2025","15:00:00","2025-02-02T21:00:00+00:00","N/A","N/A","33.26","μg/m³","0","μg/m³","86.66","μg/m³","4.32","μg/m³","7.18","μg/m³","9.67","μg/m³","19.04","μg/m³","14.24","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.83","47.22","N/A","N/A","N/A","4","47","N/A"
"02-02-2025","16:00:00","2025-02-02T22:00:00+00:00","N/A","N/A","27.02","μg/m³","0","μg/m³","88.71","μg/m³","3.58","μg/m³","6.07","μg/m³","8.34","μg/m³","15.8","μg/m³","15.55","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.6","53.34","N/A","N/A","N/A","3","53","N/A"
"02-02-2025","17:00:00","2025-02-02T23:00:00+00:00","N/A","N/A","16.73","μg/m³","0","μg/m³","84.31","μg/m³","1.47","μg/m³","3.37","μg/m³","4.92","μg/m³","10.93","μg/m³","12.72","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.71","61.18","N/A","N/A","N/A","3","60","N/A"
"02-02-2025","18:00:00","2025-02-03T00:00:00+00:00","N/A","N/A","16.36","μg/m³","0","μg/m³","81.2","μg/m³","2.19","μg/m³","3.84","μg/m³","6.21","μg/m³","6.97","μg/m³","10.05","μg/m³","0.04","mg/m³","N/A","ppm","N/A","ppb","21.61","67.96","N/A","N/A","N/A","3","64","N/A"
"02-02-2025","19:00:00","2025-02-03T01:00:00+00:00","N/A","N/A","15.75","μg/m³","0","μg/m³","73.38","μg/m³","3.53","μg/m³","4.92","μg/m³","8.08","μg/m³","4.37","μg/m³","6.47","μg/m³","0.12","mg/m³","N/A","ppm","N/A","ppb","20.31","72.75","N/A","N/A","N/A","3","67","N/A"
"02-02-2025","20:00:00","2025-02-03T02:00:00+00:00","N/A","N/A","12.42","μg/m³","0","μg/m³","70.69","μg/m³","4.22","μg/m³","5.87","μg/m³","9.64","μg/m³","1.41","μg/m³","1.14","μg/m³","0.17","mg/m³","N/A","ppm","N/A","ppb","19.39","73.73","N/A","N/A","N/A","3","69","N/A"
"02-02-2025","21:00:00","2025-02-03T03:00:00+00:00","N/A","N/A","10.46","μg/m³","0","μg/m³","71.7","μg/m³","3.98","μg/m³","5.52","μg/m³","9","μg/m³","0.83","μg/m³","2.18","μg/m³","0.2","mg/m³","N/A","ppm","N/A","ppb","18.98","74.15","N/A","N/A","N/A","3","70","N/A"
"02-02-2025","22:00:00","2025-02-03T04:00:00+00:00","N/A","N/A","12.06","μg/m³","0","μg/m³","73.4","μg/m³","1.77","μg/m³","2.9","μg/m³","5.68","μg/m³","0.47","μg/m³","3.91","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","18.76","78.07","N/A","N/A","N/A","3","72","N/A"
"02-02-2025","23:00:00","2025-02-03T05:00:00+00:00","N/A","N/A","9.4","μg/m³","0","μg/m³","67.31","μg/m³","2.69","μg/m³","3.91","μg/m³","7.08","μg/m³","0.12","μg/m³","0.22","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","18.46","77.61","N/A","N/A","N/A","3","74","N/A"
"03-02-2025","00:00:00","2025-02-03T06:00:00+00:00","N/A","N/A","6.42","μg/m³","0.02","μg/m³","66.48","μg/m³","3.58","μg/m³","5","μg/m³","8.44","μg/m³","0.03","μg/m³","0.11","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","18.28","75.96","N/A","N/A","N/A","3","75","N/A"
"03-02-2025","01:00:00","2025-02-03T07:00:00+00:00","N/A","N/A","4.41","μg/m³","0","μg/m³","69.07","μg/m³","3.92","μg/m³","5.31","μg/m³","8.87","μg/m³","0.01","μg/m³","0.65","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","18.02","76.4","N/A","N/A","N/A","3","73","N/A"
"03-02-2025","02:00:00","2025-02-03T08:00:00+00:00","N/A","N/A","4.93","μg/m³","0","μg/m³","69.65","μg/m³","3.66","μg/m³","5.16","μg/m³","8.69","μg/m³","0.01","μg/m³","0.87","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","17.84","77.47","N/A","N/A","N/A","3","75","N/A"
"03-02-2025","03:00:00","2025-02-03T09:00:00+00:00","N/A","N/A","4.51","μg/m³","0","μg/m³","70.57","μg/m³","3.63","μg/m³","5.04","μg/m³","8.6","μg/m³","0","μg/m³","0.58","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","17.71","77.42","N/A","N/A","N/A","3","76","N/A"
"03-02-2025","04:00:00","2025-02-03T10:00:00+00:00","N/A","N/A","3.81","μg/m³","0","μg/m³","68.05","μg/m³","3.55","μg/m³","5.09","μg/m³","8.62","μg/m³","0","μg/m³","0.06","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","17.56","76.43","N/A","N/A","N/A","3","75","N/A"
"03-02-2025","05:00:00","2025-02-03T11:00:00+00:00","N/A","N/A","4.01","μg/m³","0","μg/m³","67.34","μg/m³","3.26","μg/m³","4.81","μg/m³","8.25","μg/m³","0","μg/m³","1.16","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","17.41","76.12","N/A","N/A","N/A","3","74","N/A"
"03-02-2025","06:00:00","2025-02-03T12:00:00+00:00","N/A","N/A","5.53","μg/m³","0.01","μg/m³","66.5","μg/m³","3.21","μg/m³","4.54","μg/m³","8.01","μg/m³","0","μg/m³","1.58","μg/m³","0.31","mg/m³","N/A","ppm","N/A","ppb","17.37","77.45","N/A","N/A","N/A","3","75","N/A"
"03-02-2025","07:00:00","2025-02-03T13:00:00+00:00","N/A","N/A","20.57","μg/m³","0.08","μg/m³","60.27","μg/m³","2.6","μg/m³","4.07","μg/m³","7.1","μg/m³","1.15","μg/m³","1.19","μg/m³","0.42","mg/m³","N/A","ppm","N/A","ppb","19.32","74.53","N/A","N/A","N/A","3","69","N/A"
"03-02-2025","08:00:00","2025-02-03T14:00:00+00:00","N/A","N/A","30.94","μg/m³","1.34","μg/m³","48.56","μg/m³","1.87","μg/m³","4.64","μg/m³","5.51","μg/m³","11.1","μg/m³","0","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","28.77","44.77","N/A","N/A","N/A","3","60","N/A"
"03-02-2025","09:00:00","2025-02-03T15:00:00+00:00","N/A","N/A","27.12","μg/m³","0","μg/m³","68.5","μg/m³","1.72","μg/m³","4.55","μg/m³","5.29","μg/m³","15.79","μg/m³","0.14","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.26","42.12","N/A","N/A","N/A","3","58","N/A"
"03-02-2025","10:00:00","2025-02-03T16:00:00+00:00","N/A","N/A","29.82","μg/m³","0","μg/m³","76.22","μg/m³","1.81","μg/m³","4.82","μg/m³","5.44","μg/m³","18.22","μg/m³","1.15","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.99","39.46","N/A","N/A","N/A","4","56","N/A"
"03-02-2025","11:00:00","2025-02-03T17:00:00+00:00","N/A","N/A","20.27","μg/m³","0","μg/m³","84.54","μg/m³","2.1","μg/m³","4.85","μg/m³","5.79","μg/m³","17.39","μg/m³","10.14","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.42","44.78","N/A","N/A","N/A","4","53","N/A"
"03-02-2025","12:00:00","2025-02-03T18:00:00+00:00","N/A","N/A","30.09","μg/m³","0","μg/m³","79.2","μg/m³","1.83","μg/m³","4.67","μg/m³","5.61","μg/m³","17.16","μg/m³","6.09","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.64","45.87","N/A","N/A","N/A","4","52","N/A"
"03-02-2025","13:00:00","2025-02-03T19:00:00+00:00","N/A","N/A","25.2","μg/m³","0","μg/m³","80.81","μg/m³","2.02","μg/m³","4.73","μg/m³","5.93","μg/m³","16.82","μg/m³","8.41","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.16","46.82","N/A","N/A","N/A","4","51","N/A"
"03-02-2025","14:00:00","2025-02-03T20:00:00+00:00","N/A","N/A","33.39","μg/m³","0","μg/m³","77.31","μg/m³","3.17","μg/m³","5.95","μg/m³","7.71","μg/m³","16.89","μg/m³","3.61","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.83","46.95","N/A","N/A","N/A","4","47","N/A"
"03-02-2025","15:00:00","2025-02-03T21:00:00+00:00","N/A","N/A","33.56","μg/m³","0","μg/m³","75.47","μg/m³","3.21","μg/m³","6.05","μg/m³","7.73","μg/m³","17.93","μg/m³","3.39","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.75","44.38","N/A","N/A","N/A","4","47","N/A"
"03-02-2025","16:00:00","2025-02-03T22:00:00+00:00","N/A","N/A","17.75","μg/m³","0","μg/m³","82.93","μg/m³","2.79","μg/m³","5.4","μg/m³","7.4","μg/m³","16.97","μg/m³","18.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.6","50.41","N/A","N/A","N/A","4","49","N/A"
"03-02-2025","17:00:00","2025-02-03T23:00:00+00:00","N/A","N/A","14.83","μg/m³","0","μg/m³","76.7","μg/m³","2.1","μg/m³","4.38","μg/m³","6.03","μg/m³","10.88","μg/m³","7.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.89","55.15","N/A","N/A","N/A","3","55","N/A"
"03-02-2025","18:00:00","2025-02-04T00:00:00+00:00","N/A","N/A","10.93","μg/m³","0","μg/m³","72.18","μg/m³","2.45","μg/m³","4.51","μg/m³","6.76","μg/m³","7.88","μg/m³","10.3","μg/m³","0.04","mg/m³","N/A","ppm","N/A","ppb","21.37","61.35","N/A","N/A","N/A","2","64","N/A"
"03-02-2025","19:00:00","2025-02-04T01:00:00+00:00","N/A","N/A","17.71","μg/m³","0","μg/m³","65.54","μg/m³","3.89","μg/m³","5.72","μg/m³","8.83","μg/m³","5.49","μg/m³","8.87","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","19.85","66.98","N/A","N/A","N/A","3","69","N/A"
