"Averaging time data supplied by EarthSense on 23/04/2025"
"Source","Zephyr"
"ID","Zephyr (1762)"
"Site Name","1762"
"Time Period","01/03/2025 00:00 - 31/03/2025 23:59"
"Timestamp","31/03/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3147"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-03-2025","10:00:00","2025-03-01T16:00:00+00:00","N/A","N/A","1.8","μg/m³","3.48","μg/m³","92.8","μg/m³","1.88","μg/m³","4.09","μg/m³","4.69","μg/m³","10.48","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.59","44.19","N/A","N/A","N/A","2","44","N/A"
"01-03-2025","11:00:00","2025-03-01T17:00:00+00:00","N/A","N/A","2.82","μg/m³","0.07","μg/m³","94","μg/m³","0.61","μg/m³","3.12","μg/m³","3.42","μg/m³","13.39","μg/m³","0.38","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.5","39.19","N/A","N/A","N/A","1","32","N/A"
"01-03-2025","12:00:00","2025-03-01T18:00:00+00:00","N/A","N/A","6.63","μg/m³","0.07","μg/m³","94.07","μg/m³","0.2","μg/m³","2.73","μg/m³","3","μg/m³","13.71","μg/m³","1.28","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.14","38.71","N/A","N/A","N/A","1","25","N/A"
"01-03-2025","13:00:00","2025-03-01T19:00:00+00:00","N/A","N/A","6.82","μg/m³","0.08","μg/m³","99.48","μg/m³","0.04","μg/m³","2.69","μg/m³","2.96","μg/m³","13.43","μg/m³","0.62","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.44","34.48","N/A","N/A","N/A","1","23","N/A"
"01-03-2025","14:00:00","2025-03-01T20:00:00+00:00","N/A","N/A","12.89","μg/m³","0","μg/m³","89.97","μg/m³","0.85","μg/m³","3.28","μg/m³","3.6","μg/m³","18.08","μg/m³","10.63","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.95","40.63","N/A","N/A","N/A","1","5","N/A"
"01-03-2025","15:00:00","2025-03-01T21:00:00+00:00","N/A","N/A","21.6","μg/m³","0","μg/m³","84.63","μg/m³","2.56","μg/m³","4.64","μg/m³","5.48","μg/m³","19.48","μg/m³","12.6","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.12","46.34","N/A","N/A","N/A","1","328","N/A"
"01-03-2025","16:00:00","2025-03-01T22:00:00+00:00","N/A","N/A","23.41","μg/m³","0","μg/m³","73.43","μg/m³","3.67","μg/m³","5.34","μg/m³","7.2","μg/m³","17.33","μg/m³","17.82","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.52","54.63","N/A","N/A","N/A","1","341","N/A"
"01-03-2025","17:00:00","2025-03-01T23:00:00+00:00","N/A","N/A","29.37","μg/m³","0","μg/m³","61.9","μg/m³","6.81","μg/m³","7.73","μg/m³","11.19","μg/m³","12.41","μg/m³","16.73","μg/m³","0.03","mg/m³","N/A","ppm","N/A","ppb","23.02","65.71","N/A","N/A","N/A","1","20","N/A"
"01-03-2025","18:00:00","2025-03-02T00:00:00+00:00","N/A","N/A","22.61","μg/m³","0","μg/m³","52.01","μg/m³","6.35","μg/m³","7.1","μg/m³","10.79","μg/m³","7.83","μg/m³","14.43","μg/m³","0.05","mg/m³","N/A","ppm","N/A","ppb","20.89","74.22","N/A","N/A","N/A","2","46","N/A"
"01-03-2025","19:00:00","2025-03-02T01:00:00+00:00","N/A","N/A","25.53","μg/m³","0","μg/m³","47.38","μg/m³","6.44","μg/m³","7.02","μg/m³","10.65","μg/m³","3.61","μg/m³","9.33","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","19.11","82.31","N/A","N/A","N/A","3","61","N/A"
"01-03-2025","20:00:00","2025-03-02T02:00:00+00:00","N/A","N/A","22.43","μg/m³","0","μg/m³","44.38","μg/m³","6.27","μg/m³","6.88","μg/m³","10.68","μg/m³","1.25","μg/m³","6.37","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","18.26","85.03","N/A","N/A","N/A","3","68","N/A"
"01-03-2025","21:00:00","2025-03-02T03:00:00+00:00","N/A","N/A","17.5","μg/m³","0","μg/m³","46.77","μg/m³","4.79","μg/m³","5.25","μg/m³","8.8","μg/m³","0.21","μg/m³","4.35","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","17.86","87.83","N/A","N/A","N/A","3","69","N/A"
"01-03-2025","22:00:00","2025-03-02T04:00:00+00:00","N/A","N/A","13.67","μg/m³","0","μg/m³","57.63","μg/m³","0.72","μg/m³","1.44","μg/m³","4.09","μg/m³","0","μg/m³","0","μg/m³","0.11","mg/m³","N/A","ppm","N/A","ppb","17.72","81.7","N/A","N/A","N/A","3","70","N/A"
"01-03-2025","23:00:00","2025-03-02T05:00:00+00:00","N/A","N/A","5.27","μg/m³","0","μg/m³","48.04","μg/m³","2.49","μg/m³","2.96","μg/m³","6.16","μg/m³","0","μg/m³","4.51","μg/m³","0.16","mg/m³","N/A","ppm","N/A","ppb","17.38","84.96","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","00:00:00","2025-03-02T06:00:00+00:00","N/A","N/A","15.43","μg/m³","0","μg/m³","45.9","μg/m³","6.31","μg/m³","7.26","μg/m³","11.51","μg/m³","0","μg/m³","5.63","μg/m³","0.28","mg/m³","N/A","ppm","N/A","ppb","16.77","90.1","N/A","N/A","N/A","3","72","N/A"
"02-03-2025","01:00:00","2025-03-02T07:00:00+00:00","N/A","N/A","10.84","μg/m³","0","μg/m³","50.13","μg/m³","4.18","μg/m³","4.69","μg/m³","8.55","μg/m³","0","μg/m³","2.76","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","16.86","91.19","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","02:00:00","2025-03-02T08:00:00+00:00","N/A","N/A","6.62","μg/m³","0","μg/m³","50.03","μg/m³","3.7","μg/m³","4.24","μg/m³","8.08","μg/m³","0.02","μg/m³","1.73","μg/m³","0.2","mg/m³","N/A","ppm","N/A","ppb","16.78","91.14","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","03:00:00","2025-03-02T09:00:00+00:00","N/A","N/A","4.76","μg/m³","0.03","μg/m³","45.97","μg/m³","4.63","μg/m³","5.22","μg/m³","9.22","μg/m³","0","μg/m³","2.04","μg/m³","0.21","mg/m³","N/A","ppm","N/A","ppb","16.51","91.5","N/A","N/A","N/A","3","72","N/A"
"02-03-2025","04:00:00","2025-03-02T10:00:00+00:00","N/A","N/A","1.57","μg/m³","0.58","μg/m³","38.6","μg/m³","3.46","μg/m³","3.94","μg/m³","7.57","μg/m³","0","μg/m³","0.98","μg/m³","0.18","mg/m³","N/A","ppm","N/A","ppb","15.95","90.71","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","05:00:00","2025-03-02T11:00:00+00:00","N/A","N/A","1.54","μg/m³","1.4","μg/m³","35.06","μg/m³","2.86","μg/m³","3.23","μg/m³","6.61","μg/m³","0.01","μg/m³","0.94","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","14.94","90.27","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","06:00:00","2025-03-02T12:00:00+00:00","N/A","N/A","1.82","μg/m³","2.9","μg/m³","35.63","μg/m³","1.44","μg/m³","1.75","μg/m³","5.18","μg/m³","0","μg/m³","1.02","μg/m³","0.25","mg/m³","N/A","ppm","N/A","ppb","14.38","90.42","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","07:00:00","2025-03-02T13:00:00+00:00","N/A","N/A","5.45","μg/m³","0.5","μg/m³","43.79","μg/m³","2.32","μg/m³","2.7","μg/m³","6.4","μg/m³","0","μg/m³","3.26","μg/m³","0.32","mg/m³","N/A","ppm","N/A","ppb","15.02","92.65","N/A","N/A","N/A","3","69","N/A"
"02-03-2025","08:00:00","2025-03-02T14:00:00+00:00","N/A","N/A","14.2","μg/m³","0.02","μg/m³","51.51","μg/m³","2.51","μg/m³","2.94","μg/m³","6.36","μg/m³","0.08","μg/m³","0.77","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","17.7","87.73","N/A","N/A","N/A","2","62","N/A"
"02-03-2025","09:00:00","2025-03-02T15:00:00+00:00","N/A","N/A","6.54","μg/m³","0","μg/m³","55.83","μg/m³","1.23","μg/m³","1.81","μg/m³","4.66","μg/m³","0.27","μg/m³","0.24","μg/m³","0.05","mg/m³","N/A","ppm","N/A","ppb","19.18","82.88","N/A","N/A","N/A","2","52","N/A"
"02-03-2025","10:00:00","2025-03-02T16:00:00+00:00","N/A","N/A","6.15","μg/m³","0.01","μg/m³","69.02","μg/m³","0.49","μg/m³","1.47","μg/m³","3.45","μg/m³","1.93","μg/m³","0","μg/m³","0.04","mg/m³","N/A","ppm","N/A","ppb","20.97","74.07","N/A","N/A","N/A","1","38","N/A"
"02-03-2025","11:00:00","2025-03-02T17:00:00+00:00","N/A","N/A","2.58","μg/m³","0.36","μg/m³","76.55","μg/m³","0.47","μg/m³","1.9","μg/m³","3.17","μg/m³","6.51","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.28","64.81","N/A","N/A","N/A","2","41","N/A"
"02-03-2025","12:00:00","2025-03-02T18:00:00+00:00","N/A","N/A","1.4","μg/m³","0.61","μg/m³","80.79","μg/m³","0.38","μg/m³","2.16","μg/m³","2.72","μg/m³","9.55","μg/m³","0.09","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.61","56.77","N/A","N/A","N/A","2","35","N/A"
"02-03-2025","13:00:00","2025-03-02T19:00:00+00:00","N/A","N/A","4.6","μg/m³","0","μg/m³","82.35","μg/m³","0.38","μg/m³","2.32","μg/m³","2.65","μg/m³","11.84","μg/m³","0.07","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.44","52.85","N/A","N/A","N/A","1","27","N/A"
"02-03-2025","14:00:00","2025-03-02T20:00:00+00:00","N/A","N/A","5.63","μg/m³","0","μg/m³","81.33","μg/m³","0.68","μg/m³","2.66","μg/m³","3.05","μg/m³","13.02","μg/m³","1.81","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.5","52.39","N/A","N/A","N/A","1","358","N/A"
"02-03-2025","15:00:00","2025-03-02T21:00:00+00:00","N/A","N/A","6.24","μg/m³","0","μg/m³","80.67","μg/m³","0.66","μg/m³","2.58","μg/m³","2.96","μg/m³","12.77","μg/m³","1.58","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.2","52.97","N/A","N/A","N/A","1","357","N/A"
"02-03-2025","16:00:00","2025-03-02T22:00:00+00:00","N/A","N/A","14.59","μg/m³","0","μg/m³","84.81","μg/m³","0.57","μg/m³","2.75","μg/m³","3.11","μg/m³","16.95","μg/m³","0.37","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.33","47.44","N/A","N/A","N/A","1","8","N/A"
"02-03-2025","17:00:00","2025-03-02T23:00:00+00:00","N/A","N/A","18.63","μg/m³","0","μg/m³","82.44","μg/m³","1.02","μg/m³","3.33","μg/m³","3.73","μg/m³","21.55","μg/m³","4.09","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.07","44.06","N/A","N/A","N/A","2","39","N/A"
"02-03-2025","18:00:00","2025-03-03T00:00:00+00:00","N/A","N/A","13.09","μg/m³","0","μg/m³","63.36","μg/m³","2.99","μg/m³","4.54","μg/m³","6.38","μg/m³","15.89","μg/m³","21.23","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.65","58.69","N/A","N/A","N/A","2","61","N/A"
"02-03-2025","19:00:00","2025-03-03T01:00:00+00:00","N/A","N/A","26.48","μg/m³","0","μg/m³","47.26","μg/m³","4.92","μg/m³","5.55","μg/m³","9.12","μg/m³","5.04","μg/m³","19.45","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","19.15","79.32","N/A","N/A","N/A","3","72","N/A"
"02-03-2025","20:00:00","2025-03-03T02:00:00+00:00","N/A","N/A","26.1","μg/m³","0","μg/m³","48.35","μg/m³","4.47","μg/m³","5.04","μg/m³","8.69","μg/m³","0.74","μg/m³","9.07","μg/m³","0.21","mg/m³","N/A","ppm","N/A","ppb","17.89","85.12","N/A","N/A","N/A","3","71","N/A"
"02-03-2025","21:00:00","2025-03-03T03:00:00+00:00","N/A","N/A","19.08","μg/m³","0","μg/m³","49.94","μg/m³","3.98","μg/m³","4.45","μg/m³","8.13","μg/m³","0","μg/m³","4.65","μg/m³","0.22","mg/m³","N/A","ppm","N/A","ppb","17.5","86.52","N/A","N/A","N/A","3","70","N/A"
"02-03-2025","22:00:00","2025-03-03T04:00:00+00:00","N/A","N/A","13.26","μg/m³","0","μg/m³","50.45","μg/m³","3.71","μg/m³","4.14","μg/m³","7.79","μg/m³","0","μg/m³","2.33","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","17.24","87.24","N/A","N/A","N/A","3","73","N/A"
"02-03-2025","23:00:00","2025-03-03T05:00:00+00:00","N/A","N/A","8.83","μg/m³","0.17","μg/m³","50.17","μg/m³","2.93","μg/m³","3.39","μg/m³","7.02","μg/m³","0","μg/m³","2.07","μg/m³","0.18","mg/m³","N/A","ppm","N/A","ppb","16.54","88.88","N/A","N/A","N/A","3","74","N/A"
"03-03-2025","00:00:00","2025-03-03T06:00:00+00:00","N/A","N/A","8.13","μg/m³","0.1","μg/m³","49.03","μg/m³","3.16","μg/m³","3.61","μg/m³","7.37","μg/m³","0","μg/m³","2.1","μg/m³","0.21","mg/m³","N/A","ppm","N/A","ppb","16.15","90.48","N/A","N/A","N/A","3","74","N/A"
"03-03-2025","01:00:00","2025-03-03T07:00:00+00:00","N/A","N/A","6.19","μg/m³","0.37","μg/m³","49.64","μg/m³","2.98","μg/m³","3.46","μg/m³","7.34","μg/m³","0","μg/m³","2.01","μg/m³","0.21","mg/m³","N/A","ppm","N/A","ppb","15.85","91.6","N/A","N/A","N/A","3","73","N/A"
"03-03-2025","02:00:00","2025-03-03T08:00:00+00:00","N/A","N/A","3.8","μg/m³","0.05","μg/m³","53.8","μg/m³","2.55","μg/m³","2.99","μg/m³","6.93","μg/m³","0","μg/m³","1.1","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","16.01","92.1","N/A","N/A","N/A","3","76","N/A"
"03-03-2025","03:00:00","2025-03-03T09:00:00+00:00","N/A","N/A","0.6","μg/m³","0.24","μg/m³","47.8","μg/m³","1.89","μg/m³","2.28","μg/m³","5.94","μg/m³","0","μg/m³","0.34","μg/m³","0.16","mg/m³","N/A","ppm","N/A","ppb","15.55","91.35","N/A","N/A","N/A","3","74","N/A"
"03-03-2025","04:00:00","2025-03-03T10:00:00+00:00","N/A","N/A","0.44","μg/m³","0.42","μg/m³","42.11","μg/m³","1.97","μg/m³","2.32","μg/m³","5.84","μg/m³","0","μg/m³","0.17","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","14.78","91.28","N/A","N/A","N/A","3","73","N/A"
"03-03-2025","05:00:00","2025-03-03T11:00:00+00:00","N/A","N/A","1.2","μg/m³","0.07","μg/m³","40.55","μg/m³","1.47","μg/m³","1.77","μg/m³","5.34","μg/m³","0","μg/m³","0.14","μg/m³","0.23","mg/m³","N/A","ppm","N/A","ppb","14.16","91.49","N/A","N/A","N/A","3","73","N/A"
"03-03-2025","06:00:00","2025-03-03T12:00:00+00:00","N/A","N/A","8.94","μg/m³","5.92","μg/m³","33.4","μg/m³","2.04","μg/m³","2.32","μg/m³","5.73","μg/m³","0","μg/m³","1.25","μg/m³","0.48","mg/m³","N/A","ppm","N/A","ppb","13.64","90.95","N/A","N/A","N/A","3","73","N/A"
"03-03-2025","07:00:00","2025-03-03T13:00:00+00:00","N/A","N/A","18.51","μg/m³","14.61","μg/m³","35.22","μg/m³","1.78","μg/m³","2.19","μg/m³","5.27","μg/m³","0.04","μg/m³","1.28","μg/m³","0.6","mg/m³","N/A","ppm","N/A","ppb","14.97","86.5","N/A","N/A","N/A","3","68","N/A"
"03-03-2025","08:00:00","2025-03-03T14:00:00+00:00","N/A","N/A","9.88","μg/m³","3.16","μg/m³","56.94","μg/m³","0.83","μg/m³","2.03","μg/m³","3.79","μg/m³","2.93","μg/m³","0","μg/m³","0.15","mg/m³","N/A","ppm","N/A","ppb","19.84","69.3","N/A","N/A","N/A","2","57","N/A"
"03-03-2025","09:00:00","2025-03-03T15:00:00+00:00","N/A","N/A","0.81","μg/m³","2.27","μg/m³","77.33","μg/m³","2.08","μg/m³","3.61","μg/m³","5.18","μg/m³","7.31","μg/m³","0","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","23.37","59.42","N/A","N/A","N/A","2","50","N/A"
"03-03-2025","10:00:00","2025-03-03T16:00:00+00:00","N/A","N/A","2.06","μg/m³","0.75","μg/m³","88.06","μg/m³","1.37","μg/m³","3.37","μg/m³","4.1","μg/m³","11.15","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.52","51.08","N/A","N/A","N/A","1","40","N/A"
"03-03-2025","11:00:00","2025-03-03T17:00:00+00:00","N/A","N/A","4.1","μg/m³","0.52","μg/m³","96.99","μg/m³","0.75","μg/m³","3.15","μg/m³","3.52","μg/m³","13.96","μg/m³","0.03","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.05","41.82","N/A","N/A","N/A","1","35","N/A"
"03-03-2025","12:00:00","2025-03-03T18:00:00+00:00","N/A","N/A","4.62","μg/m³","0","μg/m³","93.21","μg/m³","0.52","μg/m³","2.93","μg/m³","3.24","μg/m³","15.3","μg/m³","1.22","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.78","41.08","N/A","N/A","N/A","1","13","N/A"
"03-03-2025","13:00:00","2025-03-03T19:00:00+00:00","N/A","N/A","11.23","μg/m³","0","μg/m³","85.98","μg/m³","0.69","μg/m³","2.97","μg/m³","3.27","μg/m³","17.49","μg/m³","8.08","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.77","44.97","N/A","N/A","N/A","1","350","N/A"
"03-03-2025","14:00:00","2025-03-03T20:00:00+00:00","N/A","N/A","18.78","μg/m³","0","μg/m³","83.91","μg/m³","1.25","μg/m³","3.5","μg/m³","3.98","μg/m³","17.84","μg/m³","5.7","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.94","47.15","N/A","N/A","N/A","1","326","N/A"
"03-03-2025","15:00:00","2025-03-03T21:00:00+00:00","N/A","N/A","17.34","μg/m³","0","μg/m³","81.62","μg/m³","2.66","μg/m³","4.66","μg/m³","5.82","μg/m³","19.15","μg/m³","8.06","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.2","49.06","N/A","N/A","N/A","1","302","N/A"
"03-03-2025","16:00:00","2025-03-03T22:00:00+00:00","N/A","N/A","35.61","μg/m³","0","μg/m³","81.09","μg/m³","5.72","μg/m³","7.73","μg/m³","10.77","μg/m³","20.81","μg/m³","7.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.22","50.62","N/A","N/A","N/A","2","308","N/A"
"03-03-2025","17:00:00","2025-03-03T23:00:00+00:00","N/A","N/A","30.59","μg/m³","0","μg/m³","80.32","μg/m³","6.95","μg/m³","8.84","μg/m³","12.06","μg/m³","23.38","μg/m³","7.59","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.19","48.2","N/A","N/A","N/A","1","322","N/A"
"03-03-2025","18:00:00","2025-03-04T00:00:00+00:00","N/A","N/A","21.85","μg/m³","0","μg/m³","62.03","μg/m³","9.31","μg/m³","10.53","μg/m³","14.93","μg/m³","16.37","μg/m³","20.03","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.67","61.23","N/A","N/A","N/A","2","26","N/A"
"03-03-2025","19:00:00","2025-03-04T01:00:00+00:00","N/A","N/A","31.61","μg/m³","0","μg/m³","45.13","μg/m³","9.02","μg/m³","9.78","μg/m³","13.75","μg/m³","6.87","μg/m³","19.08","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","19.84","79.4","N/A","N/A","N/A","2","53","N/A"
"03-03-2025","20:00:00","2025-03-04T02:00:00+00:00","N/A","N/A","29.84","μg/m³","0","μg/m³","47.33","μg/m³","10.04","μg/m³","10.9","μg/m³","14.77","μg/m³","2.17","μg/m³","9.89","μg/m³","0.24","mg/m³","N/A","ppm","N/A","ppb","18.57","85.86","N/A","N/A","N/A","3","61","N/A"
