"Averaging time data supplied by EarthSense on 27/02/2025"
"Source","Zephyr"
"ID","Zephyr (1762)"
"Site Name","1762"
"Time Period","01/01/2025 00:00 - 31/01/2025 23:59"
"Timestamp","31/01/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3147"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-01-2025","16:00:00","2025-01-01T22:00:00+00:00","N/A","N/A","17.06","μg/m³","0","μg/m³","62.15","μg/m³","3.32","μg/m³","3.97","μg/m³","6.55","μg/m³","6.15","μg/m³","8.18","μg/m³","0.09","mg/m³","20.82","74","N/A","N/A","N/A","1","34","N/A"
"01-01-2025","17:00:00","2025-01-01T23:00:00+00:00","N/A","N/A","12.53","μg/m³","0","μg/m³","58.54","μg/m³","3.37","μg/m³","3.82","μg/m³","6.73","μg/m³","4.15","μg/m³","7.75","μg/m³","0.13","mg/m³","19.78","80.09","N/A","N/A","N/A","2","47","N/A"
"01-01-2025","18:00:00","2025-01-02T00:00:00+00:00","N/A","N/A","6.39","μg/m³","0","μg/m³","65.09","μg/m³","1.39","μg/m³","1.77","μg/m³","4.82","μg/m³","0.96","μg/m³","5.86","μg/m³","0.22","mg/m³","18.35","86.75","N/A","N/A","N/A","2","54","N/A"
"01-01-2025","19:00:00","2025-01-02T01:00:00+00:00","N/A","N/A","1.29","μg/m³","0","μg/m³","74.27","μg/m³","0.02","μg/m³","0.33","μg/m³","3.47","μg/m³","0.05","μg/m³","3.94","μg/m³","0.28","mg/m³","17.83","89.22","N/A","N/A","N/A","3","59","N/A"
"01-01-2025","20:00:00","2025-01-02T02:00:00+00:00","N/A","N/A","0","μg/m³","0","μg/m³","82.41","μg/m³","0.06","μg/m³","0.37","μg/m³","3.69","μg/m³","0.01","μg/m³","1.9","μg/m³","0.24","mg/m³","17.42","90.17","N/A","N/A","N/A","3","62","N/A"
"01-01-2025","21:00:00","2025-01-02T03:00:00+00:00","N/A","N/A","0","μg/m³","0","μg/m³","89.91","μg/m³","0.07","μg/m³","0.5","μg/m³","4.03","μg/m³","0","μg/m³","1.22","μg/m³","0.23","mg/m³","17.08","91.11","N/A","N/A","N/A","3","64","N/A"
"01-01-2025","22:00:00","2025-01-02T04:00:00+00:00","N/A","N/A","0","μg/m³","0.01","μg/m³","91.96","μg/m³","0.45","μg/m³","0.85","μg/m³","4.39","μg/m³","0.04","μg/m³","1.08","μg/m³","0.24","mg/m³","17","91.64","N/A","N/A","N/A","3","65","N/A"
"01-01-2025","23:00:00","2025-01-02T05:00:00+00:00","N/A","N/A","0","μg/m³","0.19","μg/m³","89.91","μg/m³","0.79","μg/m³","1.1","μg/m³","4.48","μg/m³","0.12","μg/m³","1.45","μg/m³","0.29","mg/m³","16.95","91.84","N/A","N/A","N/A","3","69","N/A"
"02-01-2025","00:00:00","2025-01-02T06:00:00+00:00","N/A","N/A","0","μg/m³","0.14","μg/m³","91.69","μg/m³","0.41","μg/m³","0.74","μg/m³","4.13","μg/m³","0.03","μg/m³","0.58","μg/m³","0.21","mg/m³","16.75","91.63","N/A","N/A","N/A","3","72","N/A"
"02-01-2025","01:00:00","2025-01-02T07:00:00+00:00","N/A","N/A","0","μg/m³","0.02","μg/m³","97.96","μg/m³","0.88","μg/m³","1.18","μg/m³","4.59","μg/m³","0","μg/m³","0.59","μg/m³","0.23","mg/m³","16.64","92.12","N/A","N/A","N/A","2","73","N/A"
"02-01-2025","02:00:00","2025-01-02T08:00:00+00:00","N/A","N/A","0","μg/m³","0.01","μg/m³","97.71","μg/m³","0.86","μg/m³","1.13","μg/m³","4.51","μg/m³","0","μg/m³","0.5","μg/m³","0.22","mg/m³","16.84","91.92","N/A","N/A","N/A","2","73","N/A"
"02-01-2025","03:00:00","2025-01-02T09:00:00+00:00","N/A","N/A","0","μg/m³","0.3","μg/m³","96.19","μg/m³","1.38","μg/m³","1.62","μg/m³","5.04","μg/m³","0","μg/m³","0.2","μg/m³","0.2","mg/m³","16.75","91.66","N/A","N/A","N/A","2","75","N/A"
"02-01-2025","04:00:00","2025-01-02T10:00:00+00:00","N/A","N/A","0","μg/m³","0.13","μg/m³","87.34","μg/m³","1.16","μg/m³","1.42","μg/m³","4.74","μg/m³","0","μg/m³","0.08","μg/m³","0.2","mg/m³","16.23","91.09","N/A","N/A","N/A","2","67","N/A"
"02-01-2025","05:00:00","2025-01-02T11:00:00+00:00","N/A","N/A","0","μg/m³","1","μg/m³","89.41","μg/m³","1.28","μg/m³","1.59","μg/m³","5.26","μg/m³","0","μg/m³","1.02","μg/m³","0.26","mg/m³","15.87","92.37","N/A","N/A","N/A","2","67","N/A"
"02-01-2025","06:00:00","2025-01-02T12:00:00+00:00","N/A","N/A","0","μg/m³","0.96","μg/m³","84.88","μg/m³","1.65","μg/m³","1.89","μg/m³","5.37","μg/m³","0","μg/m³","0.84","μg/m³","0.33","mg/m³","15.62","92.18","N/A","N/A","N/A","3","69","N/A"
"02-01-2025","07:00:00","2025-01-02T13:00:00+00:00","N/A","N/A","0.33","μg/m³","1.74","μg/m³","88.18","μg/m³","1.87","μg/m³","2.18","μg/m³","5.51","μg/m³","1.22","μg/m³","1.77","μg/m³","0.44","mg/m³","16.58","91.31","N/A","N/A","N/A","3","68","N/A"
"02-01-2025","08:00:00","2025-01-02T14:00:00+00:00","N/A","N/A","6.51","μg/m³","3.01","μg/m³","62.56","μg/m³","0.17","μg/m³","1.19","μg/m³","2.96","μg/m³","8.9","μg/m³","0","μg/m³","0.22","mg/m³","21.36","72.94","N/A","N/A","N/A","3","61","N/A"
"02-01-2025","09:00:00","2025-01-02T15:00:00+00:00","N/A","N/A","1.97","μg/m³","3.88","μg/m³","70.69","μg/m³","0.07","μg/m³","1.66","μg/m³","2.18","μg/m³","14.46","μg/m³","0","μg/m³","0.01","mg/m³","25.24","59.19","N/A","N/A","N/A","2","54","N/A"
"02-01-2025","10:00:00","2025-01-02T16:00:00+00:00","N/A","N/A","6.14","μg/m³","0.91","μg/m³","77.92","μg/m³","0.27","μg/m³","1.99","μg/m³","2.33","μg/m³","14.98","μg/m³","0.33","μg/m³","0","mg/m³","26.17","56.23","N/A","N/A","N/A","2","41","N/A"
"02-01-2025","11:00:00","2025-01-02T17:00:00+00:00","N/A","N/A","11.9","μg/m³","0.4","μg/m³","78.32","μg/m³","0.22","μg/m³","2.06","μg/m³","2.3","μg/m³","16.21","μg/m³","0.91","μg/m³","0","mg/m³","26.56","53.26","N/A","N/A","N/A","2","33","N/A"
"02-01-2025","12:00:00","2025-01-02T18:00:00+00:00","N/A","N/A","16.14","μg/m³","0.3","μg/m³","78.51","μg/m³","0.27","μg/m³","2.32","μg/m³","2.56","μg/m³","18.93","μg/m³","0.78","μg/m³","0","mg/m³","27.5","47.97","N/A","N/A","N/A","1","17","N/A"
"02-01-2025","13:00:00","2025-01-02T19:00:00+00:00","N/A","N/A","13.58","μg/m³","0.12","μg/m³","77.56","μg/m³","0.65","μg/m³","2.61","μg/m³","2.9","μg/m³","18.96","μg/m³","6.63","μg/m³","0","mg/m³","27.07","49.38","N/A","N/A","N/A","1","1","N/A"
"02-01-2025","14:00:00","2025-01-02T20:00:00+00:00","N/A","N/A","15.64","μg/m³","0","μg/m³","77.58","μg/m³","0.76","μg/m³","2.59","μg/m³","2.92","μg/m³","17.27","μg/m³","6.52","μg/m³","0","mg/m³","26.15","52.45","N/A","N/A","N/A","1","4","N/A"
"02-01-2025","15:00:00","2025-01-02T21:00:00+00:00","N/A","N/A","17.13","μg/m³","0","μg/m³","71.61","μg/m³","1.37","μg/m³","2.8","μg/m³","3.85","μg/m³","13.14","μg/m³","11.44","μg/m³","0.01","mg/m³","24.1","59.97","N/A","N/A","N/A","2","28","N/A"
"02-01-2025","16:00:00","2025-01-02T22:00:00+00:00","N/A","N/A","33.71","μg/m³","0","μg/m³","78.62","μg/m³","1.27","μg/m³","3.11","μg/m³","3.67","μg/m³","18.61","μg/m³","1.72","μg/m³","0.08","mg/m³","27.2","51.41","N/A","N/A","N/A","2","45","N/A"
"02-01-2025","17:00:00","2025-01-02T23:00:00+00:00","N/A","N/A","6.45","μg/m³","0","μg/m³","69.09","μg/m³","2.96","μg/m³","4.11","μg/m³","5.76","μg/m³","12.25","μg/m³","13.09","μg/m³","0.01","mg/m³","23.6","61.47","N/A","N/A","N/A","2","52","N/A"
"02-01-2025","18:00:00","2025-01-03T00:00:00+00:00","N/A","N/A","20.47","μg/m³","0","μg/m³","57.8","μg/m³","2.67","μg/m³","3.14","μg/m³","5.86","μg/m³","5.16","μg/m³","14.59","μg/m³","0.14","mg/m³","19.9","78.56","N/A","N/A","N/A","2","59","N/A"
"02-01-2025","19:00:00","2025-01-03T01:00:00+00:00","N/A","N/A","14.63","μg/m³","0","μg/m³","63.92","μg/m³","0.3","μg/m³","0.82","μg/m³","3.64","μg/m³","0.8","μg/m³","8.15","μg/m³","0.2","mg/m³","18.34","84.9","N/A","N/A","N/A","3","63","N/A"
"02-01-2025","20:00:00","2025-01-03T02:00:00+00:00","N/A","N/A","2.25","μg/m³","0","μg/m³","73.6","μg/m³","2.03","μg/m³","2.38","μg/m³","5.77","μg/m³","0.04","μg/m³","4.58","μg/m³","0.22","mg/m³","17.61","88.7","N/A","N/A","N/A","3","67","N/A"
"02-01-2025","21:00:00","2025-01-03T03:00:00+00:00","N/A","N/A","0.05","μg/m³","0","μg/m³","80.17","μg/m³","2.48","μg/m³","2.82","μg/m³","6.17","μg/m³","0","μg/m³","1.29","μg/m³","0.2","mg/m³","17.08","89.58","N/A","N/A","N/A","3","68","N/A"
"02-01-2025","22:00:00","2025-01-03T04:00:00+00:00","N/A","N/A","0.09","μg/m³","0.1","μg/m³","74.96","μg/m³","1.62","μg/m³","1.91","μg/m³","5.08","μg/m³","0","μg/m³","0.24","μg/m³","0.25","mg/m³","16.8","88.32","N/A","N/A","N/A","3","69","N/A"
"02-01-2025","23:00:00","2025-01-03T05:00:00+00:00","N/A","N/A","0","μg/m³","0.07","μg/m³","71.92","μg/m³","1.54","μg/m³","1.84","μg/m³","5.07","μg/m³","0","μg/m³","0.61","μg/m³","0.26","mg/m³","16.41","88.58","N/A","N/A","N/A","3","67","N/A"
"03-01-2025","00:00:00","2025-01-03T06:00:00+00:00","N/A","N/A","0","μg/m³","0.4","μg/m³","74.29","μg/m³","1.59","μg/m³","1.87","μg/m³","5.15","μg/m³","0","μg/m³","0.38","μg/m³","0.26","mg/m³","16.02","89.26","N/A","N/A","N/A","3","68","N/A"
"03-01-2025","01:00:00","2025-01-03T07:00:00+00:00","N/A","N/A","0","μg/m³","0.37","μg/m³","74.45","μg/m³","1.84","μg/m³","2.12","μg/m³","5.43","μg/m³","0","μg/m³","1.3","μg/m³","0.24","mg/m³","15.86","90.57","N/A","N/A","N/A","3","73","N/A"
"03-01-2025","02:00:00","2025-01-03T08:00:00+00:00","N/A","N/A","0","μg/m³","0.25","μg/m³","81.15","μg/m³","1.16","μg/m³","1.45","μg/m³","4.79","μg/m³","0","μg/m³","0.41","μg/m³","0.25","mg/m³","15.73","90.82","N/A","N/A","N/A","3","74","N/A"
"03-01-2025","03:00:00","2025-01-03T09:00:00+00:00","N/A","N/A","0","μg/m³","0.03","μg/m³","72.08","μg/m³","1.39","μg/m³","1.66","μg/m³","5.01","μg/m³","0","μg/m³","1.08","μg/m³","0.24","mg/m³","15.48","91.11","N/A","N/A","N/A","3","73","N/A"
"03-01-2025","04:00:00","2025-01-03T10:00:00+00:00","N/A","N/A","0","μg/m³","0.42","μg/m³","74.67","μg/m³","1.09","μg/m³","1.36","μg/m³","4.74","μg/m³","0","μg/m³","1.08","μg/m³","0.26","mg/m³","15.28","91.39","N/A","N/A","N/A","3","72","N/A"
"03-01-2025","05:00:00","2025-01-03T11:00:00+00:00","N/A","N/A","0","μg/m³","1.05","μg/m³","76.54","μg/m³","1.06","μg/m³","1.34","μg/m³","4.66","μg/m³","0","μg/m³","0.65","μg/m³","0.28","mg/m³","15.44","91.14","N/A","N/A","N/A","3","70","N/A"
"03-01-2025","06:00:00","2025-01-03T12:00:00+00:00","N/A","N/A","0","μg/m³","2.28","μg/m³","73.33","μg/m³","1.39","μg/m³","1.67","μg/m³","4.93","μg/m³","0","μg/m³","0.69","μg/m³","0.37","mg/m³","15.73","89.99","N/A","N/A","N/A","3","71","N/A"
"03-01-2025","07:00:00","2025-01-03T13:00:00+00:00","N/A","N/A","5.56","μg/m³","2.89","μg/m³","67.51","μg/m³","0.81","μg/m³","1.37","μg/m³","4.13","μg/m³","1.76","μg/m³","0.51","μg/m³","0.33","mg/m³","17.92","83.32","N/A","N/A","N/A","3","64","N/A"
"03-01-2025","08:00:00","2025-01-03T14:00:00+00:00","N/A","N/A","4.22","μg/m³","2.54","μg/m³","68.74","μg/m³","1.03","μg/m³","2.11","μg/m³","3.92","μg/m³","7.18","μg/m³","0.06","μg/m³","0.2","mg/m³","21.67","70.36","N/A","N/A","N/A","2","59","N/A"
"03-01-2025","09:00:00","2025-01-03T15:00:00+00:00","N/A","N/A","8.15","μg/m³","3.27","μg/m³","82.56","μg/m³","0.34","μg/m³","2.25","μg/m³","2.6","μg/m³","16.71","μg/m³","0","μg/m³","0.06","mg/m³","26.95","52.79","N/A","N/A","N/A","2","43","N/A"
"03-01-2025","10:00:00","2025-01-03T16:00:00+00:00","N/A","N/A","3.3","μg/m³","0.18","μg/m³","83.15","μg/m³","0.51","μg/m³","2.38","μg/m³","2.7","μg/m³","15.04","μg/m³","1.42","μg/m³","0","mg/m³","26.33","52.04","N/A","N/A","N/A","1","34","N/A"
"03-01-2025","11:00:00","2025-01-03T17:00:00+00:00","N/A","N/A","14.38","μg/m³","0.01","μg/m³","81.4","μg/m³","0.51","μg/m³","2.27","μg/m³","2.75","μg/m³","12.08","μg/m³","3.25","μg/m³","0.05","mg/m³","25.01","55.04","N/A","N/A","N/A","1","28","N/A"
"03-01-2025","12:00:00","2025-01-03T18:00:00+00:00","N/A","N/A","12.38","μg/m³","4.59","μg/m³","95.99","μg/m³","0.04","μg/m³","2.4","μg/m³","2.64","μg/m³","19.33","μg/m³","0.03","μg/m³","0.01","mg/m³","28.53","40.96","N/A","N/A","N/A","1","359","N/A"
"03-01-2025","13:00:00","2025-01-03T19:00:00+00:00","N/A","N/A","13.59","μg/m³","0.06","μg/m³","89.28","μg/m³","0.06","μg/m³","2.32","μg/m³","2.55","μg/m³","20.02","μg/m³","5.31","μg/m³","0","mg/m³","27.95","43.88","N/A","N/A","N/A","1","345","N/A"
"03-01-2025","14:00:00","2025-01-03T20:00:00+00:00","N/A","N/A","19.03","μg/m³","0","μg/m³","82.03","μg/m³","0.3","μg/m³","2.3","μg/m³","2.55","μg/m³","18.2","μg/m³","10.89","μg/m³","0","mg/m³","26.54","49.42","N/A","N/A","N/A","1","345","N/A"
"03-01-2025","15:00:00","2025-01-03T21:00:00+00:00","N/A","N/A","27.24","μg/m³","0","μg/m³","76.23","μg/m³","0.97","μg/m³","2.63","μg/m³","3.27","μg/m³","17.75","μg/m³","13.23","μg/m³","0.01","mg/m³","26.21","55.62","N/A","N/A","N/A","1","22","N/A"
"03-01-2025","16:00:00","2025-01-03T22:00:00+00:00","N/A","N/A","20.76","μg/m³","0","μg/m³","66.23","μg/m³","1.88","μg/m³","2.75","μg/m³","4.69","μg/m³","10.06","μg/m³","15.37","μg/m³","0.01","mg/m³","22.47","69.89","N/A","N/A","N/A","1","32","N/A"
"03-01-2025","17:00:00","2025-01-03T23:00:00+00:00","N/A","N/A","20.11","μg/m³","0","μg/m³","66.7","μg/m³","1.27","μg/m³","1.96","μg/m³","4.29","μg/m³","4.13","μg/m³","8.98","μg/m³","0.07","mg/m³","20.32","76.26","N/A","N/A","N/A","1","37","N/A"
"03-01-2025","18:00:00","2025-01-04T00:00:00+00:00","N/A","N/A","13.88","μg/m³","0","μg/m³","65.76","μg/m³","0.26","μg/m³","0.81","μg/m³","3.5","μg/m³","1.29","μg/m³","7.24","μg/m³","0.16","mg/m³","19","83.5","N/A","N/A","N/A","2","46","N/A"
"03-01-2025","19:00:00","2025-01-04T01:00:00+00:00","N/A","N/A","4.22","μg/m³","0","μg/m³","71.43","μg/m³","0.23","μg/m³","0.61","μg/m³","3.69","μg/m³","0.26","μg/m³","5.45","μg/m³","0.24","mg/m³","18.19","88.35","N/A","N/A","N/A","2","50","N/A"
"03-01-2025","20:00:00","2025-01-04T02:00:00+00:00","N/A","N/A","0.02","μg/m³","0","μg/m³","81.91","μg/m³","1.52","μg/m³","2","μg/m³","5.54","μg/m³","0.55","μg/m³","3.51","μg/m³","0.25","mg/m³","18.18","90.58","N/A","N/A","N/A","2","50","N/A"
"03-01-2025","21:00:00","2025-01-04T03:00:00+00:00","N/A","N/A","0","μg/m³","0","μg/m³","89.77","μg/m³","0.12","μg/m³","0.45","μg/m³","3.79","μg/m³","0.22","μg/m³","1.87","μg/m³","0.22","mg/m³","18.09","90.97","N/A","N/A","N/A","3","53","N/A"
"03-01-2025","22:00:00","2025-01-04T04:00:00+00:00","N/A","N/A","0","μg/m³","0","μg/m³","95.23","μg/m³","0","μg/m³","0.28","μg/m³","3.69","μg/m³","0.06","μg/m³","0.87","μg/m³","0.19","mg/m³","17.91","91.23","N/A","N/A","N/A","3","60","N/A"
"03-01-2025","23:00:00","2025-01-04T05:00:00+00:00","N/A","N/A","0","μg/m³","0","μg/m³","93.91","μg/m³","0.02","μg/m³","0.3","μg/m³","3.61","μg/m³","0","μg/m³","0.2","μg/m³","0.18","mg/m³","17.66","90.93","N/A","N/A","N/A","2","57","N/A"
"04-01-2025","00:00:00","2025-01-04T06:00:00+00:00","N/A","N/A","0","μg/m³","0","μg/m³","92.19","μg/m³","0.13","μg/m³","0.58","μg/m³","3.88","μg/m³","0","μg/m³","0.14","μg/m³","0.15","mg/m³","17.45","90.37","N/A","N/A","N/A","3","55","N/A"
"04-01-2025","01:00:00","2025-01-04T07:00:00+00:00","N/A","N/A","0","μg/m³","0.39","μg/m³","85.09","μg/m³","0.42","μg/m³","0.87","μg/m³","4.05","μg/m³","0","μg/m³","0.17","μg/m³","0.15","mg/m³","16.96","87.97","N/A","N/A","N/A","2","56","N/A"
"04-01-2025","02:00:00","2025-01-04T08:00:00+00:00","N/A","N/A","0","μg/m³","0.06","μg/m³","92.94","μg/m³","0.72","μg/m³","1.09","μg/m³","4.64","μg/m³","0","μg/m³","1.68","μg/m³","0.2","mg/m³","16.85","91.64","N/A","N/A","N/A","2","55","N/A"
"04-01-2025","03:00:00","2025-01-04T09:00:00+00:00","N/A","N/A","0","μg/m³","0.15","μg/m³","96.94","μg/m³","1.22","μg/m³","1.49","μg/m³","4.96","μg/m³","0","μg/m³","0.77","μg/m³","0.22","mg/m³","16.95","91.96","N/A","N/A","N/A","2","55","N/A"
"04-01-2025","04:00:00","2025-01-04T10:00:00+00:00","N/A","N/A","0","μg/m³","0.03","μg/m³","90.03","μg/m³","0.8","μg/m³","1.11","μg/m³","4.48","μg/m³","0","μg/m³","0.25","μg/m³","0.2","mg/m³","16.92","91.15","N/A","N/A","N/A","2","58","N/A"
"04-01-2025","05:00:00","2025-01-04T11:00:00+00:00","N/A","N/A","0","μg/m³","0.27","μg/m³","89","μg/m³","0.66","μg/m³","1","μg/m³","4.59","μg/m³","0.03","μg/m³","1.34","μg/m³","0.21","mg/m³","16.8","92","N/A","N/A","N/A","3","60","N/A"
