"Averaging time data supplied by EarthSense on 23/04/2025"
"Source","Zephyr"
"ID","Zephyr (1735)"
"Site Name","1735"
"Time Period","01/03/2025 00:00 - 31/03/2025 23:59"
"Timestamp","31/03/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3152"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-03-2025","03:00:00","2025-03-01T09:00:00+00:00","N/A","N/A","11.94","μg/m³","0","μg/m³","69.77","μg/m³","6.25","μg/m³","7.63","μg/m³","10.94","μg/m³","2.79","μg/m³","0.11","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.45","62.86","N/A","N/A","N/A","3","49","N/A"
"01-03-2025","04:00:00","2025-03-01T10:00:00+00:00","N/A","N/A","8.37","μg/m³","0","μg/m³","72.74","μg/m³","5.51","μg/m³","6.99","μg/m³","10.02","μg/m³","1.98","μg/m³","0.01","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.37","60.84","N/A","N/A","N/A","3","49","N/A"
"01-03-2025","05:00:00","2025-03-01T11:00:00+00:00","N/A","N/A","8.48","μg/m³","0","μg/m³","73.1","μg/m³","5.56","μg/m³","7.14","μg/m³","10.28","μg/m³","2.63","μg/m³","0.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.22","60.9","N/A","N/A","N/A","3","50","N/A"
"01-03-2025","06:00:00","2025-03-01T12:00:00+00:00","N/A","N/A","10.54","μg/m³","0.31","μg/m³","70.38","μg/m³","5.71","μg/m³","7.29","μg/m³","10.62","μg/m³","3.23","μg/m³","1.18","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","21.21","60.93","N/A","N/A","N/A","3","49","N/A"
"01-03-2025","07:00:00","2025-03-01T13:00:00+00:00","N/A","N/A","21.51","μg/m³","0","μg/m³","64.9","μg/m³","5.53","μg/m³","7.21","μg/m³","10.24","μg/m³","5.07","μg/m³","0.59","μg/m³","0.21","mg/m³","N/A","ppm","N/A","ppb","23.11","57.37","N/A","N/A","N/A","2","51","N/A"
"01-03-2025","08:00:00","2025-03-01T14:00:00+00:00","N/A","N/A","34.3","μg/m³","4.66","μg/m³","62.97","μg/m³","4.87","μg/m³","7.33","μg/m³","9.36","μg/m³","11.05","μg/m³","0","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","28.58","42.56","N/A","N/A","N/A","2","53","N/A"
"01-03-2025","09:00:00","2025-03-01T15:00:00+00:00","N/A","N/A","33.36","μg/m³","0","μg/m³","81.5","μg/m³","3.74","μg/m³","6.6","μg/m³","7.68","μg/m³","17.52","μg/m³","0","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","32.07","33.68","N/A","N/A","N/A","1","51","N/A"
"01-03-2025","10:00:00","2025-03-01T16:00:00+00:00","N/A","N/A","43.9","μg/m³","0","μg/m³","96.3","μg/m³","2.97","μg/m³","6.09","μg/m³","6.81","μg/m³","23.33","μg/m³","0.08","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.89","28.79","N/A","N/A","N/A","2","53","N/A"
"01-03-2025","11:00:00","2025-03-01T17:00:00+00:00","N/A","N/A","49.81","μg/m³","0","μg/m³","102.61","μg/m³","2.22","μg/m³","5.32","μg/m³","5.83","μg/m³","27.88","μg/m³","3.01","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.53","27.62","N/A","N/A","N/A","2","49","N/A"
"01-03-2025","12:00:00","2025-03-01T18:00:00+00:00","N/A","N/A","45.06","μg/m³","0","μg/m³","104.19","μg/m³","2.78","μg/m³","5.65","μg/m³","6.19","μg/m³","28.96","μg/m³","11.7","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.85","30.88","N/A","N/A","N/A","1","40","N/A"
"01-03-2025","13:00:00","2025-03-01T19:00:00+00:00","N/A","N/A","49.79","μg/m³","0","μg/m³","105.22","μg/m³","3.39","μg/m³","6.17","μg/m³","6.8","μg/m³","27.51","μg/m³","7.31","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.86","32.02","N/A","N/A","N/A","0","342","N/A"
"01-03-2025","14:00:00","2025-03-01T20:00:00+00:00","N/A","N/A","48.73","μg/m³","0","μg/m³","104","μg/m³","4.81","μg/m³","7.51","μg/m³","8.68","μg/m³","27.06","μg/m³","4.45","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.97","32.09","N/A","N/A","N/A","1","214","N/A"
"01-03-2025","15:00:00","2025-03-01T21:00:00+00:00","N/A","N/A","50.91","μg/m³","0","μg/m³","103.09","μg/m³","5.96","μg/m³","8.7","μg/m³","10.59","μg/m³","27.92","μg/m³","9.85","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.62","33.47","N/A","N/A","N/A","2","203","N/A"
"01-03-2025","16:00:00","2025-03-01T22:00:00+00:00","N/A","N/A","61.89","μg/m³","0","μg/m³","95.73","μg/m³","6.42","μg/m³","9.01","μg/m³","11.27","μg/m³","28.36","μg/m³","10.4","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.95","34.37","N/A","N/A","N/A","1","186","N/A"
"01-03-2025","17:00:00","2025-03-01T23:00:00+00:00","N/A","N/A","49.65","μg/m³","0","μg/m³","85.05","μg/m³","6.91","μg/m³","9.17","μg/m³","11.98","μg/m³","28.13","μg/m³","29.52","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.37","41.71","N/A","N/A","N/A","0","64","N/A"
"01-03-2025","18:00:00","2025-03-02T00:00:00+00:00","N/A","N/A","41.98","μg/m³","0","μg/m³","73.18","μg/m³","7.88","μg/m³","10.03","μg/m³","13.86","μg/m³","20.99","μg/m³","24.77","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","25.84","52.45","N/A","N/A","N/A","2","42","N/A"
"01-03-2025","19:00:00","2025-03-02T01:00:00+00:00","N/A","N/A","34.96","μg/m³","0","μg/m³","65.89","μg/m³","6.28","μg/m³","7.99","μg/m³","11.3","μg/m³","14.04","μg/m³","12.65","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","24.2","57.52","N/A","N/A","N/A","2","47","N/A"
"01-03-2025","20:00:00","2025-03-02T02:00:00+00:00","N/A","N/A","31.7","μg/m³","0","μg/m³","61.86","μg/m³","5.48","μg/m³","6.92","μg/m³","9.84","μg/m³","10.9","μg/m³","8.37","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","23.45","60.4","N/A","N/A","N/A","2","47","N/A"
"01-03-2025","21:00:00","2025-03-02T03:00:00+00:00","N/A","N/A","31.01","μg/m³","0","μg/m³","57.33","μg/m³","6.84","μg/m³","8.23","μg/m³","11.8","μg/m³","9.36","μg/m³","6.17","μg/m³","0.07","mg/m³","N/A","ppm","N/A","ppb","23.09","62.24","N/A","N/A","N/A","3","47","N/A"
"01-03-2025","22:00:00","2025-03-02T04:00:00+00:00","N/A","N/A","29.45","μg/m³","0","μg/m³","56.12","μg/m³","6.15","μg/m³","7.61","μg/m³","11.05","μg/m³","8.48","μg/m³","6.25","μg/m³","0.08","mg/m³","N/A","ppm","N/A","ppb","22.68","64.2","N/A","N/A","N/A","3","48","N/A"
"01-03-2025","23:00:00","2025-03-02T05:00:00+00:00","N/A","N/A","26.46","μg/m³","0","μg/m³","54.78","μg/m³","2.51","μg/m³","3.97","μg/m³","6","μg/m³","6.56","μg/m³","2.77","μg/m³","0.05","mg/m³","N/A","ppm","N/A","ppb","22.37","64.8","N/A","N/A","N/A","3","47","N/A"
"02-03-2025","00:00:00","2025-03-02T06:00:00+00:00","N/A","N/A","24.07","μg/m³","0.23","μg/m³","55.54","μg/m³","1.35","μg/m³","2.81","μg/m³","4.42","μg/m³","4.85","μg/m³","0.97","μg/m³","0.04","mg/m³","N/A","ppm","N/A","ppb","22.14","64.56","N/A","N/A","N/A","3","47","N/A"
"02-03-2025","01:00:00","2025-03-02T07:00:00+00:00","N/A","N/A","17.28","μg/m³","0","μg/m³","65.33","μg/m³","1.35","μg/m³","2.81","μg/m³","4.33","μg/m³","4.22","μg/m³","0.81","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","22.13","63.93","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","02:00:00","2025-03-02T08:00:00+00:00","N/A","N/A","13.84","μg/m³","0","μg/m³","64.54","μg/m³","1.47","μg/m³","2.88","μg/m³","4.49","μg/m³","4.91","μg/m³","2.51","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.84","64.77","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","03:00:00","2025-03-02T09:00:00+00:00","N/A","N/A","15.22","μg/m³","0","μg/m³","61.64","μg/m³","2.37","μg/m³","3.91","μg/m³","5.91","μg/m³","4.34","μg/m³","1.18","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.61","64.19","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","04:00:00","2025-03-02T10:00:00+00:00","N/A","N/A","13.77","μg/m³","0","μg/m³","60.01","μg/m³","2.36","μg/m³","3.95","μg/m³","5.98","μg/m³","4.01","μg/m³","1.65","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.2","65.18","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","05:00:00","2025-03-02T11:00:00+00:00","N/A","N/A","12.97","μg/m³","0","μg/m³","62.3","μg/m³","1.75","μg/m³","3.25","μg/m³","5.1","μg/m³","3.37","μg/m³","0.85","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.03","65.09","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","06:00:00","2025-03-02T12:00:00+00:00","N/A","N/A","11.75","μg/m³","0","μg/m³","65.86","μg/m³","1.33","μg/m³","2.8","μg/m³","4.49","μg/m³","3.25","μg/m³","1.3","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","21.07","65.68","N/A","N/A","N/A","3","48","N/A"
"02-03-2025","07:00:00","2025-03-02T13:00:00+00:00","N/A","N/A","15.92","μg/m³","0","μg/m³","63.35","μg/m³","1.22","μg/m³","2.88","μg/m³","4.31","μg/m³","3.77","μg/m³","0.22","μg/m³","0.05","mg/m³","N/A","ppm","N/A","ppb","22.26","61.95","N/A","N/A","N/A","2","51","N/A"
"02-03-2025","08:00:00","2025-03-02T14:00:00+00:00","N/A","N/A","26.75","μg/m³","0","μg/m³","67.24","μg/m³","1.24","μg/m³","3.42","μg/m³","4.16","μg/m³","10.56","μg/m³","0","μg/m³","0.08","mg/m³","N/A","ppm","N/A","ppb","27.43","50.09","N/A","N/A","N/A","2","57","N/A"
"02-03-2025","09:00:00","2025-03-02T15:00:00+00:00","N/A","N/A","32.78","μg/m³","0","μg/m³","74.18","μg/m³","1.67","μg/m³","4.15","μg/m³","4.61","μg/m³","17.83","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.25","41.05","N/A","N/A","N/A","1","59","N/A"
"02-03-2025","10:00:00","2025-03-02T16:00:00+00:00","N/A","N/A","29.52","μg/m³","0","μg/m³","82.48","μg/m³","0.84","μg/m³","3.45","μg/m³","3.81","μg/m³","21.62","μg/m³","4.4","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.13","38.92","N/A","N/A","N/A","1","42","N/A"
"02-03-2025","11:00:00","2025-03-02T17:00:00+00:00","N/A","N/A","29.97","μg/m³","0","μg/m³","88.21","μg/m³","1.65","μg/m³","4.18","μg/m³","4.77","μg/m³","19.44","μg/m³","3.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.6","41.56","N/A","N/A","N/A","3","40","N/A"
"02-03-2025","12:00:00","2025-03-02T18:00:00+00:00","N/A","N/A","33.54","μg/m³","0","μg/m³","89.16","μg/m³","2.25","μg/m³","4.72","μg/m³","5.34","μg/m³","21.2","μg/m³","1.91","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.7","39.95","N/A","N/A","N/A","3","42","N/A"
"02-03-2025","13:00:00","2025-03-02T19:00:00+00:00","N/A","N/A","31.74","μg/m³","0","μg/m³","91.84","μg/m³","2.69","μg/m³","5.1","μg/m³","5.7","μg/m³","20.78","μg/m³","1.02","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.76","38.91","N/A","N/A","N/A","1","23","N/A"
"02-03-2025","14:00:00","2025-03-02T20:00:00+00:00","N/A","N/A","34.95","μg/m³","0","μg/m³","95.4","μg/m³","2.15","μg/m³","4.86","μg/m³","5.42","μg/m³","21.61","μg/m³","0.43","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.52","36.3","N/A","N/A","N/A","0","233","N/A"
"02-03-2025","15:00:00","2025-03-02T21:00:00+00:00","N/A","N/A","37.79","μg/m³","0","μg/m³","95.5","μg/m³","2.68","μg/m³","5.35","μg/m³","5.94","μg/m³","23.23","μg/m³","3.75","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.32","36.15","N/A","N/A","N/A","1","80","N/A"
"02-03-2025","16:00:00","2025-03-02T22:00:00+00:00","N/A","N/A","44.18","μg/m³","0","μg/m³","94.81","μg/m³","2.7","μg/m³","5.33","μg/m³","5.98","μg/m³","24.03","μg/m³","5.78","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.49","36.36","N/A","N/A","N/A","1","46","N/A"
"02-03-2025","17:00:00","2025-03-02T23:00:00+00:00","N/A","N/A","43.04","μg/m³","0","μg/m³","90.96","μg/m³","2.87","μg/m³","5.27","μg/m³","5.88","μg/m³","24.35","μg/m³","13.47","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.45","38.89","N/A","N/A","N/A","2","20","N/A"
"02-03-2025","18:00:00","2025-03-03T00:00:00+00:00","N/A","N/A","35.63","μg/m³","0","μg/m³","81.81","μg/m³","3.19","μg/m³","5.34","μg/m³","6.38","μg/m³","21.55","μg/m³","20.6","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.37","45.6","N/A","N/A","N/A","2","40","N/A"
"02-03-2025","19:00:00","2025-03-03T01:00:00+00:00","N/A","N/A","31.51","μg/m³","0","μg/m³","72.72","μg/m³","5.03","μg/m³","6.92","μg/m³","9.62","μg/m³","16.11","μg/m³","18.83","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","24.25","55.69","N/A","N/A","N/A","2","42","N/A"
"02-03-2025","20:00:00","2025-03-03T02:00:00+00:00","N/A","N/A","25.07","μg/m³","0","μg/m³","70.72","μg/m³","4.15","μg/m³","5.79","μg/m³","8.15","μg/m³","9.79","μg/m³","7.08","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","23.23","58.66","N/A","N/A","N/A","2","45","N/A"
"02-03-2025","21:00:00","2025-03-03T03:00:00+00:00","N/A","N/A","25.55","μg/m³","0","μg/m³","64.62","μg/m³","5.87","μg/m³","7.47","μg/m³","10.75","μg/m³","7.96","μg/m³","5.95","μg/m³","0.06","mg/m³","N/A","ppm","N/A","ppb","22.6","60.22","N/A","N/A","N/A","3","49","N/A"
"02-03-2025","22:00:00","2025-03-03T04:00:00+00:00","N/A","N/A","28.41","μg/m³","0","μg/m³","57.12","μg/m³","4.84","μg/m³","6.33","μg/m³","9.23","μg/m³","6.62","μg/m³","5.34","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","22.08","61.95","N/A","N/A","N/A","2","50","N/A"
"02-03-2025","23:00:00","2025-03-03T05:00:00+00:00","N/A","N/A","22.12","μg/m³","0","μg/m³","62.3","μg/m³","2.43","μg/m³","3.87","μg/m³","5.84","μg/m³","5.09","μg/m³","3.5","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","21.71","63.3","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","00:00:00","2025-03-03T06:00:00+00:00","N/A","N/A","22.34","μg/m³","0","μg/m³","59.68","μg/m³","2.51","μg/m³","3.94","μg/m³","6.07","μg/m³","4.13","μg/m³","3.78","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","21.26","64.63","N/A","N/A","N/A","3","51","N/A"
"03-03-2025","01:00:00","2025-03-03T07:00:00+00:00","N/A","N/A","15.43","μg/m³","0","μg/m³","66.13","μg/m³","1.82","μg/m³","3.31","μg/m³","5.23","μg/m³","2.76","μg/m³","1.22","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21","65.44","N/A","N/A","N/A","3","50","N/A"
"03-03-2025","02:00:00","2025-03-03T08:00:00+00:00","N/A","N/A","11.49","μg/m³","0","μg/m³","70.67","μg/m³","1.86","μg/m³","3.31","μg/m³","5.19","μg/m³","1.99","μg/m³","0.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.98","65.16","N/A","N/A","N/A","3","50","N/A"
"03-03-2025","03:00:00","2025-03-03T09:00:00+00:00","N/A","N/A","8.46","μg/m³","0","μg/m³","71.58","μg/m³","1.4","μg/m³","2.9","μg/m³","4.53","μg/m³","1.15","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.03","63.87","N/A","N/A","N/A","3","49","N/A"
"03-03-2025","04:00:00","2025-03-03T10:00:00+00:00","N/A","N/A","10.64","μg/m³","0","μg/m³","65.26","μg/m³","2.58","μg/m³","4.2","μg/m³","6.42","μg/m³","2.82","μg/m³","2.55","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.53","64.36","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","05:00:00","2025-03-03T11:00:00+00:00","N/A","N/A","9.69","μg/m³","0","μg/m³","68.36","μg/m³","1.89","μg/m³","3.43","μg/m³","5.3","μg/m³","1.48","μg/m³","0.24","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.39","64.55","N/A","N/A","N/A","3","49","N/A"
"03-03-2025","06:00:00","2025-03-03T12:00:00+00:00","N/A","N/A","11.4","μg/m³","0","μg/m³","65.75","μg/m³","2.26","μg/m³","3.89","μg/m³","5.9","μg/m³","1.42","μg/m³","0.12","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","20.57","63.08","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","07:00:00","2025-03-03T13:00:00+00:00","N/A","N/A","24.98","μg/m³","0.46","μg/m³","58.78","μg/m³","3.62","μg/m³","5.3","μg/m³","7.6","μg/m³","3.66","μg/m³","0.01","μg/m³","0.29","mg/m³","N/A","ppm","N/A","ppb","22.67","57.91","N/A","N/A","N/A","2","50","N/A"
"03-03-2025","08:00:00","2025-03-03T14:00:00+00:00","N/A","N/A","37.09","μg/m³","3.11","μg/m³","60.88","μg/m³","3.04","μg/m³","5.4","μg/m³","6.52","μg/m³","10.81","μg/m³","0","μg/m³","0.31","mg/m³","N/A","ppm","N/A","ppb","28.29","43.51","N/A","N/A","N/A","2","53","N/A"
"03-03-2025","09:00:00","2025-03-03T15:00:00+00:00","N/A","N/A","40.63","μg/m³","0.18","μg/m³","81.88","μg/m³","2.73","μg/m³","5.45","μg/m³","6.12","μg/m³","17.54","μg/m³","0","μg/m³","0.07","mg/m³","N/A","ppm","N/A","ppb","32.44","34.19","N/A","N/A","N/A","1","62","N/A"
"03-03-2025","10:00:00","2025-03-03T16:00:00+00:00","N/A","N/A","52.07","μg/m³","0","μg/m³","97.4","μg/m³","2.14","μg/m³","5.15","μg/m³","5.7","μg/m³","25.18","μg/m³","0.78","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.25","31.07","N/A","N/A","N/A","1","66","N/A"
"03-03-2025","11:00:00","2025-03-03T17:00:00+00:00","N/A","N/A","61.83","μg/m³","0","μg/m³","98.49","μg/m³","2.06","μg/m³","4.96","μg/m³","5.49","μg/m³","29.12","μg/m³","4.12","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","34.88","31.04","N/A","N/A","N/A","2","42","N/A"
"03-03-2025","12:00:00","2025-03-03T18:00:00+00:00","N/A","N/A","51.13","μg/m³","0","μg/m³","97.83","μg/m³","3","μg/m³","5.77","μg/m³","6.45","μg/m³","28.72","μg/m³","9.26","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.13","34.17","N/A","N/A","N/A","1","35","N/A"
"03-03-2025","13:00:00","2025-03-03T19:00:00+00:00","N/A","N/A","49.13","μg/m³","0","μg/m³","100.98","μg/m³","3.64","μg/m³","6.49","μg/m³","7.28","μg/m³","26.66","μg/m³","4.59","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","32.85","34.49","N/A","N/A","N/A","1","237","N/A"
"03-03-2025","14:00:00","2025-03-03T20:00:00+00:00","N/A","N/A","55.19","μg/m³","0","μg/m³","102.77","μg/m³","5.53","μg/m³","8.44","μg/m³","10.39","μg/m³","27.35","μg/m³","2.7","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.67","33.48","N/A","N/A","N/A","3","229","N/A"
"03-03-2025","15:00:00","2025-03-03T21:00:00+00:00","N/A","N/A","55.2","μg/m³","0","μg/m³","101.25","μg/m³","8.71","μg/m³","11.77","μg/m³","15.67","μg/m³","28.57","μg/m³","6.14","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.53","33.41","N/A","N/A","N/A","2","245","N/A"
"03-03-2025","16:00:00","2025-03-03T22:00:00+00:00","N/A","N/A","67.31","μg/m³","0","μg/m³","95.13","μg/m³","7.34","μg/m³","10.12","μg/m³","13.07","μg/m³","29.24","μg/m³","10.29","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","33.56","34.31","N/A","N/A","N/A","1","274","N/A"
"03-03-2025","17:00:00","2025-03-03T23:00:00+00:00","N/A","N/A","58.61","μg/m³","0","μg/m³","78.75","μg/m³","7.88","μg/m³","10.59","μg/m³","14.27","μg/m³","31.4","μg/m³","33.3","μg/m³","0.26","mg/m³","N/A","ppm","N/A","ppb","30.11","41.98","N/A","N/A","N/A","1","35","N/A"
"03-03-2025","18:00:00","2025-03-04T00:00:00+00:00","N/A","N/A","53.97","μg/m³","0","μg/m³","63.02","μg/m³","8.57","μg/m³","10.88","μg/m³","15.09","μg/m³","22.64","μg/m³","25.61","μg/m³","0.07","mg/m³","N/A","ppm","N/A","ppb","26.84","51.52","N/A","N/A","N/A","2","36","N/A"
"03-03-2025","19:00:00","2025-03-04T01:00:00+00:00","N/A","N/A","42.92","μg/m³","0","μg/m³","61.56","μg/m³","7.38","μg/m³","9.6","μg/m³","13.46","μg/m³","15.9","μg/m³","16.36","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","24.91","58.45","N/A","N/A","N/A","2","38","N/A"
"03-03-2025","20:00:00","2025-03-04T02:00:00+00:00","N/A","N/A","37.16","μg/m³","0","μg/m³","58.29","μg/m³","11.34","μg/m³","13.78","μg/m³","19.89","μg/m³","11.96","μg/m³","9.4","μg/m³","0.06","mg/m³","N/A","ppm","N/A","ppb","24.05","61.78","N/A","N/A","N/A","2","45","N/A"
