"Averaging time data supplied by EarthSense on 19/06/2025"
"Source","Zephyr"
"ID","Zephyr (1777)"
"Site Name","1777"
"Time Period","01/05/2025 00:00 - 31/05/2025 23:59"
"Timestamp","31/05/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3224"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-05-2025","20:00:00","2025-05-02T02:00:00+00:00","N/A","N/A","50.26","μg/m³","0","μg/m³","0.81","μg/m³","4.17","μg/m³","4.66","μg/m³","7.72","μg/m³","22.66","μg/m³","6.61","μg/m³","0","mg/m³","22.27","84.05","N/A","N/A","N/A","1","43","N/A"
"01-05-2025","21:00:00","2025-05-02T03:00:00+00:00","N/A","N/A","51.26","μg/m³","0","μg/m³","0.79","μg/m³","2.97","μg/m³","3.4","μg/m³","6.44","μg/m³","23.69","μg/m³","8.39","μg/m³","0","mg/m³","22.04","83.67","N/A","N/A","N/A","1","69","N/A"
"01-05-2025","22:00:00","2025-05-02T04:00:00+00:00","N/A","N/A","50.76","μg/m³","0","μg/m³","0.99","μg/m³","8.88","μg/m³","9.58","μg/m³","13.23","μg/m³","23.05","μg/m³","7.78","μg/m³","0","mg/m³","22.25","84.11","N/A","N/A","N/A","1","73","N/A"
"01-05-2025","23:00:00","2025-05-02T05:00:00+00:00","N/A","N/A","51.98","μg/m³","0","μg/m³","0.02","μg/m³","9.19","μg/m³","9.87","μg/m³","13.72","μg/m³","25.37","μg/m³","10.61","μg/m³","0","mg/m³","22.36","83.79","N/A","N/A","N/A","1","44","N/A"
"02-05-2025","00:00:00","2025-05-02T06:00:00+00:00","N/A","N/A","48.78","μg/m³","0","μg/m³","0.01","μg/m³","13.15","μg/m³","14.1","μg/m³","19.07","μg/m³","27.12","μg/m³","11.91","μg/m³","0","mg/m³","22.2","84.74","N/A","N/A","N/A","1","42","N/A"
"02-05-2025","01:00:00","2025-05-02T07:00:00+00:00","N/A","N/A","40.87","μg/m³","0","μg/m³","0","μg/m³","11.48","μg/m³","12.56","μg/m³","17.52","μg/m³","25.61","μg/m³","9.67","μg/m³","0","mg/m³","22.12","84.98","N/A","N/A","N/A","1","59","N/A"
"02-05-2025","02:00:00","2025-05-02T08:00:00+00:00","N/A","N/A","38.08","μg/m³","0","μg/m³","0","μg/m³","7.52","μg/m³","8.4","μg/m³","12.45","μg/m³","23.83","μg/m³","8.42","μg/m³","0","mg/m³","22.15","84.44","N/A","N/A","N/A","1","50","N/A"
"02-05-2025","03:00:00","2025-05-02T09:00:00+00:00","N/A","N/A","37.28","μg/m³","0","μg/m³","0.08","μg/m³","7.06","μg/m³","7.8","μg/m³","11.67","μg/m³","23.71","μg/m³","9.89","μg/m³","0","mg/m³","22.05","85.14","N/A","N/A","N/A","1","47","N/A"
"02-05-2025","04:00:00","2025-05-02T10:00:00+00:00","N/A","N/A","35.53","μg/m³","0","μg/m³","0","μg/m³","7.48","μg/m³","8.29","μg/m³","12.37","μg/m³","23.65","μg/m³","9.78","μg/m³","0","mg/m³","21.91","85.88","N/A","N/A","N/A","1","49","N/A"
"02-05-2025","05:00:00","2025-05-02T11:00:00+00:00","N/A","N/A","36.3","μg/m³","0","μg/m³","0","μg/m³","7.81","μg/m³","8.58","μg/m³","12.59","μg/m³","24","μg/m³","10.29","μg/m³","0","mg/m³","21.82","86.35","N/A","N/A","N/A","1","69","N/A"
"02-05-2025","06:00:00","2025-05-02T12:00:00+00:00","N/A","N/A","36.71","μg/m³","0","μg/m³","0","μg/m³","9.55","μg/m³","10.34","μg/m³","14.27","μg/m³","27.73","μg/m³","11.92","μg/m³","0","mg/m³","21.79","87.34","N/A","N/A","N/A","1","51","N/A"
"02-05-2025","07:00:00","2025-05-02T13:00:00+00:00","N/A","N/A","27.12","μg/m³","0","μg/m³","0.66","μg/m³","8.46","μg/m³","9.32","μg/m³","12.9","μg/m³","27.8","μg/m³","4.19","μg/m³","0","mg/m³","23.7","81.75","N/A","N/A","N/A","1","9","N/A"
"02-05-2025","08:00:00","2025-05-02T14:00:00+00:00","N/A","N/A","37.87","μg/m³","0","μg/m³","6.78","μg/m³","4.95","μg/m³","6.34","μg/m³","9.12","μg/m³","25.23","μg/m³","0.01","μg/m³","0","mg/m³","28.29","64.07","N/A","N/A","N/A","0","260","N/A"
"02-05-2025","09:00:00","2025-05-02T15:00:00+00:00","N/A","N/A","73.2","μg/m³","0","μg/m³","17.77","μg/m³","5.63","μg/m³","7.12","μg/m³","9.87","μg/m³","26.76","μg/m³","2.83","μg/m³","0","mg/m³","29.34","59.09","N/A","N/A","N/A","1","245","N/A"
"02-05-2025","10:00:00","2025-05-02T16:00:00+00:00","N/A","N/A","72.39","μg/m³","0","μg/m³","46.14","μg/m³","4.19","μg/m³","6.07","μg/m³","7.91","μg/m³","25.14","μg/m³","0.48","μg/m³","0","mg/m³","31.46","53.55","N/A","N/A","N/A","2","237","N/A"
"02-05-2025","11:00:00","2025-05-02T17:00:00+00:00","N/A","N/A","95.44","μg/m³","0","μg/m³","70.14","μg/m³","3.89","μg/m³","5.71","μg/m³","7.33","μg/m³","26.38","μg/m³","8.16","μg/m³","0","mg/m³","31.79","52.42","N/A","N/A","N/A","2","240","N/A"
"02-05-2025","12:00:00","2025-05-02T18:00:00+00:00","N/A","N/A","106.19","μg/m³","0","μg/m³","76.21","μg/m³","4.89","μg/m³","6.65","μg/m³","8.56","μg/m³","27.75","μg/m³","7.31","μg/m³","0","mg/m³","32.92","50.86","N/A","N/A","N/A","3","248","N/A"
"02-05-2025","13:00:00","2025-05-02T19:00:00+00:00","N/A","N/A","107.28","μg/m³","0","μg/m³","77.53","μg/m³","5.1","μg/m³","6.73","μg/m³","8.78","μg/m³","29.03","μg/m³","14.52","μg/m³","0","mg/m³","32.33","52.44","N/A","N/A","N/A","3","253","N/A"
"02-05-2025","14:00:00","2025-05-02T20:00:00+00:00","N/A","N/A","90.88","μg/m³","0","μg/m³","64.59","μg/m³","4.11","μg/m³","5.57","μg/m³","7.6","μg/m³","30.1","μg/m³","29.66","μg/m³","0","mg/m³","29.36","58.65","N/A","N/A","N/A","2","253","N/A"
"02-05-2025","15:00:00","2025-05-02T21:00:00+00:00","N/A","N/A","82.27","μg/m³","0","μg/m³","48.46","μg/m³","7.75","μg/m³","8.5","μg/m³","12.06","μg/m³","29.46","μg/m³","39.77","μg/m³","0","mg/m³","24.48","76.21","N/A","N/A","N/A","1","251","N/A"
"02-05-2025","16:00:00","2025-05-02T22:00:00+00:00","N/A","N/A","62.03","μg/m³","0","μg/m³","21.66","μg/m³","3.17","μg/m³","3.61","μg/m³","6.51","μg/m³","23.31","μg/m³","16.85","μg/m³","0","mg/m³","22.94","83.02","N/A","N/A","N/A","1","214","N/A"
"02-05-2025","17:00:00","2025-05-02T23:00:00+00:00","N/A","N/A","72.23","μg/m³","0","μg/m³","3.98","μg/m³","4.8","μg/m³","5.27","μg/m³","8.07","μg/m³","22.08","μg/m³","11.53","μg/m³","0","mg/m³","22.27","85.97","N/A","N/A","N/A","1","201","N/A"
"02-05-2025","18:00:00","2025-05-03T00:00:00+00:00","N/A","N/A","69.73","μg/m³","0","μg/m³","0.84","μg/m³","7.24","μg/m³","7.91","μg/m³","10.69","μg/m³","22.53","μg/m³","9.54","μg/m³","0","mg/m³","22.3","87.41","N/A","N/A","N/A","0","226","N/A"
"02-05-2025","19:00:00","2025-05-03T01:00:00+00:00","N/A","N/A","60.89","μg/m³","0","μg/m³","2.47","μg/m³","5.79","μg/m³","6.35","μg/m³","9.27","μg/m³","21.54","μg/m³","7.97","μg/m³","0","mg/m³","22.26","87.89","N/A","N/A","N/A","0","285","N/A"
"02-05-2025","20:00:00","2025-05-03T02:00:00+00:00","N/A","N/A","38.29","μg/m³","0","μg/m³","16.32","μg/m³","3.66","μg/m³","4.04","μg/m³","7.32","μg/m³","19.99","μg/m³","6.9","μg/m³","0","mg/m³","22.17","88.38","N/A","N/A","N/A","1","335","N/A"
"02-05-2025","21:00:00","2025-05-03T03:00:00+00:00","N/A","N/A","37.43","μg/m³","0","μg/m³","17.63","μg/m³","3.49","μg/m³","3.85","μg/m³","7.02","μg/m³","19.38","μg/m³","6.79","μg/m³","0","mg/m³","22.08","88.72","N/A","N/A","N/A","1","352","N/A"
"02-05-2025","22:00:00","2025-05-03T04:00:00+00:00","N/A","N/A","28.79","μg/m³","0","μg/m³","8.46","μg/m³","3.07","μg/m³","3.42","μg/m³","6.58","μg/m³","18.88","μg/m³","3.33","μg/m³","0","mg/m³","21.65","87.19","N/A","N/A","N/A","1","38","N/A"
"02-05-2025","23:00:00","2025-05-03T05:00:00+00:00","N/A","N/A","47.36","μg/m³","0","μg/m³","0.26","μg/m³","3.02","μg/m³","3.4","μg/m³","6.44","μg/m³","20.19","μg/m³","6.94","μg/m³","0","mg/m³","20.84","85.79","N/A","N/A","N/A","0","355","N/A"
"03-05-2025","00:00:00","2025-05-03T06:00:00+00:00","N/A","N/A","49.91","μg/m³","0","μg/m³","0","μg/m³","5.41","μg/m³","5.92","μg/m³","9.01","μg/m³","23.24","μg/m³","9.59","μg/m³","0","mg/m³","20.78","87.05","N/A","N/A","N/A","0","34","N/A"
"03-05-2025","01:00:00","2025-05-03T07:00:00+00:00","N/A","N/A","48.17","μg/m³","0","μg/m³","0","μg/m³","5.98","μg/m³","6.54","μg/m³","9.45","μg/m³","25.85","μg/m³","11.73","μg/m³","0","mg/m³","20.9","88.03","N/A","N/A","N/A","1","62","N/A"
"03-05-2025","02:00:00","2025-05-03T08:00:00+00:00","N/A","N/A","42.85","μg/m³","0","μg/m³","0","μg/m³","9.88","μg/m³","10.67","μg/m³","14.44","μg/m³","26.42","μg/m³","10.98","μg/m³","0","mg/m³","20.96","88.29","N/A","N/A","N/A","1","72","N/A"
"03-05-2025","03:00:00","2025-05-03T09:00:00+00:00","N/A","N/A","35","μg/m³","0","μg/m³","0.01","μg/m³","11.84","μg/m³","12.72","μg/m³","17.08","μg/m³","25.08","μg/m³","8.91","μg/m³","0","mg/m³","20.91","87.99","N/A","N/A","N/A","1","69","N/A"
"03-05-2025","04:00:00","2025-05-03T10:00:00+00:00","N/A","N/A","33.77","μg/m³","0","μg/m³","0","μg/m³","5.23","μg/m³","5.71","μg/m³","9.04","μg/m³","22","μg/m³","7.2","μg/m³","0","mg/m³","20.58","86.52","N/A","N/A","N/A","1","60","N/A"
"03-05-2025","05:00:00","2025-05-03T11:00:00+00:00","N/A","N/A","30.05","μg/m³","0","μg/m³","0","μg/m³","4.42","μg/m³","4.8","μg/m³","8.15","μg/m³","22.2","μg/m³","8.66","μg/m³","0","mg/m³","20.01","87.15","N/A","N/A","N/A","2","48","N/A"
"03-05-2025","06:00:00","2025-05-03T12:00:00+00:00","N/A","N/A","28.45","μg/m³","0","μg/m³","0","μg/m³","3.97","μg/m³","4.33","μg/m³","7.49","μg/m³","23.69","μg/m³","9.06","μg/m³","0","mg/m³","19.8","87.11","N/A","N/A","N/A","1","38","N/A"
"03-05-2025","07:00:00","2025-05-03T13:00:00+00:00","N/A","N/A","29.13","μg/m³","0","μg/m³","2.53","μg/m³","4.46","μg/m³","5.21","μg/m³","7.73","μg/m³","32.27","μg/m³","3.59","μg/m³","0.17","mg/m³","25.56","73.82","N/A","N/A","N/A","1","43","N/A"
"03-05-2025","08:00:00","2025-05-03T14:00:00+00:00","N/A","N/A","42.88","μg/m³","0","μg/m³","15.72","μg/m³","3.11","μg/m³","4.44","μg/m³","6.06","μg/m³","24.35","μg/m³","0.4","μg/m³","0","mg/m³","28.23","58.97","N/A","N/A","N/A","0","18","N/A"
"03-05-2025","09:00:00","2025-05-03T15:00:00+00:00","N/A","N/A","71.64","μg/m³","0","μg/m³","33.05","μg/m³","2.99","μg/m³","4.4","μg/m³","5.81","μg/m³","26.06","μg/m³","2.17","μg/m³","0","mg/m³","29.64","56.77","N/A","N/A","N/A","1","246","N/A"
"03-05-2025","10:00:00","2025-05-03T16:00:00+00:00","N/A","N/A","81.33","μg/m³","0","μg/m³","66.01","μg/m³","3.43","μg/m³","5.19","μg/m³","6.51","μg/m³","24.27","μg/m³","1.61","μg/m³","0","mg/m³","31.63","51.95","N/A","N/A","N/A","2","237","N/A"
"03-05-2025","11:00:00","2025-05-03T17:00:00+00:00","N/A","N/A","82.05","μg/m³","0","μg/m³","81.25","μg/m³","3.32","μg/m³","5.28","μg/m³","6.47","μg/m³","24.44","μg/m³","1.9","μg/m³","0","mg/m³","32.12","49.08","N/A","N/A","N/A","2","239","N/A"
"03-05-2025","12:00:00","2025-05-03T18:00:00+00:00","N/A","N/A","115.41","μg/m³","0","μg/m³","97.29","μg/m³","2","μg/m³","4.23","μg/m³","4.61","μg/m³","25.67","μg/m³","2.67","μg/m³","0","mg/m³","33.84","45.12","N/A","N/A","N/A","2","255","N/A"
"03-05-2025","13:00:00","2025-05-03T19:00:00+00:00","N/A","N/A","138.31","μg/m³","0","μg/m³","102.63","μg/m³","2.31","μg/m³","4.56","μg/m³","4.92","μg/m³","27.4","μg/m³","2.08","μg/m³","0","mg/m³","35.25","43.24","N/A","N/A","N/A","2","259","N/A"
"03-05-2025","14:00:00","2025-05-03T20:00:00+00:00","N/A","N/A","168.61","μg/m³","0","μg/m³","100.85","μg/m³","3.9","μg/m³","6.02","μg/m³","6.96","μg/m³","31.81","μg/m³","19.16","μg/m³","0","mg/m³","35.62","42.65","N/A","N/A","N/A","2","269","N/A"
"03-05-2025","15:00:00","2025-05-03T21:00:00+00:00","N/A","N/A","143.26","μg/m³","0","μg/m³","91.84","μg/m³","7.16","μg/m³","9.38","μg/m³","12.32","μg/m³","33.86","μg/m³","26.64","μg/m³","0","mg/m³","34.05","47.16","N/A","N/A","N/A","1","282","N/A"
"03-05-2025","16:00:00","2025-05-03T22:00:00+00:00","N/A","N/A","110.77","μg/m³","0","μg/m³","57.45","μg/m³","8.04","μg/m³","9.21","μg/m³","12.62","μg/m³","34.99","μg/m³","53.93","μg/m³","0","mg/m³","27.12","62.99","N/A","N/A","N/A","1","282","N/A"
"03-05-2025","17:00:00","2025-05-03T23:00:00+00:00","N/A","N/A","71.64","μg/m³","0","μg/m³","47.23","μg/m³","6.93","μg/m³","7.67","μg/m³","11.31","μg/m³","28.55","μg/m³","31.68","μg/m³","0","mg/m³","23.81","78.54","N/A","N/A","N/A","0","269","N/A"
"03-05-2025","18:00:00","2025-05-04T00:00:00+00:00","N/A","N/A","62.63","μg/m³","0","μg/m³","29.52","μg/m³","10.49","μg/m³","11.35","μg/m³","15.57","μg/m³","24.12","μg/m³","16.31","μg/m³","0","mg/m³","23.06","83.46","N/A","N/A","N/A","0","349","N/A"
"03-05-2025","19:00:00","2025-05-04T01:00:00+00:00","N/A","N/A","58.44","μg/m³","0","μg/m³","13.97","μg/m³","12.93","μg/m³","13.88","μg/m³","18.77","μg/m³","24.18","μg/m³","12.25","μg/m³","0","mg/m³","22.76","86.15","N/A","N/A","N/A","1","6","N/A"
"03-05-2025","20:00:00","2025-05-04T02:00:00+00:00","N/A","N/A","63.35","μg/m³","0","μg/m³","3.21","μg/m³","13.87","μg/m³","14.82","μg/m³","20.69","μg/m³","23.86","μg/m³","10.02","μg/m³","0","mg/m³","22.7","87.34","N/A","N/A","N/A","0","353","N/A"
"03-05-2025","21:00:00","2025-05-04T03:00:00+00:00","N/A","N/A","64.3","μg/m³","0","μg/m³","0.22","μg/m³","11.78","μg/m³","12.6","μg/m³","17.18","μg/m³","23.47","μg/m³","8.98","μg/m³","0","mg/m³","22.69","87.94","N/A","N/A","N/A","1","62","N/A"
"03-05-2025","22:00:00","2025-05-04T04:00:00+00:00","N/A","N/A","54.33","μg/m³","0","μg/m³","0.72","μg/m³","8.15","μg/m³","8.84","μg/m³","12.57","μg/m³","23.25","μg/m³","8.34","μg/m³","0","mg/m³","22.68","87.83","N/A","N/A","N/A","1","64","N/A"
"03-05-2025","23:00:00","2025-05-04T05:00:00+00:00","N/A","N/A","50.84","μg/m³","0","μg/m³","1","μg/m³","8.5","μg/m³","9.23","μg/m³","12.77","μg/m³","23.68","μg/m³","8.61","μg/m³","0","mg/m³","22.61","88.15","N/A","N/A","N/A","1","30","N/A"
"04-05-2025","00:00:00","2025-05-04T06:00:00+00:00","N/A","N/A","39.88","μg/m³","0","μg/m³","4.59","μg/m³","5.02","μg/m³","5.51","μg/m³","9","μg/m³","22.38","μg/m³","6.95","μg/m³","0","mg/m³","22.5","87.58","N/A","N/A","N/A","1","57","N/A"
"04-05-2025","01:00:00","2025-05-04T07:00:00+00:00","N/A","N/A","35.46","μg/m³","0","μg/m³","4.82","μg/m³","3.47","μg/m³","3.92","μg/m³","7.32","μg/m³","22.33","μg/m³","8.06","μg/m³","0","mg/m³","22.32","87.91","N/A","N/A","N/A","1","47","N/A"
"04-05-2025","02:00:00","2025-05-04T08:00:00+00:00","N/A","N/A","39.02","μg/m³","0","μg/m³","0.14","μg/m³","4.35","μg/m³","4.93","μg/m³","8.46","μg/m³","23.21","μg/m³","9.32","μg/m³","0","mg/m³","22.06","88.77","N/A","N/A","N/A","1","54","N/A"
"04-05-2025","03:00:00","2025-05-04T09:00:00+00:00","N/A","N/A","32.06","μg/m³","0","μg/m³","4.53","μg/m³","3.4","μg/m³","3.81","μg/m³","7.13","μg/m³","21.36","μg/m³","7.54","μg/m³","0","mg/m³","21.89","88.83","N/A","N/A","N/A","1","49","N/A"
"04-05-2025","04:00:00","2025-05-04T10:00:00+00:00","N/A","N/A","32.3","μg/m³","0","μg/m³","2.24","μg/m³","3.67","μg/m³","4.18","μg/m³","7.68","μg/m³","21.74","μg/m³","8.47","μg/m³","0","mg/m³","21.66","89.13","N/A","N/A","N/A","2","55","N/A"
"04-05-2025","05:00:00","2025-05-04T11:00:00+00:00","N/A","N/A","28.87","μg/m³","0","μg/m³","3","μg/m³","3.47","μg/m³","4.13","μg/m³","7.7","μg/m³","21.31","μg/m³","7.51","μg/m³","0","mg/m³","21.58","89.29","N/A","N/A","N/A","1","51","N/A"
