"Averaging time data supplied by EarthSense on 19/06/2025"
"Source","Zephyr"
"ID","Zephyr (1653)"
"Site Name","1653"
"Time Period","01/05/2025 00:00 - 31/05/2025 23:59"
"Timestamp","31/05/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3142"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"30-04-2025","17:00:00","2025-04-30T23:00:00+00:00","9.936192","-84.045102","25.74","μg/m³","0","μg/m³","56.56","μg/m³","1.23","μg/m³","2.7","μg/m³","3.97","μg/m³","13.7","μg/m³","8.89","μg/m³","0","mg/m³","25.36","62.91","N/A","N/A","N/A","2","46","N/A"
"30-04-2025","18:00:00","2025-05-01T00:00:00+00:00","9.936145","-84.045091","24.33","μg/m³","0","μg/m³","55.58","μg/m³","1.23","μg/m³","2.25","μg/m³","4.45","μg/m³","11.67","μg/m³","15.93","μg/m³","0.07","mg/m³","22.61","73.78","N/A","N/A","N/A","2","57","N/A"
"30-04-2025","19:00:00","2025-05-01T01:00:00+00:00","9.936115","-84.045113","30.47","μg/m³","0","μg/m³","47.59","μg/m³","0.59","μg/m³","1.37","μg/m³","3.98","μg/m³","8.43","μg/m³","10.58","μg/m³","0.19","mg/m³","21.03","80.79","N/A","N/A","N/A","2","57","N/A"
"30-04-2025","20:00:00","2025-05-01T02:00:00+00:00","9.936131","-84.045135","28.71","μg/m³","0","μg/m³","40.92","μg/m³","0.71","μg/m³","1.4","μg/m³","4.27","μg/m³","6.87","μg/m³","7.42","μg/m³","0.24","mg/m³","20.38","83.9","N/A","N/A","N/A","2","68","N/A"
"30-04-2025","21:00:00","2025-05-01T03:00:00+00:00","9.936143","-84.045119","24.13","μg/m³","0","μg/m³","41.06","μg/m³","0.77","μg/m³","1.62","μg/m³","4.43","μg/m³","5.38","μg/m³","2.38","μg/m³","0.22","mg/m³","20.38","82.92","N/A","N/A","N/A","2","75","N/A"
"30-04-2025","22:00:00","2025-05-01T04:00:00+00:00","9.936153","-84.045137","25.61","μg/m³","0","μg/m³","32.36","μg/m³","1.48","μg/m³","2.37","μg/m³","5.28","μg/m³","6.8","μg/m³","3.47","μg/m³","0.38","mg/m³","20.34","81.81","N/A","N/A","N/A","2","74","N/A"
"30-04-2025","23:00:00","2025-05-01T05:00:00+00:00","9.936157","-84.04513","19.14","μg/m³","0","μg/m³","38.18","μg/m³","1.99","μg/m³","2.88","μg/m³","5.9","μg/m³","5.58","μg/m³","2.92","μg/m³","0.25","mg/m³","20.16","82.05","N/A","N/A","N/A","1","81","N/A"
"01-05-2025","00:00:00","2025-05-01T06:00:00+00:00","9.93615","-84.045133","12.17","μg/m³","0","μg/m³","45.8","μg/m³","0.73","μg/m³","1.71","μg/m³","4.38","μg/m³","4.07","μg/m³","0.68","μg/m³","0.1","mg/m³","20.28","80.56","N/A","N/A","N/A","1","88","N/A"
"01-05-2025","01:00:00","2025-05-01T07:00:00+00:00","9.936139","-84.045123","18.98","μg/m³","0","μg/m³","32.62","μg/m³","2.61","μg/m³","3.54","μg/m³","6.71","μg/m³","6.47","μg/m³","5.28","μg/m³","0.24","mg/m³","20.19","81.78","N/A","N/A","N/A","2","73","N/A"
"01-05-2025","02:00:00","2025-05-01T08:00:00+00:00","9.936149","-84.04513","23.41","μg/m³","0","μg/m³","26.61","μg/m³","4.77","μg/m³","5.86","μg/m³","9.68","μg/m³","6.84","μg/m³","5.03","μg/m³","0.32","mg/m³","19.95","82.84","N/A","N/A","N/A","1","97","N/A"
