"Averaging time data supplied by EarthSense on 27/02/2025"
"Source","Zephyr"
"ID","Zephyr (1777)"
"Site Name","1777"
"Time Period","01/01/2025 00:00 - 31/01/2025 23:59"
"Timestamp","31/01/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3050"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-01-2025","04:00:00","2025-01-01T10:00:00+00:00","N/A","N/A","31.21","μg/m³","0","μg/m³","4.29","μg/m³","9.79","μg/m³","11.39","μg/m³","16.55","μg/m³","12.98","μg/m³","6.3","μg/m³","0","mg/m³","20.32","81.44","N/A","N/A","N/A","2","50","N/A"
"01-01-2025","05:00:00","2025-01-01T11:00:00+00:00","N/A","N/A","27.4","μg/m³","0","μg/m³","4.16","μg/m³","9.16","μg/m³","10.67","μg/m³","15.53","μg/m³","12.67","μg/m³","5.68","μg/m³","0","mg/m³","20.07","81.52","N/A","N/A","N/A","2","49","N/A"
"01-01-2025","06:00:00","2025-01-01T12:00:00+00:00","N/A","N/A","25.47","μg/m³","0","μg/m³","9.32","μg/m³","7.4","μg/m³","8.59","μg/m³","13.13","μg/m³","10.76","μg/m³","5.05","μg/m³","0","mg/m³","19.58","82.68","N/A","N/A","N/A","2","48","N/A"
"01-01-2025","07:00:00","2025-01-01T13:00:00+00:00","N/A","N/A","27.5","μg/m³","0","μg/m³","5.39","μg/m³","7.19","μg/m³","8.4","μg/m³","12.8","μg/m³","11.33","μg/m³","5.37","μg/m³","0","mg/m³","19.65","82.91","N/A","N/A","N/A","2","51","N/A"
"01-01-2025","08:00:00","2025-01-01T14:00:00+00:00","N/A","N/A","17.31","μg/m³","0","μg/m³","14.81","μg/m³","5.15","μg/m³","6.52","μg/m³","10.3","μg/m³","14.07","μg/m³","1.26","μg/m³","0","mg/m³","21.72","76.53","N/A","N/A","N/A","2","43","N/A"
"01-01-2025","09:00:00","2025-01-01T15:00:00+00:00","N/A","N/A","9.11","μg/m³","0","μg/m³","37.24","μg/m³","2.75","μg/m³","4.7","μg/m³","6.55","μg/m³","22.87","μg/m³","0.01","μg/m³","0","mg/m³","28.09","57.88","N/A","N/A","N/A","1","50","N/A"
"01-01-2025","10:00:00","2025-01-01T16:00:00+00:00","N/A","N/A","28.74","μg/m³","0","μg/m³","63.37","μg/m³","1.28","μg/m³","3.91","μg/m³","4.35","μg/m³","35.15","μg/m³","0.03","μg/m³","0","mg/m³","35.5","38.46","N/A","N/A","N/A","1","58","N/A"
"01-01-2025","11:00:00","2025-01-01T17:00:00+00:00","N/A","N/A","90.45","μg/m³","0","μg/m³","72.69","μg/m³","1.23","μg/m³","4.12","μg/m³","4.55","μg/m³","43.14","μg/m³","4.14","μg/m³","0","mg/m³","38.77","32.24","N/A","N/A","N/A","1","65","N/A"
"01-01-2025","12:00:00","2025-01-01T18:00:00+00:00","N/A","N/A","110.83","μg/m³","0","μg/m³","69.1","μg/m³","3.07","μg/m³","5.64","μg/m³","6.78","μg/m³","36.47","μg/m³","39.78","μg/m³","0","mg/m³","33.57","44.27","N/A","N/A","N/A","2","72","N/A"
"01-01-2025","13:00:00","2025-01-01T19:00:00+00:00","N/A","N/A","75.8","μg/m³","0","μg/m³","67.75","μg/m³","2.74","μg/m³","5.12","μg/m³","6.23","μg/m³","32.04","μg/m³","13.95","μg/m³","0","mg/m³","32.26","47.85","N/A","N/A","N/A","2","63","N/A"
"01-01-2025","14:00:00","2025-01-01T20:00:00+00:00","N/A","N/A","65.8","μg/m³","0","μg/m³","66.01","μg/m³","2.65","μg/m³","4.99","μg/m³","6.1","μg/m³","31.44","μg/m³","9.92","μg/m³","0","mg/m³","32.21","48.44","N/A","N/A","N/A","1","72","N/A"
"01-01-2025","15:00:00","2025-01-01T21:00:00+00:00","N/A","N/A","67.01","μg/m³","0","μg/m³","64.92","μg/m³","4.15","μg/m³","5.95","μg/m³","8.3","μg/m³","25.02","μg/m³","21.9","μg/m³","0","mg/m³","28.17","58.83","N/A","N/A","N/A","0","199","N/A"
"01-01-2025","16:00:00","2025-01-01T22:00:00+00:00","N/A","N/A","58.74","μg/m³","0","μg/m³","62.12","μg/m³","5.15","μg/m³","6.91","μg/m³","9.91","μg/m³","23.24","μg/m³","12.97","μg/m³","0","mg/m³","28.11","62.42","N/A","N/A","N/A","0","235","N/A"
"01-01-2025","17:00:00","2025-01-01T23:00:00+00:00","N/A","N/A","43.07","μg/m³","0","μg/m³","49.18","μg/m³","4.81","μg/m³","6.65","μg/m³","9.86","μg/m³","19.35","μg/m³","10","μg/m³","0","mg/m³","25.73","66.45","N/A","N/A","N/A","1","15","N/A"
"01-01-2025","18:00:00","2025-01-02T00:00:00+00:00","N/A","N/A","54.89","μg/m³","0","μg/m³","39.03","μg/m³","4.94","μg/m³","6.3","μg/m³","10.02","μg/m³","15.39","μg/m³","15.1","μg/m³","0","mg/m³","23.43","77.74","N/A","N/A","N/A","2","43","N/A"
"01-01-2025","19:00:00","2025-01-02T01:00:00+00:00","N/A","N/A","47.73","μg/m³","0","μg/m³","24.93","μg/m³","1.98","μg/m³","2.8","μg/m³","6.16","μg/m³","11.48","μg/m³","10.65","μg/m³","0.01","mg/m³","21.29","84.68","N/A","N/A","N/A","2","47","N/A"
"01-01-2025","20:00:00","2025-01-02T02:00:00+00:00","N/A","N/A","44.1","μg/m³","0","μg/m³","18.68","μg/m³","3.81","μg/m³","4.33","μg/m³","7.97","μg/m³","9.95","μg/m³","6.23","μg/m³","0","mg/m³","20.71","87.49","N/A","N/A","N/A","2","45","N/A"
"01-01-2025","21:00:00","2025-01-02T03:00:00+00:00","N/A","N/A","40.76","μg/m³","0","μg/m³","10.49","μg/m³","6.35","μg/m³","7.3","μg/m³","11.46","μg/m³","10.73","μg/m³","6.28","μg/m³","0","mg/m³","20.66","88.81","N/A","N/A","N/A","2","48","N/A"
"01-01-2025","22:00:00","2025-01-02T04:00:00+00:00","N/A","N/A","42.59","μg/m³","0","μg/m³","2.07","μg/m³","6.86","μg/m³","7.73","μg/m³","12.09","μg/m³","11.39","μg/m³","6.29","μg/m³","0.01","mg/m³","20.55","89.22","N/A","N/A","N/A","2","46","N/A"
"01-01-2025","23:00:00","2025-01-02T05:00:00+00:00","N/A","N/A","27.63","μg/m³","0","μg/m³","14.1","μg/m³","3.69","μg/m³","4.34","μg/m³","7.82","μg/m³","10.13","μg/m³","1.51","μg/m³","0","mg/m³","20.53","85.31","N/A","N/A","N/A","2","48","N/A"
"02-01-2025","00:00:00","2025-01-02T06:00:00+00:00","N/A","N/A","19.26","μg/m³","0","μg/m³","21.5","μg/m³","1.69","μg/m³","2.51","μg/m³","5.57","μg/m³","9.67","μg/m³","2.16","μg/m³","0","mg/m³","20.57","82.41","N/A","N/A","N/A","2","46","N/A"
"02-01-2025","01:00:00","2025-01-02T07:00:00+00:00","N/A","N/A","25.16","μg/m³","0","μg/m³","13.65","μg/m³","2.85","μg/m³","3.66","μg/m³","7.1","μg/m³","10.29","μg/m³","4.71","μg/m³","0","mg/m³","20.15","85.12","N/A","N/A","N/A","2","48","N/A"
"02-01-2025","02:00:00","2025-01-02T08:00:00+00:00","N/A","N/A","24.15","μg/m³","0","μg/m³","9.27","μg/m³","3.79","μg/m³","4.69","μg/m³","8.38","μg/m³","10.26","μg/m³","4.87","μg/m³","0","mg/m³","19.69","86.51","N/A","N/A","N/A","2","46","N/A"
"02-01-2025","03:00:00","2025-01-02T09:00:00+00:00","N/A","N/A","15.76","μg/m³","0","μg/m³","15.51","μg/m³","2.36","μg/m³","3.17","μg/m³","6.52","μg/m³","9.79","μg/m³","2.56","μg/m³","0","mg/m³","19.73","84.49","N/A","N/A","N/A","2","43","N/A"
"02-01-2025","04:00:00","2025-01-02T10:00:00+00:00","N/A","N/A","8.62","μg/m³","0","μg/m³","26.85","μg/m³","0.94","μg/m³","1.79","μg/m³","4.56","μg/m³","8.09","μg/m³","1.06","μg/m³","0","mg/m³","19.52","81.86","N/A","N/A","N/A","2","47","N/A"
"02-01-2025","05:00:00","2025-01-02T11:00:00+00:00","N/A","N/A","13.94","μg/m³","0","μg/m³","24.14","μg/m³","0.69","μg/m³","1.52","μg/m³","4.2","μg/m³","7.82","μg/m³","2.34","μg/m³","0","mg/m³","19.36","81.22","N/A","N/A","N/A","2","49","N/A"
"02-01-2025","06:00:00","2025-01-02T12:00:00+00:00","N/A","N/A","23.1","μg/m³","0","μg/m³","14.46","μg/m³","2.06","μg/m³","2.69","μg/m³","5.69","μg/m³","8.1","μg/m³","4.18","μg/m³","0","mg/m³","18.95","82.19","N/A","N/A","N/A","2","48","N/A"
"02-01-2025","07:00:00","2025-01-02T13:00:00+00:00","N/A","N/A","25.24","μg/m³","0","μg/m³","15.5","μg/m³","2.26","μg/m³","3.05","μg/m³","6.1","μg/m³","9.44","μg/m³","2.89","μg/m³","0","mg/m³","19.6","80.84","N/A","N/A","N/A","2","51","N/A"
"02-01-2025","08:00:00","2025-01-02T14:00:00+00:00","N/A","N/A","17.13","μg/m³","0","μg/m³","28.79","μg/m³","1.87","μg/m³","3.02","μg/m³","5.46","μg/m³","14.14","μg/m³","1.21","μg/m³","0","mg/m³","22.64","73.03","N/A","N/A","N/A","2","51","N/A"
"02-01-2025","09:00:00","2025-01-02T15:00:00+00:00","N/A","N/A","14.62","μg/m³","0","μg/m³","44.94","μg/m³","1.25","μg/m³","3.51","μg/m³","4.27","μg/m³","27.26","μg/m³","0","μg/m³","0","mg/m³","30.83","49.69","N/A","N/A","N/A","1","44","N/A"
"02-01-2025","10:00:00","2025-01-02T16:00:00+00:00","N/A","N/A","47.78","μg/m³","0","μg/m³","68.11","μg/m³","1.2","μg/m³","3.91","μg/m³","4.32","μg/m³","36.55","μg/m³","0.78","μg/m³","0","mg/m³","35.74","38.44","N/A","N/A","N/A","2","35","N/A"
"02-01-2025","11:00:00","2025-01-02T17:00:00+00:00","N/A","N/A","66.94","μg/m³","0","μg/m³","85.1","μg/m³","0.93","μg/m³","3.59","μg/m³","3.97","μg/m³","36.83","μg/m³","3.61","μg/m³","0","mg/m³","35.38","39.19","N/A","N/A","N/A","2","47","N/A"
"02-01-2025","12:00:00","2025-01-02T18:00:00+00:00","N/A","N/A","71.91","μg/m³","0","μg/m³","86.32","μg/m³","0.55","μg/m³","3.37","μg/m³","3.7","μg/m³","41.23","μg/m³","0.68","μg/m³","0","mg/m³","37.7","32.1","N/A","N/A","N/A","1","29","N/A"
"02-01-2025","13:00:00","2025-01-02T19:00:00+00:00","N/A","N/A","98.7","μg/m³","0","μg/m³","79.73","μg/m³","0.86","μg/m³","3.78","μg/m³","4.17","μg/m³","41.73","μg/m³","10.49","μg/m³","0","mg/m³","37.3","31.86","N/A","N/A","N/A","1","326","N/A"
"02-01-2025","14:00:00","2025-01-02T20:00:00+00:00","N/A","N/A","121.04","μg/m³","0","μg/m³","80.75","μg/m³","0.57","μg/m³","3.76","μg/m³","4.13","μg/m³","45.36","μg/m³","6.81","μg/m³","0","mg/m³","39.51","29.19","N/A","N/A","N/A","1","248","N/A"
"02-01-2025","15:00:00","2025-01-02T21:00:00+00:00","N/A","N/A","136.46","μg/m³","0","μg/m³","86.26","μg/m³","2.13","μg/m³","4.58","μg/m³","5.28","μg/m³","38.23","μg/m³","49.28","μg/m³","0","mg/m³","34.18","42.88","N/A","N/A","N/A","0","173","N/A"
"02-01-2025","16:00:00","2025-01-02T22:00:00+00:00","N/A","N/A","93.22","μg/m³","0","μg/m³","84.97","μg/m³","2","μg/m³","4.18","μg/m³","5.05","μg/m³","30.51","μg/m³","17.56","μg/m³","0","mg/m³","31.94","50.29","N/A","N/A","N/A","1","68","N/A"
"02-01-2025","17:00:00","2025-01-02T23:00:00+00:00","N/A","N/A","57.44","μg/m³","0","μg/m³","69.54","μg/m³","2.02","μg/m³","4.48","μg/m³","4.96","μg/m³","33.25","μg/m³","6.53","μg/m³","0","mg/m³","33.2","43","N/A","N/A","N/A","1","35","N/A"
"02-01-2025","18:00:00","2025-01-03T00:00:00+00:00","N/A","N/A","70.89","μg/m³","0","μg/m³","45.41","μg/m³","1.37","μg/m³","3.27","μg/m³","4.06","μg/m³","24.07","μg/m³","25.56","μg/m³","0","mg/m³","26.75","54.96","N/A","N/A","N/A","2","40","N/A"
"02-01-2025","19:00:00","2025-01-03T01:00:00+00:00","N/A","N/A","67.84","μg/m³","0","μg/m³","28.3","μg/m³","1.8","μg/m³","3.27","μg/m³","4.92","μg/m³","18.06","μg/m³","18.22","μg/m³","0","mg/m³","24.02","64.15","N/A","N/A","N/A","2","47","N/A"
"02-01-2025","20:00:00","2025-01-03T02:00:00+00:00","N/A","N/A","51.51","μg/m³","0","μg/m³","34.44","μg/m³","1","μg/m³","2.26","μg/m³","4.04","μg/m³","14.34","μg/m³","10.68","μg/m³","0","mg/m³","22.89","69.38","N/A","N/A","N/A","2","45","N/A"
"02-01-2025","21:00:00","2025-01-03T03:00:00+00:00","N/A","N/A","35.41","μg/m³","0","μg/m³","42.55","μg/m³","0.42","μg/m³","1.78","μg/m³","3.35","μg/m³","12.39","μg/m³","3.72","μg/m³","0","mg/m³","22.67","68.66","N/A","N/A","N/A","2","49","N/A"
"02-01-2025","22:00:00","2025-01-03T04:00:00+00:00","N/A","N/A","32.64","μg/m³","0","μg/m³","34.76","μg/m³","1.19","μg/m³","2.41","μg/m³","4.39","μg/m³","11.46","μg/m³","4.31","μg/m³","0","mg/m³","22.03","70.33","N/A","N/A","N/A","2","45","N/A"
"02-01-2025","23:00:00","2025-01-03T05:00:00+00:00","N/A","N/A","42.08","μg/m³","0","μg/m³","25.74","μg/m³","1.66","μg/m³","2.8","μg/m³","5.1","μg/m³","11.96","μg/m³","8.41","μg/m³","0","mg/m³","21.65","73.12","N/A","N/A","N/A","2","45","N/A"
"03-01-2025","00:00:00","2025-01-03T06:00:00+00:00","N/A","N/A","16.15","μg/m³","0","μg/m³","50.3","μg/m³","0.55","μg/m³","1.85","μg/m³","3.59","μg/m³","9.62","μg/m³","0.77","μg/m³","0","mg/m³","21.77","69.75","N/A","N/A","N/A","2","48","N/A"
"03-01-2025","01:00:00","2025-01-03T07:00:00+00:00","N/A","N/A","17.07","μg/m³","0","μg/m³","53.76","μg/m³","0.68","μg/m³","2.12","μg/m³","3.68","μg/m³","9.98","μg/m³","1.28","μg/m³","0","mg/m³","21.96","67.24","N/A","N/A","N/A","3","48","N/A"
"03-01-2025","02:00:00","2025-01-03T08:00:00+00:00","N/A","N/A","23.65","μg/m³","0","μg/m³","49.37","μg/m³","1.07","μg/m³","2.36","μg/m³","4.32","μg/m³","9.38","μg/m³","4.11","μg/m³","0","mg/m³","21.14","70.31","N/A","N/A","N/A","2","47","N/A"
"03-01-2025","03:00:00","2025-01-03T09:00:00+00:00","N/A","N/A","22.53","μg/m³","0","μg/m³","50.97","μg/m³","0.81","μg/m³","2.2","μg/m³","4.09","μg/m³","9.05","μg/m³","3.36","μg/m³","0","mg/m³","21.25","69.74","N/A","N/A","N/A","2","48","N/A"
"03-01-2025","04:00:00","2025-01-03T10:00:00+00:00","N/A","N/A","22.91","μg/m³","0","μg/m³","41.62","μg/m³","1.33","μg/m³","2.6","μg/m³","4.87","μg/m³","8.82","μg/m³","3.39","μg/m³","0","mg/m³","20.56","72.17","N/A","N/A","N/A","2","44","N/A"
"03-01-2025","05:00:00","2025-01-03T11:00:00+00:00","N/A","N/A","16.61","μg/m³","0","μg/m³","48.33","μg/m³","0.94","μg/m³","2.29","μg/m³","4.22","μg/m³","8.25","μg/m³","0.62","μg/m³","0","mg/m³","20.89","69.58","N/A","N/A","N/A","2","45","N/A"
"03-01-2025","06:00:00","2025-01-03T12:00:00+00:00","N/A","N/A","30.3","μg/m³","0","μg/m³","28.68","μg/m³","1.69","μg/m³","2.88","μg/m³","5.2","μg/m³","8.88","μg/m³","5.15","μg/m³","0","mg/m³","20.41","72.09","N/A","N/A","N/A","2","46","N/A"
"03-01-2025","07:00:00","2025-01-03T13:00:00+00:00","N/A","N/A","35.65","μg/m³","0","μg/m³","25.9","μg/m³","2.72","μg/m³","3.78","μg/m³","6.58","μg/m³","10.07","μg/m³","6.83","μg/m³","0","mg/m³","20.47","74.67","N/A","N/A","N/A","2","43","N/A"
"03-01-2025","08:00:00","2025-01-03T14:00:00+00:00","N/A","N/A","19.58","μg/m³","0","μg/m³","41.08","μg/m³","1.89","μg/m³","3.26","μg/m³","5.44","μg/m³","12.09","μg/m³","1.91","μg/m³","0","mg/m³","22.47","69.15","N/A","N/A","N/A","2","40","N/A"
"03-01-2025","09:00:00","2025-01-03T15:00:00+00:00","N/A","N/A","16.16","μg/m³","0","μg/m³","47.73","μg/m³","1.52","μg/m³","3.48","μg/m³","4.56","μg/m³","18.72","μg/m³","2.45","μg/m³","0","mg/m³","26.64","55.09","N/A","N/A","N/A","2","42","N/A"
"03-01-2025","10:00:00","2025-01-03T16:00:00+00:00","N/A","N/A","35.74","μg/m³","0","μg/m³","47.98","μg/m³","2.94","μg/m³","4.77","μg/m³","6.74","μg/m³","19.98","μg/m³","5.45","μg/m³","0","mg/m³","26.06","58.52","N/A","N/A","N/A","1","40","N/A"
"03-01-2025","11:00:00","2025-01-03T17:00:00+00:00","N/A","N/A","27.36","μg/m³","0","μg/m³","70.41","μg/m³","1.52","μg/m³","3.76","μg/m³","4.38","μg/m³","25.8","μg/m³","0.25","μg/m³","0","mg/m³","30.49","47.7","N/A","N/A","N/A","2","41","N/A"
"03-01-2025","12:00:00","2025-01-03T18:00:00+00:00","N/A","N/A","56.11","μg/m³","0","μg/m³","87.14","μg/m³","0.54","μg/m³","3.37","μg/m³","3.73","μg/m³","37.68","μg/m³","4.43","μg/m³","0","mg/m³","36.55","34.76","N/A","N/A","N/A","1","23","N/A"
"03-01-2025","13:00:00","2025-01-03T19:00:00+00:00","N/A","N/A","81.65","μg/m³","0","μg/m³","83.89","μg/m³","1.48","μg/m³","4","μg/m³","4.59","μg/m³","34.24","μg/m³","24.37","μg/m³","0","mg/m³","32.82","42.33","N/A","N/A","N/A","1","345","N/A"
"03-01-2025","14:00:00","2025-01-03T20:00:00+00:00","N/A","N/A","83.93","μg/m³","0","μg/m³","94.37","μg/m³","2.78","μg/m³","4.98","μg/m³","6.26","μg/m³","29.7","μg/m³","21.18","μg/m³","0","mg/m³","31.29","50.22","N/A","N/A","N/A","1","301","N/A"
"03-01-2025","15:00:00","2025-01-03T21:00:00+00:00","N/A","N/A","71.41","μg/m³","0","μg/m³","92.36","μg/m³","1.8","μg/m³","3.74","μg/m³","4.83","μg/m³","26.1","μg/m³","16.08","μg/m³","0","mg/m³","29.93","55.21","N/A","N/A","N/A","1","350","N/A"
"03-01-2025","16:00:00","2025-01-03T22:00:00+00:00","N/A","N/A","50.04","μg/m³","0","μg/m³","66.37","μg/m³","1.03","μg/m³","2.71","μg/m³","4","μg/m³","21.4","μg/m³","12.05","μg/m³","0","mg/m³","27.03","61.87","N/A","N/A","N/A","1","22","N/A"
"03-01-2025","17:00:00","2025-01-03T23:00:00+00:00","N/A","N/A","55.83","μg/m³","0","μg/m³","43.92","μg/m³","1.74","μg/m³","3.24","μg/m³","5.2","μg/m³","19.2","μg/m³","12.29","μg/m³","0","mg/m³","25.75","66.23","N/A","N/A","N/A","2","38","N/A"
"03-01-2025","18:00:00","2025-01-04T00:00:00+00:00","N/A","N/A","49.43","μg/m³","0","μg/m³","33.03","μg/m³","1.27","μg/m³","2.51","μg/m³","4.41","μg/m³","15.76","μg/m³","8.74","μg/m³","0","mg/m³","24.02","69.06","N/A","N/A","N/A","2","48","N/A"
"03-01-2025","19:00:00","2025-01-04T01:00:00+00:00","N/A","N/A","44.05","μg/m³","0","μg/m³","37.47","μg/m³","1.31","μg/m³","2.62","μg/m³","4.74","μg/m³","13.16","μg/m³","5.98","μg/m³","0","mg/m³","23.08","70.93","N/A","N/A","N/A","2","45","N/A"
"03-01-2025","20:00:00","2025-01-04T02:00:00+00:00","N/A","N/A","38.81","μg/m³","0","μg/m³","38.92","μg/m³","0.67","μg/m³","1.83","μg/m³","3.66","μg/m³","12.32","μg/m³","4.23","μg/m³","0","mg/m³","22.9","71.2","N/A","N/A","N/A","2","46","N/A"
"03-01-2025","21:00:00","2025-01-04T03:00:00+00:00","N/A","N/A","43.32","μg/m³","0","μg/m³","31.58","μg/m³","1.85","μg/m³","2.89","μg/m³","5.33","μg/m³","12.69","μg/m³","7.4","μg/m³","0","mg/m³","22.59","74.12","N/A","N/A","N/A","2","43","N/A"
"03-01-2025","22:00:00","2025-01-04T04:00:00+00:00","N/A","N/A","48.63","μg/m³","0","μg/m³","29","μg/m³","2.01","μg/m³","2.9","μg/m³","5.81","μg/m³","11.52","μg/m³","9.56","μg/m³","0","mg/m³","21.88","78.99","N/A","N/A","N/A","2","51","N/A"
"03-01-2025","23:00:00","2025-01-04T05:00:00+00:00","N/A","N/A","48.97","μg/m³","0","μg/m³","15.87","μg/m³","2.97","μg/m³","3.52","μg/m³","6.71","μg/m³","10.99","μg/m³","7.85","μg/m³","0","mg/m³","21.28","82.42","N/A","N/A","N/A","2","52","N/A"
"04-01-2025","00:00:00","2025-01-04T06:00:00+00:00","N/A","N/A","37.81","μg/m³","0","μg/m³","14.46","μg/m³","2.87","μg/m³","3.51","μg/m³","6.69","μg/m³","11.15","μg/m³","5.66","μg/m³","0","mg/m³","21.05","82.89","N/A","N/A","N/A","2","48","N/A"
"04-01-2025","01:00:00","2025-01-04T07:00:00+00:00","N/A","N/A","39.1","μg/m³","0","μg/m³","5.95","μg/m³","4.33","μg/m³","4.98","μg/m³","8.56","μg/m³","11.45","μg/m³","6.16","μg/m³","0","mg/m³","20.73","84.29","N/A","N/A","N/A","2","47","N/A"
"04-01-2025","02:00:00","2025-01-04T08:00:00+00:00","N/A","N/A","8.46","μg/m³","0","μg/m³","41.23","μg/m³","0.7","μg/m³","1.72","μg/m³","4.12","μg/m³","9.08","μg/m³","0.02","μg/m³","0","mg/m³","21.29","77.22","N/A","N/A","N/A","2","47","N/A"
"04-01-2025","03:00:00","2025-01-04T09:00:00+00:00","N/A","N/A","14.21","μg/m³","0","μg/m³","43.4","μg/m³","0.47","μg/m³","1.58","μg/m³","3.68","μg/m³","9.71","μg/m³","1.21","μg/m³","0","mg/m³","21.56","74.63","N/A","N/A","N/A","2","45","N/A"
"04-01-2025","04:00:00","2025-01-04T10:00:00+00:00","N/A","N/A","19.9","μg/m³","0","μg/m³","43.07","μg/m³","0.13","μg/m³","1.17","μg/m³","3.22","μg/m³","9.76","μg/m³","2.61","μg/m³","0","mg/m³","21.44","75.54","N/A","N/A","N/A","2","46","N/A"
"04-01-2025","05:00:00","2025-01-04T11:00:00+00:00","N/A","N/A","22.55","μg/m³","0","μg/m³","42.39","μg/m³","0.25","μg/m³","1.26","μg/m³","3.39","μg/m³","9.37","μg/m³","2.91","μg/m³","0","mg/m³","21.33","76.24","N/A","N/A","N/A","2","49","N/A"
