"Averaging time data supplied by EarthSense on 23/04/2025"
"Source","Zephyr"
"ID","Zephyr (1637)"
"Site Name","1637"
"Time Period","01/03/2025 00:00 - 31/03/2025 23:59"
"Timestamp","31/03/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC2563"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-03-2025","03:00:00","2025-03-01T09:00:00+00:00","N/A","N/A","9.68","μg/m³","0","μg/m³","44.31","μg/m³","4.36","μg/m³","5.85","μg/m³","8.99","μg/m³","0","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.45","71.77","N/A","N/A","N/A","2","75","N/A"
"01-03-2025","04:00:00","2025-03-01T10:00:00+00:00","N/A","N/A","11.72","μg/m³","0","μg/m³","43.17","μg/m³","4.1","μg/m³","5.58","μg/m³","8.62","μg/m³","0","μg/m³","0.05","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.28","71.47","N/A","N/A","N/A","3","75","N/A"
"01-03-2025","05:00:00","2025-03-01T11:00:00+00:00","N/A","N/A","17.53","μg/m³","0","μg/m³","40.88","μg/m³","3.94","μg/m³","5.43","μg/m³","8.54","μg/m³","0","μg/m³","2.01","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.08","72.55","N/A","N/A","N/A","2","77","N/A"
"01-03-2025","06:00:00","2025-03-01T12:00:00+00:00","N/A","N/A","22.78","μg/m³","0","μg/m³","31.06","μg/m³","4.08","μg/m³","5.38","μg/m³","8.6","μg/m³","0","μg/m³","2.75","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.8","74.63","N/A","N/A","N/A","2","81","N/A"
"01-03-2025","07:00:00","2025-03-01T13:00:00+00:00","N/A","N/A","10.78","μg/m³","0","μg/m³","25.63","μg/m³","3.41","μg/m³","5.1","μg/m³","7.71","μg/m³","0","μg/m³","0.13","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.5","67.03","N/A","N/A","N/A","2","74","N/A"
"01-03-2025","08:00:00","2025-03-01T14:00:00+00:00","N/A","N/A","3.09","μg/m³","0","μg/m³","42.78","μg/m³","2.68","μg/m³","5.19","μg/m³","6.33","μg/m³","0.09","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.63","47.23","N/A","N/A","N/A","3","59","N/A"
"01-03-2025","09:00:00","2025-03-01T15:00:00+00:00","N/A","N/A","17.02","μg/m³","0","μg/m³","65.21","μg/m³","2.07","μg/m³","4.91","μg/m³","5.4","μg/m³","3","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.82","37.98","N/A","N/A","N/A","3","53","N/A"
"01-03-2025","10:00:00","2025-03-01T16:00:00+00:00","N/A","N/A","34.8","μg/m³","0","μg/m³","71.79","μg/m³","1.59","μg/m³","4.45","μg/m³","4.89","μg/m³","5.73","μg/m³","2.5","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.78","36.8","N/A","N/A","N/A","3","46","N/A"
"01-03-2025","11:00:00","2025-03-01T17:00:00+00:00","N/A","N/A","38.9","μg/m³","0","μg/m³","74.31","μg/m³","1.87","μg/m³","4.7","μg/m³","5.15","μg/m³","7.75","μg/m³","4.37","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.72","37.78","N/A","N/A","N/A","3","43","N/A"
"01-03-2025","12:00:00","2025-03-01T18:00:00+00:00","N/A","N/A","35.18","μg/m³","0","μg/m³","77.77","μg/m³","1.98","μg/m³","4.67","μg/m³","5.12","μg/m³","7.46","μg/m³","8.55","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.15","41.09","N/A","N/A","N/A","3","40","N/A"
"01-03-2025","13:00:00","2025-03-01T19:00:00+00:00","N/A","N/A","36.34","μg/m³","0","μg/m³","81.3","μg/m³","3.06","μg/m³","5.65","μg/m³","6.58","μg/m³","6.83","μg/m³","7.52","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.86","43.4","N/A","N/A","N/A","3","37","N/A"
"01-03-2025","14:00:00","2025-03-01T20:00:00+00:00","N/A","N/A","35.43","μg/m³","0","μg/m³","81.37","μg/m³","3.7","μg/m³","6.32","μg/m³","7.58","μg/m³","6.29","μg/m³","1.91","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.38","42.6","N/A","N/A","N/A","3","32","N/A"
"01-03-2025","15:00:00","2025-03-01T21:00:00+00:00","N/A","N/A","44.07","μg/m³","0","μg/m³","80.94","μg/m³","3.83","μg/m³","6.63","μg/m³","7.76","μg/m³","7.03","μg/m³","0.83","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.26","39.27","N/A","N/A","N/A","3","27","N/A"
"01-03-2025","16:00:00","2025-03-01T22:00:00+00:00","N/A","N/A","54.43","μg/m³","0","μg/m³","73.1","μg/m³","4.27","μg/m³","6.81","μg/m³","8.31","μg/m³","8.74","μg/m³","14.69","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.33","42.22","N/A","N/A","N/A","3","31","N/A"
"01-03-2025","17:00:00","2025-03-01T23:00:00+00:00","N/A","N/A","49.48","μg/m³","0","μg/m³","66.3","μg/m³","4.47","μg/m³","7.01","μg/m³","8.86","μg/m³","8.99","μg/m³","20.07","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.55","46.05","N/A","N/A","N/A","3","42","N/A"
"01-03-2025","18:00:00","2025-03-02T00:00:00+00:00","N/A","N/A","58.09","μg/m³","0","μg/m³","43.34","μg/m³","4.55","μg/m³","6.29","μg/m³","8.99","μg/m³","9.07","μg/m³","36.37","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.02","62.15","N/A","N/A","N/A","2","57","N/A"
"01-03-2025","19:00:00","2025-03-02T01:00:00+00:00","N/A","N/A","43.84","μg/m³","0","μg/m³","27.99","μg/m³","4.44","μg/m³","6.19","μg/m³","9.33","μg/m³","4.88","μg/m³","16.97","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.1","68.94","N/A","N/A","N/A","2","69","N/A"
"01-03-2025","20:00:00","2025-03-02T02:00:00+00:00","N/A","N/A","39.41","μg/m³","0","μg/m³","16.56","μg/m³","3.67","μg/m³","5.03","μg/m³","7.93","μg/m³","2.87","μg/m³","7.92","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.43","72.07","N/A","N/A","N/A","2","70","N/A"
"01-03-2025","21:00:00","2025-03-02T03:00:00+00:00","N/A","N/A","32.89","μg/m³","0","μg/m³","12.07","μg/m³","4.22","μg/m³","5.42","μg/m³","8.45","μg/m³","1.96","μg/m³","2.83","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.02","72.31","N/A","N/A","N/A","2","72","N/A"
"01-03-2025","22:00:00","2025-03-02T04:00:00+00:00","N/A","N/A","28.98","μg/m³","0","μg/m³","21","μg/m³","1.43","μg/m³","2.58","μg/m³","4.92","μg/m³","1.47","μg/m³","4.78","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.69","74.4","N/A","N/A","N/A","2","72","N/A"
"01-03-2025","23:00:00","2025-03-02T05:00:00+00:00","N/A","N/A","27.87","μg/m³","0","μg/m³","19.94","μg/m³","0.69","μg/m³","1.8","μg/m³","3.99","μg/m³","0.48","μg/m³","2.34","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.35","75.43","N/A","N/A","N/A","2","76","N/A"
"02-03-2025","00:00:00","2025-03-02T06:00:00+00:00","N/A","N/A","16.74","μg/m³","0","μg/m³","23.29","μg/m³","0.84","μg/m³","2.07","μg/m³","4.14","μg/m³","0.04","μg/m³","0.04","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.44","73.12","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","01:00:00","2025-03-02T07:00:00+00:00","N/A","N/A","23.83","μg/m³","0","μg/m³","13.83","μg/m³","1.77","μg/m³","3.03","μg/m³","5.3","μg/m³","0.33","μg/m³","0.37","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.39","71.95","N/A","N/A","N/A","2","80","N/A"
"02-03-2025","02:00:00","2025-03-02T08:00:00+00:00","N/A","N/A","25.48","μg/m³","0","μg/m³","23.29","μg/m³","0.93","μg/m³","2.09","μg/m³","4.31","μg/m³","0.54","μg/m³","4.82","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.84","74.66","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","03:00:00","2025-03-02T09:00:00+00:00","N/A","N/A","18.95","μg/m³","0","μg/m³","22.73","μg/m³","2.57","μg/m³","4.32","μg/m³","7.26","μg/m³","0.27","μg/m³","1.83","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.44","74.74","N/A","N/A","N/A","2","80","N/A"
"02-03-2025","04:00:00","2025-03-02T10:00:00+00:00","N/A","N/A","15.37","μg/m³","0","μg/m³","24.27","μg/m³","2.25","μg/m³","3.77","μg/m³","6.52","μg/m³","0.05","μg/m³","0.44","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.18","75.07","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","05:00:00","2025-03-02T11:00:00+00:00","N/A","N/A","19.43","μg/m³","0","μg/m³","30.5","μg/m³","0.89","μg/m³","2.05","μg/m³","4.41","μg/m³","0.01","μg/m³","2.38","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.89","76.6","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","06:00:00","2025-03-02T12:00:00+00:00","N/A","N/A","15.84","μg/m³","0","μg/m³","23.96","μg/m³","0.59","μg/m³","1.65","μg/m³","3.97","μg/m³","0","μg/m³","1.12","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.94","77.37","N/A","N/A","N/A","2","79","N/A"
"02-03-2025","07:00:00","2025-03-02T13:00:00+00:00","N/A","N/A","9.4","μg/m³","0","μg/m³","13.49","μg/m³","1.31","μg/m³","2.97","μg/m³","4.62","μg/m³","0.05","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.73","65.1","N/A","N/A","N/A","2","72","N/A"
"02-03-2025","08:00:00","2025-03-02T14:00:00+00:00","N/A","N/A","11.17","μg/m³","0","μg/m³","36.93","μg/m³","1.45","μg/m³","3.87","μg/m³","4.3","μg/m³","1.58","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.71","47.26","N/A","N/A","N/A","2","63","N/A"
"02-03-2025","09:00:00","2025-03-02T15:00:00+00:00","N/A","N/A","18.42","μg/m³","0","μg/m³","58.84","μg/m³","0.69","μg/m³","3.07","μg/m³","3.36","μg/m³","4.42","μg/m³","2.34","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.79","43.84","N/A","N/A","N/A","3","51","N/A"
"02-03-2025","10:00:00","2025-03-02T16:00:00+00:00","N/A","N/A","25.49","μg/m³","0","μg/m³","61.96","μg/m³","0.36","μg/m³","2.44","μg/m³","2.74","μg/m³","4.83","μg/m³","13.15","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.18","51.35","N/A","N/A","N/A","3","44","N/A"
"02-03-2025","11:00:00","2025-03-02T17:00:00+00:00","N/A","N/A","29.31","μg/m³","0","μg/m³","56.18","μg/m³","0.63","μg/m³","2.49","μg/m³","3.13","μg/m³","3.7","μg/m³","12.77","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.67","56.69","N/A","N/A","N/A","4","40","N/A"
"02-03-2025","12:00:00","2025-03-02T18:00:00+00:00","N/A","N/A","22.74","μg/m³","0","μg/m³","55.85","μg/m³","0.83","μg/m³","2.69","μg/m³","3.6","μg/m³","2.49","μg/m³","5.41","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","23.76","58.14","N/A","N/A","N/A","4","40","N/A"
"02-03-2025","13:00:00","2025-03-02T19:00:00+00:00","N/A","N/A","19.05","μg/m³","0","μg/m³","51.85","μg/m³","0.77","μg/m³","2.7","μg/m³","3.44","μg/m³","1.88","μg/m³","2.1","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.64","56.35","N/A","N/A","N/A","4","36","N/A"
"02-03-2025","14:00:00","2025-03-02T20:00:00+00:00","N/A","N/A","12.58","μg/m³","0","μg/m³","65.04","μg/m³","0.93","μg/m³","3.07","μg/m³","3.44","μg/m³","2.33","μg/m³","0.04","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.16","50.42","N/A","N/A","N/A","4","31","N/A"
"02-03-2025","15:00:00","2025-03-02T21:00:00+00:00","N/A","N/A","22.44","μg/m³","0","μg/m³","66.4","μg/m³","1.13","μg/m³","3.27","μg/m³","3.72","μg/m³","3.45","μg/m³","2.79","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.92","51.23","N/A","N/A","N/A","4","35","N/A"
"02-03-2025","16:00:00","2025-03-02T22:00:00+00:00","N/A","N/A","26.21","μg/m³","0","μg/m³","64.05","μg/m³","1.38","μg/m³","3.39","μg/m³","4.07","μg/m³","3.82","μg/m³","5.38","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.55","52.68","N/A","N/A","N/A","4","38","N/A"
"02-03-2025","17:00:00","2025-03-02T23:00:00+00:00","N/A","N/A","28.11","μg/m³","0","μg/m³","59.4","μg/m³","1.51","μg/m³","3.56","μg/m³","4.28","μg/m³","4","μg/m³","4.23","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.96","52.93","N/A","N/A","N/A","3","41","N/A"
"02-03-2025","18:00:00","2025-03-03T00:00:00+00:00","N/A","N/A","32.77","μg/m³","0","μg/m³","55.77","μg/m³","1.77","μg/m³","3.74","μg/m³","4.77","μg/m³","5.29","μg/m³","12.14","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.23","55.09","N/A","N/A","N/A","2","62","N/A"
"02-03-2025","19:00:00","2025-03-03T01:00:00+00:00","N/A","N/A","44.17","μg/m³","0","μg/m³","38.8","μg/m³","2.78","μg/m³","4.35","μg/m³","6.82","μg/m³","5","μg/m³","21.69","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21","68.37","N/A","N/A","N/A","2","73","N/A"
"02-03-2025","20:00:00","2025-03-03T02:00:00+00:00","N/A","N/A","26.07","μg/m³","0","μg/m³","33.74","μg/m³","1.95","μg/m³","3.33","μg/m³","5.62","μg/m³","1.61","μg/m³","6.53","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.88","71.03","N/A","N/A","N/A","2","65","N/A"
"02-03-2025","21:00:00","2025-03-03T03:00:00+00:00","N/A","N/A","22.11","μg/m³","0","μg/m³","35.12","μg/m³","1.67","μg/m³","3.14","μg/m³","5.41","μg/m³","0.43","μg/m³","2.63","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","19.47","70.88","N/A","N/A","N/A","2","69","N/A"
"02-03-2025","22:00:00","2025-03-03T04:00:00+00:00","N/A","N/A","27.96","μg/m³","0","μg/m³","23.44","μg/m³","2.23","μg/m³","3.45","μg/m³","5.96","μg/m³","0.52","μg/m³","3.74","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.97","73.18","N/A","N/A","N/A","2","72","N/A"
"02-03-2025","23:00:00","2025-03-03T05:00:00+00:00","N/A","N/A","20.69","μg/m³","0","μg/m³","24.81","μg/m³","1.47","μg/m³","2.75","μg/m³","5.1","μg/m³","0.07","μg/m³","0.47","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.61","73.02","N/A","N/A","N/A","2","76","N/A"
"03-03-2025","00:00:00","2025-03-03T06:00:00+00:00","N/A","N/A","23.73","μg/m³","0","μg/m³","28.74","μg/m³","1.81","μg/m³","2.99","μg/m³","5.48","μg/m³","0.09","μg/m³","3.25","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","18.1","74.99","N/A","N/A","N/A","2","84","N/A"
"03-03-2025","01:00:00","2025-03-03T07:00:00+00:00","N/A","N/A","16.04","μg/m³","0","μg/m³","33.6","μg/m³","1.4","μg/m³","2.66","μg/m³","5.09","μg/m³","0","μg/m³","0.82","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.98","75.19","N/A","N/A","N/A","2","83","N/A"
"03-03-2025","02:00:00","2025-03-03T08:00:00+00:00","N/A","N/A","14.21","μg/m³","0","μg/m³","36.29","μg/m³","1.37","μg/m³","2.57","μg/m³","5.03","μg/m³","0","μg/m³","0.85","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.87","75.58","N/A","N/A","N/A","2","81","N/A"
"03-03-2025","03:00:00","2025-03-03T09:00:00+00:00","N/A","N/A","11.5","μg/m³","0","μg/m³","32.54","μg/m³","1.89","μg/m³","3.4","μg/m³","6.05","μg/m³","0.02","μg/m³","0.39","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.53","74.9","N/A","N/A","N/A","2","79","N/A"
"03-03-2025","04:00:00","2025-03-03T10:00:00+00:00","N/A","N/A","17.93","μg/m³","0","μg/m³","33.74","μg/m³","1.76","μg/m³","3.24","μg/m³","6","μg/m³","0.05","μg/m³","2.4","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.13","76.76","N/A","N/A","N/A","2","80","N/A"
"03-03-2025","05:00:00","2025-03-03T11:00:00+00:00","N/A","N/A","15.92","μg/m³","0","μg/m³","34.03","μg/m³","1.28","μg/m³","2.35","μg/m³","4.87","μg/m³","0","μg/m³","0.78","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","17.16","77.09","N/A","N/A","N/A","2","82","N/A"
"03-03-2025","06:00:00","2025-03-03T12:00:00+00:00","N/A","N/A","23.7","μg/m³","0","μg/m³","22.34","μg/m³","1.78","μg/m³","2.84","μg/m³","5.49","μg/m³","0.03","μg/m³","1.4","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","17.04","76.98","N/A","N/A","N/A","2","79","N/A"
"03-03-2025","07:00:00","2025-03-03T13:00:00+00:00","N/A","N/A","23.88","μg/m³","0","μg/m³","9.84","μg/m³","1.91","μg/m³","3.18","μg/m³","5.36","μg/m³","0.14","μg/m³","0.69","μg/m³","0.03","mg/m³","N/A","ppm","N/A","ppb","20.22","70.15","N/A","N/A","N/A","2","68","N/A"
"03-03-2025","08:00:00","2025-03-03T14:00:00+00:00","N/A","N/A","12.54","μg/m³","0","μg/m³","30.26","μg/m³","1.74","μg/m³","3.94","μg/m³","4.53","μg/m³","1.69","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.36","47.4","N/A","N/A","N/A","3","56","N/A"
"03-03-2025","09:00:00","2025-03-03T15:00:00+00:00","N/A","N/A","28.99","μg/m³","0","μg/m³","63.32","μg/m³","1.2","μg/m³","4.02","μg/m³","4.41","μg/m³","3.64","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.44","37.05","N/A","N/A","N/A","3","52","N/A"
"03-03-2025","10:00:00","2025-03-03T16:00:00+00:00","N/A","N/A","45.12","μg/m³","0","μg/m³","72.9","μg/m³","0.91","μg/m³","3.69","μg/m³","4.05","μg/m³","7.16","μg/m³","1.56","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.72","36.77","N/A","N/A","N/A","3","48","N/A"
"03-03-2025","11:00:00","2025-03-03T17:00:00+00:00","N/A","N/A","51.56","μg/m³","0","μg/m³","67.43","μg/m³","1.52","μg/m³","4.22","μg/m³","4.63","μg/m³","9.58","μg/m³","12.73","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.79","39.55","N/A","N/A","N/A","3","41","N/A"
"03-03-2025","12:00:00","2025-03-03T18:00:00+00:00","N/A","N/A","42.73","μg/m³","0","μg/m³","71.32","μg/m³","2.13","μg/m³","4.6","μg/m³","5.25","μg/m³","8.47","μg/m³","16.92","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.41","45.63","N/A","N/A","N/A","4","38","N/A"
"03-03-2025","13:00:00","2025-03-03T19:00:00+00:00","N/A","N/A","36.38","μg/m³","0","μg/m³","72.16","μg/m³","3.58","μg/m³","6.13","μg/m³","7.69","μg/m³","5.93","μg/m³","6.25","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.06","47.41","N/A","N/A","N/A","3","36","N/A"
"03-03-2025","14:00:00","2025-03-03T20:00:00+00:00","N/A","N/A","35.57","μg/m³","0","μg/m³","75.48","μg/m³","4.74","μg/m³","7.55","μg/m³","9.6","μg/m³","5.74","μg/m³","0.71","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.53","44.69","N/A","N/A","N/A","3","29","N/A"
"03-03-2025","15:00:00","2025-03-03T21:00:00+00:00","N/A","N/A","47.55","μg/m³","0","μg/m³","75.88","μg/m³","4.94","μg/m³","8.01","μg/m³","9.96","μg/m³","6.71","μg/m³","0.8","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.34","40.93","N/A","N/A","N/A","3","16","N/A"
"03-03-2025","16:00:00","2025-03-03T22:00:00+00:00","N/A","N/A","55.95","μg/m³","0","μg/m³","73.11","μg/m³","4.65","μg/m³","7.57","μg/m³","9.52","μg/m³","9.48","μg/m³","13.74","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.78","42.63","N/A","N/A","N/A","2","16","N/A"
"03-03-2025","17:00:00","2025-03-03T23:00:00+00:00","N/A","N/A","57.41","μg/m³","0","μg/m³","56.85","μg/m³","6.42","μg/m³","9.53","μg/m³","12.95","μg/m³","9.31","μg/m³","24.13","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.79","50.32","N/A","N/A","N/A","2","37","N/A"
"03-03-2025","18:00:00","2025-03-04T00:00:00+00:00","N/A","N/A","57.61","μg/m³","0","μg/m³","43.58","μg/m³","5.42","μg/m³","7.81","μg/m³","10.97","μg/m³","9.23","μg/m³","30.88","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.43","60.27","N/A","N/A","N/A","2","46","N/A"
"03-03-2025","19:00:00","2025-03-04T01:00:00+00:00","N/A","N/A","52.62","μg/m³","0","μg/m³","22.06","μg/m³","6.94","μg/m³","9.8","μg/m³","14.17","μg/m³","5.37","μg/m³","20.19","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.72","70.82","N/A","N/A","N/A","2","50","N/A"
"03-03-2025","20:00:00","2025-03-04T02:00:00+00:00","N/A","N/A","38.81","μg/m³","0","μg/m³","19.46","μg/m³","7.57","μg/m³","10.52","μg/m³","15.2","μg/m³","2.76","μg/m³","8.45","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.98","73.33","N/A","N/A","N/A","2","64","N/A"
