"Averaging time data supplied by EarthSense on 27/08/2025"
"Source","Zephyr"
"ID","Zephyr (1735)"
"Site Name","1735"
"Time Period","01/02/2025 00:00 - 28/02/2025 23:59"
"Timestamp","28/02/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3152"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","CO2 Concentration","CO2 Unit","TVOC Concentration","TVOC Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-02-2025","03:00:00","2025-02-01T09:00:00+00:00","N/A","N/A","14.4","μg/m³","0","μg/m³","80.09","μg/m³","6.02","μg/m³","7.25","μg/m³","10.85","μg/m³","4.9","μg/m³","2.36","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","22.72","70.61","N/A","N/A","N/A","2","50","N/A"
"01-02-2025","04:00:00","2025-02-01T10:00:00+00:00","N/A","N/A","13.99","μg/m³","0","μg/m³","78.69","μg/m³","4.77","μg/m³","5.84","μg/m³","8.97","μg/m³","4.05","μg/m³","0.68","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.55","70.32","N/A","N/A","N/A","3","52","N/A"
"01-02-2025","05:00:00","2025-02-01T11:00:00+00:00","N/A","N/A","14.45","μg/m³","0","μg/m³","76.89","μg/m³","4.9","μg/m³","6.1","μg/m³","9.28","μg/m³","4.38","μg/m³","0.78","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","22.63","70.06","N/A","N/A","N/A","3","54","N/A"
"01-02-2025","06:00:00","2025-02-01T12:00:00+00:00","N/A","N/A","17.03","μg/m³","0","μg/m³","73.08","μg/m³","5.4","μg/m³","6.58","μg/m³","9.97","μg/m³","4.52","μg/m³","0.82","μg/m³","0.06","mg/m³","N/A","ppm","N/A","ppb","22.73","69.48","N/A","N/A","N/A","3","54","N/A"
"01-02-2025","07:00:00","2025-02-01T13:00:00+00:00","N/A","N/A","17.12","μg/m³","0","μg/m³","74.8","μg/m³","3.23","μg/m³","4.51","μg/m³","6.97","μg/m³","4.52","μg/m³","0.67","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","23.1","67.74","N/A","N/A","N/A","2","56","N/A"
"01-02-2025","08:00:00","2025-02-01T14:00:00+00:00","N/A","N/A","20.56","μg/m³","0","μg/m³","73.81","μg/m³","2.14","μg/m³","3.58","μg/m³","5.34","μg/m³","6.98","μg/m³","0.01","μg/m³","0.11","mg/m³","N/A","ppm","N/A","ppb","24.49","63.34","N/A","N/A","N/A","3","56","N/A"
"01-02-2025","09:00:00","2025-02-01T15:00:00+00:00","N/A","N/A","21.65","μg/m³","0","μg/m³","78.79","μg/m³","2.1","μg/m³","3.46","μg/m³","5.31","μg/m³","9.11","μg/m³","5.23","μg/m³","0.12","mg/m³","N/A","ppm","N/A","ppb","24.64","65.25","N/A","N/A","N/A","3","54","N/A"
"01-02-2025","10:00:00","2025-02-01T16:00:00+00:00","N/A","N/A","24.35","μg/m³","0","μg/m³","78.24","μg/m³","2.21","μg/m³","3.62","μg/m³","5.5","μg/m³","9.57","μg/m³","3.73","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","25.15","64.49","N/A","N/A","N/A","3","50","N/A"
"01-02-2025","11:00:00","2025-02-01T17:00:00+00:00","N/A","N/A","27.11","μg/m³","0","μg/m³","73.93","μg/m³","1.57","μg/m³","2.95","μg/m³","4.58","μg/m³","10.02","μg/m³","2.23","μg/m³","0.19","mg/m³","N/A","ppm","N/A","ppb","25.17","64.63","N/A","N/A","N/A","3","62","N/A"
"01-02-2025","12:00:00","2025-02-01T18:00:00+00:00","N/A","N/A","21.75","μg/m³","0","μg/m³","82.65","μg/m³","4.49","μg/m³","6.2","μg/m³","8.81","μg/m³","9.91","μg/m³","0","μg/m³","0.08","mg/m³","N/A","ppm","N/A","ppb","26.24","59.52","N/A","N/A","N/A","4","60","N/A"
"01-02-2025","13:00:00","2025-02-01T19:00:00+00:00","N/A","N/A","17.29","μg/m³","0","μg/m³","86.61","μg/m³","4.63","μg/m³","6.74","μg/m³","9.23","μg/m³","11.55","μg/m³","0","μg/m³","0.03","mg/m³","N/A","ppm","N/A","ppb","27.27","54.29","N/A","N/A","N/A","4","53","N/A"
"01-02-2025","14:00:00","2025-02-01T20:00:00+00:00","N/A","N/A","16.23","μg/m³","0","μg/m³","92.73","μg/m³","5.65","μg/m³","7.95","μg/m³","10.9","μg/m³","12.67","μg/m³","0.61","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","27.34","50.74","N/A","N/A","N/A","4","52","N/A"
"01-02-2025","15:00:00","2025-02-01T21:00:00+00:00","N/A","N/A","21.51","μg/m³","0","μg/m³","91.23","μg/m³","5.58","μg/m³","7.93","μg/m³","10.77","μg/m³","15.13","μg/m³","2.77","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.84","49.89","N/A","N/A","N/A","4","50","N/A"
"01-02-2025","16:00:00","2025-02-01T22:00:00+00:00","N/A","N/A","25.49","μg/m³","0","μg/m³","85.07","μg/m³","4.67","μg/m³","6.77","μg/m³","9.1","μg/m³","16.04","μg/m³","4.58","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","27.64","51.32","N/A","N/A","N/A","5","45","N/A"
"01-02-2025","17:00:00","2025-02-01T23:00:00+00:00","N/A","N/A","23.69","μg/m³","0","μg/m³","83.53","μg/m³","4.54","μg/m³","6.82","μg/m³","9.21","μg/m³","15","μg/m³","4.73","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.1","50.96","N/A","N/A","N/A","4","47","N/A"
"01-02-2025","18:00:00","2025-02-02T00:00:00+00:00","N/A","N/A","18.96","μg/m³","0","μg/m³","80.74","μg/m³","5.07","μg/m³","7.16","μg/m³","10.04","μg/m³","12.64","μg/m³","9.42","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","25.05","55.06","N/A","N/A","N/A","3","47","N/A"
"01-02-2025","19:00:00","2025-02-02T01:00:00+00:00","N/A","N/A","18.46","μg/m³","0","μg/m³","76.43","μg/m³","6.05","μg/m³","8.02","μg/m³","11.42","μg/m³","7.52","μg/m³","5.21","μg/m³","0.04","mg/m³","N/A","ppm","N/A","ppb","22.92","57.93","N/A","N/A","N/A","3","52","N/A"
"01-02-2025","20:00:00","2025-02-02T02:00:00+00:00","N/A","N/A","17.67","μg/m³","0","μg/m³","71.22","μg/m³","6.5","μg/m³","8.46","μg/m³","12.06","μg/m³","4.96","μg/m³","2.08","μg/m³","0.12","mg/m³","N/A","ppm","N/A","ppb","22.37","57.78","N/A","N/A","N/A","3","51","N/A"
"01-02-2025","21:00:00","2025-02-02T03:00:00+00:00","N/A","N/A","19.12","μg/m³","0","μg/m³","71.95","μg/m³","7.38","μg/m³","9.48","μg/m³","13.58","μg/m³","5.59","μg/m³","6.57","μg/m³","0.14","mg/m³","N/A","ppm","N/A","ppb","21.83","58.89","N/A","N/A","N/A","3","51","N/A"
"01-02-2025","22:00:00","2025-02-02T04:00:00+00:00","N/A","N/A","16.64","μg/m³","0","μg/m³","72.14","μg/m³","6.12","μg/m³","8.03","μg/m³","11.64","μg/m³","3.59","μg/m³","2.76","μg/m³","0.13","mg/m³","N/A","ppm","N/A","ppb","21.33","61.09","N/A","N/A","N/A","3","51","N/A"
"01-02-2025","23:00:00","2025-02-02T05:00:00+00:00","N/A","N/A","11","μg/m³","0","μg/m³","75.49","μg/m³","4.38","μg/m³","6.41","μg/m³","9.03","μg/m³","1.19","μg/m³","0.03","μg/m³","0.03","mg/m³","N/A","ppm","N/A","ppb","21.35","56.88","N/A","N/A","N/A","3","51","N/A"
"02-02-2025","00:00:00","2025-02-02T06:00:00+00:00","N/A","N/A","7.16","μg/m³","0","μg/m³","79.09","μg/m³","3.74","μg/m³","5.75","μg/m³","8.08","μg/m³","2.68","μg/m³","1.49","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.2","57.36","N/A","N/A","N/A","3","50","N/A"
"02-02-2025","01:00:00","2025-02-02T07:00:00+00:00","N/A","N/A","7.33","μg/m³","0","μg/m³","80.61","μg/m³","3.38","μg/m³","5.34","μg/m³","7.67","μg/m³","2.48","μg/m³","1.87","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","20.91","58.48","N/A","N/A","N/A","3","51","N/A"
"02-02-2025","02:00:00","2025-02-02T08:00:00+00:00","N/A","N/A","6.3","μg/m³","0","μg/m³","82.77","μg/m³","2.94","μg/m³","4.94","μg/m³","6.95","μg/m³","1.53","μg/m³","0.06","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.17","57.44","N/A","N/A","N/A","3","53","N/A"
"02-02-2025","03:00:00","2025-02-02T09:00:00+00:00","N/A","N/A","4.19","μg/m³","0","μg/m³","84.16","μg/m³","2.88","μg/m³","4.82","μg/m³","6.65","μg/m³","1.6","μg/m³","0.2","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.06","56.59","N/A","N/A","N/A","3","53","N/A"
"02-02-2025","04:00:00","2025-02-02T10:00:00+00:00","N/A","N/A","3.01","μg/m³","0","μg/m³","84.71","μg/m³","2.75","μg/m³","4.78","μg/m³","6.52","μg/m³","1.1","μg/m³","0.05","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","20.99","55.42","N/A","N/A","N/A","3","52","N/A"
"02-02-2025","05:00:00","2025-02-02T11:00:00+00:00","N/A","N/A","1.81","μg/m³","0.15","μg/m³","83.59","μg/m³","2.2","μg/m³","4.4","μg/m³","5.8","μg/m³","0.16","μg/m³","0","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","20.75","52.17","N/A","N/A","N/A","3","49","N/A"
"02-02-2025","06:00:00","2025-02-02T12:00:00+00:00","N/A","N/A","1.88","μg/m³","0","μg/m³","85.47","μg/m³","2.11","μg/m³","4.43","μg/m³","5.51","μg/m³","0.09","μg/m³","0","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","20.56","48.99","N/A","N/A","N/A","3","51","N/A"
"02-02-2025","07:00:00","2025-02-02T13:00:00+00:00","N/A","N/A","5.16","μg/m³","0.06","μg/m³","88.29","μg/m³","1.98","μg/m³","4.41","μg/m³","5.43","μg/m³","2.43","μg/m³","0.44","μg/m³","0.12","mg/m³","N/A","ppm","N/A","ppb","21.77","48.43","N/A","N/A","N/A","3","50","N/A"
"02-02-2025","08:00:00","2025-02-02T14:00:00+00:00","N/A","N/A","19.76","μg/m³","0","μg/m³","90.05","μg/m³","1.68","μg/m³","4.38","μg/m³","4.91","μg/m³","8.92","μg/m³","0","μg/m³","0.09","mg/m³","N/A","ppm","N/A","ppb","27","39.89","N/A","N/A","N/A","3","54","N/A"
"02-02-2025","09:00:00","2025-02-02T15:00:00+00:00","N/A","N/A","21.28","μg/m³","0","μg/m³","104.23","μg/m³","2.32","μg/m³","5.36","μg/m³","5.95","μg/m³","15.05","μg/m³","2.87","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","29.36","34.72","N/A","N/A","N/A","3","56","N/A"
"02-02-2025","10:00:00","2025-02-02T16:00:00+00:00","N/A","N/A","33.56","μg/m³","0","μg/m³","103.97","μg/m³","2.18","μg/m³","5.23","μg/m³","5.92","μg/m³","19.69","μg/m³","3.91","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","30.19","37.17","N/A","N/A","N/A","4","52","N/A"
"02-02-2025","11:00:00","2025-02-02T17:00:00+00:00","N/A","N/A","36.89","μg/m³","0","μg/m³","102.51","μg/m³","3.16","μg/m³","6.1","μg/m³","7.2","μg/m³","21.25","μg/m³","2.74","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","30.86","37.21","N/A","N/A","N/A","4","49","N/A"
"02-02-2025","12:00:00","2025-02-02T18:00:00+00:00","N/A","N/A","31.72","μg/m³","0","μg/m³","104.78","μg/m³","3.21","μg/m³","5.87","μg/m³","6.76","μg/m³","21.52","μg/m³","3.38","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","30.56","38.09","N/A","N/A","N/A","4","44","N/A"
"02-02-2025","13:00:00","2025-02-02T19:00:00+00:00","N/A","N/A","32.52","μg/m³","0","μg/m³","103.44","μg/m³","3.72","μg/m³","6.43","μg/m³","7.63","μg/m³","21.71","μg/m³","7.36","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.98","39.32","N/A","N/A","N/A","5","44","N/A"
"02-02-2025","14:00:00","2025-02-02T20:00:00+00:00","N/A","N/A","36.38","μg/m³","0","μg/m³","99.78","μg/m³","4.63","μg/m³","6.97","μg/m³","8.73","μg/m³","22.27","μg/m³","14.48","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.16","44.01","N/A","N/A","N/A","6","42","N/A"
"02-02-2025","15:00:00","2025-02-02T21:00:00+00:00","N/A","N/A","32.67","μg/m³","0","μg/m³","95.78","μg/m³","4.75","μg/m³","7.04","μg/m³","9.14","μg/m³","18.75","μg/m³","8.49","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.28","46.63","N/A","N/A","N/A","5","38","N/A"
"02-02-2025","16:00:00","2025-02-02T22:00:00+00:00","N/A","N/A","32.67","μg/m³","0","μg/m³","93.75","μg/m³","4.57","μg/m³","6.85","μg/m³","8.98","μg/m³","17.5","μg/m³","9.23","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.73","48.11","N/A","N/A","N/A","4","42","N/A"
"02-02-2025","17:00:00","2025-02-02T23:00:00+00:00","N/A","N/A","32.56","μg/m³","0","μg/m³","87.11","μg/m³","2.42","μg/m³","4.43","μg/m³","5.56","μg/m³","15.93","μg/m³","11.33","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","26.74","51.33","N/A","N/A","N/A","4","43","N/A"
"02-02-2025","18:00:00","2025-02-03T00:00:00+00:00","N/A","N/A","28.2","μg/m³","0","μg/m³","83.82","μg/m³","3.53","μg/m³","5.21","μg/m³","7.43","μg/m³","12.05","μg/m³","12.83","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","24.36","58.75","N/A","N/A","N/A","3","46","N/A"
"02-02-2025","19:00:00","2025-02-03T01:00:00+00:00","N/A","N/A","25.54","μg/m³","0","μg/m³","77.76","μg/m³","3.94","μg/m³","5.52","μg/m³","8.15","μg/m³","7.85","μg/m³","7.27","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","23.03","63.24","N/A","N/A","N/A","3","47","N/A"
"02-02-2025","20:00:00","2025-02-03T02:00:00+00:00","N/A","N/A","20.96","μg/m³","0","μg/m³","79.06","μg/m³","5.21","μg/m³","7.02","μg/m³","10.35","μg/m³","4.63","μg/m³","1.25","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","22.63","63","N/A","N/A","N/A","3","48","N/A"
"02-02-2025","21:00:00","2025-02-03T03:00:00+00:00","N/A","N/A","19.24","μg/m³","0","μg/m³","78.93","μg/m³","4.76","μg/m³","6.33","μg/m³","9.37","μg/m³","4.68","μg/m³","3.84","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","22.2","64.22","N/A","N/A","N/A","3","51","N/A"
"02-02-2025","22:00:00","2025-02-03T04:00:00+00:00","N/A","N/A","18.18","μg/m³","0","μg/m³","81.29","μg/m³","1.94","μg/m³","3.38","μg/m³","5.42","μg/m³","2.89","μg/m³","2.81","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","21.74","66.58","N/A","N/A","N/A","3","52","N/A"
"02-02-2025","23:00:00","2025-02-03T05:00:00+00:00","N/A","N/A","16.07","μg/m³","0","μg/m³","77.32","μg/m³","2.62","μg/m³","4.09","μg/m³","6.35","μg/m³","2.25","μg/m³","0.69","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","21.71","66.03","N/A","N/A","N/A","3","52","N/A"
"03-02-2025","00:00:00","2025-02-03T06:00:00+00:00","N/A","N/A","10.49","μg/m³","0","μg/m³","79","μg/m³","3.4","μg/m³","5.06","μg/m³","7.5","μg/m³","1.84","μg/m³","0.01","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.83","63.59","N/A","N/A","N/A","3","52","N/A"
"03-02-2025","01:00:00","2025-02-03T07:00:00+00:00","N/A","N/A","9.46","μg/m³","0","μg/m³","79.67","μg/m³","3.77","μg/m³","5.37","μg/m³","7.99","μg/m³","2.97","μg/m³","1.63","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.58","63.82","N/A","N/A","N/A","3","51","N/A"
"03-02-2025","02:00:00","2025-02-03T08:00:00+00:00","N/A","N/A","9.49","μg/m³","0","μg/m³","79.02","μg/m³","3.65","μg/m³","5.19","μg/m³","7.8","μg/m³","2.06","μg/m³","0.54","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.36","64.16","N/A","N/A","N/A","3","52","N/A"
"03-02-2025","03:00:00","2025-02-03T09:00:00+00:00","N/A","N/A","8.11","μg/m³","0","μg/m³","81.85","μg/m³","3.46","μg/m³","5.14","μg/m³","7.66","μg/m³","1.89","μg/m³","0.61","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.35","63.29","N/A","N/A","N/A","3","51","N/A"
"03-02-2025","04:00:00","2025-02-03T10:00:00+00:00","N/A","N/A","6.79","μg/m³","0.01","μg/m³","80.36","μg/m³","3.38","μg/m³","5","μg/m³","7.46","μg/m³","1.25","μg/m³","0.62","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.05","63.95","N/A","N/A","N/A","3","53","N/A"
"03-02-2025","05:00:00","2025-02-03T11:00:00+00:00","N/A","N/A","7.76","μg/m³","0","μg/m³","79.92","μg/m³","3.37","μg/m³","5.04","μg/m³","7.47","μg/m³","1.15","μg/m³","0.14","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","21.09","62.57","N/A","N/A","N/A","3","51","N/A"
"03-02-2025","06:00:00","2025-02-03T12:00:00+00:00","N/A","N/A","12.18","μg/m³","0","μg/m³","76.6","μg/m³","3.47","μg/m³","5.2","μg/m³","7.7","μg/m³","2.15","μg/m³","1.87","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","21.15","63.18","N/A","N/A","N/A","3","51","N/A"
"03-02-2025","07:00:00","2025-02-03T13:00:00+00:00","N/A","N/A","19.64","μg/m³","0","μg/m³","72.8","μg/m³","3.39","μg/m³","5","μg/m³","7.44","μg/m³","3.58","μg/m³","1.89","μg/m³","0.16","mg/m³","N/A","ppm","N/A","ppb","22.02","63.48","N/A","N/A","N/A","3","50","N/A"
"03-02-2025","08:00:00","2025-02-03T14:00:00+00:00","N/A","N/A","30.42","μg/m³","0","μg/m³","70.06","μg/m³","3.35","μg/m³","5.51","μg/m³","7.39","μg/m³","7.68","μg/m³","0","μg/m³","0.17","mg/m³","N/A","ppm","N/A","ppb","25.95","52.45","N/A","N/A","N/A","2","55","N/A"
"03-02-2025","09:00:00","2025-02-03T15:00:00+00:00","N/A","N/A","32.98","μg/m³","0.06","μg/m³","78.82","μg/m³","4.34","μg/m³","6.97","μg/m³","8.81","μg/m³","12.95","μg/m³","0","μg/m³","0.09","mg/m³","N/A","ppm","N/A","ppb","29.3","43.25","N/A","N/A","N/A","3","58","N/A"
"03-02-2025","10:00:00","2025-02-03T16:00:00+00:00","N/A","N/A","30.7","μg/m³","0","μg/m³","91.35","μg/m³","2.64","μg/m³","5.47","μg/m³","6.25","μg/m³","17.97","μg/m³","0.15","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","31.24","36.9","N/A","N/A","N/A","4","53","N/A"
"03-02-2025","11:00:00","2025-02-03T17:00:00+00:00","N/A","N/A","30.63","μg/m³","0","μg/m³","99","μg/m³","3.04","μg/m³","5.88","μg/m³","6.69","μg/m³","20.28","μg/m³","1.58","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","30.83","36.7","N/A","N/A","N/A","4","48","N/A"
"03-02-2025","12:00:00","2025-02-03T18:00:00+00:00","N/A","N/A","25.05","μg/m³","0","μg/m³","98.08","μg/m³","2.47","μg/m³","5.2","μg/m³","5.86","μg/m³","19.87","μg/m³","4.43","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.59","38.65","N/A","N/A","N/A","4","45","N/A"
"03-02-2025","13:00:00","2025-02-03T19:00:00+00:00","N/A","N/A","26.04","μg/m³","0","μg/m³","99.05","μg/m³","2.33","μg/m³","5.08","μg/m³","5.71","μg/m³","18.96","μg/m³","1.8","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.6","38.26","N/A","N/A","N/A","5","44","N/A"
"03-02-2025","14:00:00","2025-02-03T20:00:00+00:00","N/A","N/A","32.14","μg/m³","0","μg/m³","97.89","μg/m³","3.6","μg/m³","6.25","μg/m³","7.49","μg/m³","21.44","μg/m³","7.3","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","29.85","39.24","N/A","N/A","N/A","6","42","N/A"
"03-02-2025","15:00:00","2025-02-03T21:00:00+00:00","N/A","N/A","34.85","μg/m³","0","μg/m³","93.68","μg/m³","4.12","μg/m³","6.57","μg/m³","7.99","μg/m³","21.22","μg/m³","7.3","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","29.59","40.65","N/A","N/A","N/A","5","34","N/A"
"03-02-2025","16:00:00","2025-02-03T22:00:00+00:00","N/A","N/A","33.17","μg/m³","0","μg/m³","88.32","μg/m³","3.02","μg/m³","5.43","μg/m³","6.4","μg/m³","20.2","μg/m³","10","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","28.62","42.71","N/A","N/A","N/A","4","35","N/A"
"03-02-2025","17:00:00","2025-02-03T23:00:00+00:00","N/A","N/A","35.56","μg/m³","0","μg/m³","80.52","μg/m³","2.04","μg/m³","4.45","μg/m³","5.11","μg/m³","18.16","μg/m³","8.96","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","27.81","44.4","N/A","N/A","N/A","3","40","N/A"
"03-02-2025","18:00:00","2025-02-04T00:00:00+00:00","N/A","N/A","22.22","μg/m³","0","μg/m³","78.62","μg/m³","2.5","μg/m³","4.64","μg/m³","5.85","μg/m³","14.62","μg/m³","14.45","μg/m³","0","mg/m³","N/A","ppm","N/A","ppb","24.69","50.13","N/A","N/A","N/A","3","47","N/A"
"03-02-2025","19:00:00","2025-02-04T01:00:00+00:00","N/A","N/A","24.57","μg/m³","0","μg/m³","73.13","μg/m³","2.4","μg/m³","4.36","μg/m³","5.9","μg/m³","9.19","μg/m³","9.3","μg/m³","0.01","mg/m³","N/A","ppm","N/A","ppb","22.76","55.11","N/A","N/A","N/A","3","46","N/A"
"03-02-2025","20:00:00","2025-02-04T02:00:00+00:00","N/A","N/A","20.42","μg/m³","0","μg/m³","71.77","μg/m³","2.33","μg/m³","4.21","μg/m³","5.82","μg/m³","6.11","μg/m³","3.65","μg/m³","0.02","mg/m³","N/A","ppm","N/A","ppb","22.22","56.53","N/A","N/A","N/A","3","49","N/A"
