"Averaging time data supplied by EarthSense on 19/06/2025"
"Source","Zephyr"
"ID","Zephyr (1775)"
"Site Name","1775"
"Time Period","01/05/2025 00:00 - 31/05/2025 23:59"
"Timestamp","31/05/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC3150"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"03-05-2025","02:00:00","2025-05-03T08:00:00+00:00","N/A","N/A","30.92","μg/m³","0","μg/m³","29.04","μg/m³","12.49","μg/m³","13.47","μg/m³","19.32","μg/m³","7.07","μg/m³","4.5","μg/m³","0.32","mg/m³","21.09","87.51","N/A","N/A","N/A","1","72","N/A"
"03-05-2025","03:00:00","2025-05-03T09:00:00+00:00","N/A","N/A","26.28","μg/m³","6.96","μg/m³","27.56","μg/m³","5.88","μg/m³","6.4","μg/m³","9.87","μg/m³","9.07","μg/m³","1.4","μg/m³","0.49","mg/m³","21.19","83.18","N/A","N/A","N/A","1","69","N/A"
"03-05-2025","04:00:00","2025-05-03T10:00:00+00:00","N/A","N/A","16.94","μg/m³","0.21","μg/m³","26.48","μg/m³","5.59","μg/m³","6.17","μg/m³","9.96","μg/m³","7.93","μg/m³","5.95","μg/m³","0.2","mg/m³","20.8","85.1","N/A","N/A","N/A","1","60","N/A"
"03-05-2025","05:00:00","2025-05-03T11:00:00+00:00","N/A","N/A","18.53","μg/m³","1.33","μg/m³","25.8","μg/m³","5.52","μg/m³","5.98","μg/m³","9.46","μg/m³","7.66","μg/m³","5.44","μg/m³","0.26","mg/m³","20.07","86.47","N/A","N/A","N/A","2","48","N/A"
"03-05-2025","06:00:00","2025-05-03T12:00:00+00:00","N/A","N/A","18.8","μg/m³","21.06","μg/m³","25.3","μg/m³","8.64","μg/m³","9.43","μg/m³","12.63","μg/m³","9.65","μg/m³","5.82","μg/m³","0.45","mg/m³","19.63","86.76","N/A","N/A","N/A","1","38","N/A"
"03-05-2025","07:00:00","2025-05-03T13:00:00+00:00","N/A","N/A","44.4","μg/m³","55.53","μg/m³","32.57","μg/m³","19.95","μg/m³","21.55","μg/m³","29.46","μg/m³","28.16","μg/m³","3.23","μg/m³","1.29","mg/m³","23.2","75.52","N/A","N/A","N/A","1","43","N/A"
"03-05-2025","08:00:00","2025-05-03T14:00:00+00:00","N/A","N/A","40.04","μg/m³","25.25","μg/m³","46.39","μg/m³","8.4","μg/m³","10.2","μg/m³","14.67","μg/m³","23.07","μg/m³","0","μg/m³","0.4","mg/m³","31.03","49.61","N/A","N/A","N/A","0","18","N/A"
"03-05-2025","09:00:00","2025-05-03T15:00:00+00:00","N/A","N/A","48.54","μg/m³","1.04","μg/m³","61.24","μg/m³","4.85","μg/m³","6.82","μg/m³","8.55","μg/m³","26.13","μg/m³","0.38","μg/m³","0.01","mg/m³","33.74","41.91","N/A","N/A","N/A","1","246","N/A"
"03-05-2025","10:00:00","2025-05-03T16:00:00+00:00","N/A","N/A","68.86","μg/m³","0","μg/m³","80.15","μg/m³","4.7","μg/m³","6.6","μg/m³","7.94","μg/m³","28.51","μg/m³","4.96","μg/m³","0","mg/m³","35.04","40.89","N/A","N/A","N/A","2","237","N/A"
"03-05-2025","11:00:00","2025-05-03T17:00:00+00:00","N/A","N/A","70.68","μg/m³","0","μg/m³","97.2","μg/m³","3.51","μg/m³","5.38","μg/m³","6.15","μg/m³","27.58","μg/m³","4.8","μg/m³","0","mg/m³","34.89","42.93","N/A","N/A","N/A","2","239","N/A"
"03-05-2025","12:00:00","2025-05-03T18:00:00+00:00","N/A","N/A","74.92","μg/m³","0","μg/m³","116.65","μg/m³","3.48","μg/m³","5.49","μg/m³","6.33","μg/m³","26.23","μg/m³","1.71","μg/m³","0.01","mg/m³","35.19","41.8","N/A","N/A","N/A","2","255","N/A"
"03-05-2025","13:00:00","2025-05-03T19:00:00+00:00","N/A","N/A","97.2","μg/m³","0","μg/m³","121.44","μg/m³","3.09","μg/m³","5.25","μg/m³","5.79","μg/m³","30.09","μg/m³","0.3","μg/m³","0","mg/m³","37.61","37.89","N/A","N/A","N/A","2","259","N/A"
"03-05-2025","14:00:00","2025-05-03T20:00:00+00:00","N/A","N/A","92.68","μg/m³","0","μg/m³","107.92","μg/m³","3.24","μg/m³","5.38","μg/m³","5.93","μg/m³","31.82","μg/m³","13.38","μg/m³","0","mg/m³","36.77","37.44","N/A","N/A","N/A","2","269","N/A"
"03-05-2025","15:00:00","2025-05-03T21:00:00+00:00","N/A","N/A","75.19","μg/m³","0","μg/m³","81.05","μg/m³","4.6","μg/m³","5.95","μg/m³","7.81","μg/m³","27.61","μg/m³","47.11","μg/m³","0","mg/m³","30.9","53.21","N/A","N/A","N/A","1","282","N/A"
"03-05-2025","16:00:00","2025-05-03T22:00:00+00:00","N/A","N/A","63.31","μg/m³","0","μg/m³","71.1","μg/m³","10.05","μg/m³","11","μg/m³","13.66","μg/m³","13.25","μg/m³","36.06","μg/m³","0","mg/m³","23.87","79.19","N/A","N/A","N/A","1","282","N/A"
"03-05-2025","17:00:00","2025-05-03T23:00:00+00:00","N/A","N/A","52.81","μg/m³","0","μg/m³","65.15","μg/m³","8.71","μg/m³","9.55","μg/m³","12.1","μg/m³","6.61","μg/m³","12.67","μg/m³","0.08","mg/m³","22.42","86.47","N/A","N/A","N/A","0","269","N/A"
"03-05-2025","18:00:00","2025-05-04T00:00:00+00:00","N/A","N/A","51.27","μg/m³","0","μg/m³","48.14","μg/m³","24.75","μg/m³","27.16","μg/m³","30.56","μg/m³","6.37","μg/m³","6.11","μg/m³","0.27","mg/m³","22.38","87.27","N/A","N/A","N/A","0","349","N/A"
"03-05-2025","19:00:00","2025-05-04T01:00:00+00:00","N/A","N/A","45.43","μg/m³","0","μg/m³","40.98","μg/m³","31.28","μg/m³","34.25","μg/m³","40.42","μg/m³","8.11","μg/m³","6.52","μg/m³","0.35","mg/m³","22.43","88.12","N/A","N/A","N/A","1","6","N/A"
"03-05-2025","20:00:00","2025-05-04T02:00:00+00:00","N/A","N/A","46.08","μg/m³","0","μg/m³","37.43","μg/m³","24.7","μg/m³","26.86","μg/m³","36.36","μg/m³","8.02","μg/m³","5.52","μg/m³","0.47","mg/m³","22.41","88.34","N/A","N/A","N/A","0","353","N/A"
"03-05-2025","21:00:00","2025-05-04T03:00:00+00:00","N/A","N/A","41.19","μg/m³","0","μg/m³","34.25","μg/m³","13.1","μg/m³","14.25","μg/m³","18.54","μg/m³","7.7","μg/m³","4.85","μg/m³","0.33","mg/m³","22.3","88.88","N/A","N/A","N/A","1","62","N/A"
"03-05-2025","22:00:00","2025-05-04T04:00:00+00:00","N/A","N/A","32.25","μg/m³","0","μg/m³","35.99","μg/m³","7.21","μg/m³","7.86","μg/m³","10.94","μg/m³","7.15","μg/m³","3.83","μg/m³","0.12","mg/m³","22.1","89.13","N/A","N/A","N/A","1","64","N/A"
"03-05-2025","23:00:00","2025-05-04T05:00:00+00:00","N/A","N/A","45.27","μg/m³","0.09","μg/m³","30.33","μg/m³","9.99","μg/m³","10.91","μg/m³","13.85","μg/m³","8.34","μg/m³","6.04","μg/m³","0.59","mg/m³","22.13","88.89","N/A","N/A","N/A","1","30","N/A"
"04-05-2025","00:00:00","2025-05-04T06:00:00+00:00","N/A","N/A","41.06","μg/m³","0","μg/m³","29.03","μg/m³","8.8","μg/m³","9.61","μg/m³","12.7","μg/m³","8.57","μg/m³","6.59","μg/m³","0.43","mg/m³","22.23","88.64","N/A","N/A","N/A","1","57","N/A"
"04-05-2025","01:00:00","2025-05-04T07:00:00+00:00","N/A","N/A","31.23","μg/m³","0","μg/m³","30.66","μg/m³","7.2","μg/m³","7.87","μg/m³","10.92","μg/m³","8.16","μg/m³","4.41","μg/m³","0.24","mg/m³","22.04","89.16","N/A","N/A","N/A","1","47","N/A"
"04-05-2025","02:00:00","2025-05-04T08:00:00+00:00","N/A","N/A","32.04","μg/m³","0","μg/m³","28.9","μg/m³","9.25","μg/m³","10.1","μg/m³","13.27","μg/m³","8.55","μg/m³","5.16","μg/m³","0.36","mg/m³","21.71","89.31","N/A","N/A","N/A","1","54","N/A"
"04-05-2025","03:00:00","2025-05-04T09:00:00+00:00","N/A","N/A","34.04","μg/m³","0.02","μg/m³","27.12","μg/m³","8.88","μg/m³","9.73","μg/m³","12.65","μg/m³","9.83","μg/m³","7.31","μg/m³","0.48","mg/m³","21.75","90.15","N/A","N/A","N/A","1","49","N/A"
