"Averaging time data supplied by EarthSense on 27/02/2025"
"Source","Zephyr"
"ID","Zephyr (1776)"
"Site Name","1776"
"Time Period","01/01/2025 00:00 - 31/01/2025 23:59"
"Timestamp","31/01/2025 23:59 Local Time Zone Code Time Ending"
"Averaging Period","1 Hour"
"Slot B BIC","BIC2503"

"Date (Local)","Time (Local)","UTC Time Stamp","Latitude","Longitude","NO2 Concentration","NO2 Unit","NO Concentration","NO Unit","O3 Concentration","O3 Unit","PM1 Concentration","PM1 Unit","PM2.5 Concentration","PM2.5 Unit","PM10 Concentration","PM10 Unit","SO2 Concentration","SO2 Unit","H2S Concentration","H2S Unit","CO Concentration","CO Unit","Temperature (°C)","Relative Humidity (%)","Measured (External) Wind Speed (m/s)","Measured (External) Wind Direction (°)","Measured (External) Rainfall (mm/hr)","Modelled Wind Speed (m/s)","Modelled Wind Direction (°)","Modelled Rainfall (mm/hr)"
"01-01-2025","16:00:00","2025-01-01T22:00:00+00:00","10.023073","-84.111731","33.41","μg/m³","0","μg/m³","44.12","μg/m³","3.24","μg/m³","4.67","μg/m³","6.68","μg/m³","11.19","μg/m³","9.19","μg/m³","0","mg/m³","24.65","63.24","N/A","N/A","N/A","2","50","N/A"
"01-01-2025","17:00:00","2025-01-01T23:00:00+00:00","10.023066","-84.111732","23.98","μg/m³","0","μg/m³","42.66","μg/m³","2.52","μg/m³","4.03","μg/m³","5.89","μg/m³","10.16","μg/m³","6.04","μg/m³","0","mg/m³","24.29","64.36","N/A","N/A","N/A","2","55","N/A"
"01-01-2025","18:00:00","2025-01-02T00:00:00+00:00","10.02307","-84.111724","41.44","μg/m³","0.57","μg/m³","40.81","μg/m³","3.97","μg/m³","5.22","μg/m³","7.83","μg/m³","4.88","μg/m³","17.43","μg/m³","0","mg/m³","22.17","71.28","N/A","N/A","N/A","2","57","N/A"
"01-01-2025","19:00:00","2025-01-02T01:00:00+00:00","10.023071","-84.111748","25.94","μg/m³","0","μg/m³","37.17","μg/m³","1.15","μg/m³","2","μg/m³","4.34","μg/m³","0","μg/m³","9.32","μg/m³","0","mg/m³","20.05","77.7","N/A","N/A","N/A","2","61","N/A"
"01-01-2025","20:00:00","2025-01-02T02:00:00+00:00","10.023085","-84.111745","15.64","μg/m³","0","μg/m³","42","μg/m³","0","μg/m³","0.82","μg/m³","2.86","μg/m³","0","μg/m³","2.3","μg/m³","0","mg/m³","18.99","77.15","N/A","N/A","N/A","2","66","N/A"
"01-01-2025","21:00:00","2025-01-02T03:00:00+00:00","10.02308","-84.111743","21.67","μg/m³","0","μg/m³","25.16","μg/m³","0.21","μg/m³","1.04","μg/m³","3.34","μg/m³","0","μg/m³","4.9","μg/m³","0","mg/m³","18.81","79.26","N/A","N/A","N/A","2","69","N/A"
"01-01-2025","22:00:00","2025-01-02T04:00:00+00:00","10.023094","-84.111718","23.29","μg/m³","0","μg/m³","20.98","μg/m³","0.33","μg/m³","1","μg/m³","3.65","μg/m³","0","μg/m³","5.29","μg/m³","0","mg/m³","18.11","83","N/A","N/A","N/A","2","69","N/A"
"01-01-2025","23:00:00","2025-01-02T05:00:00+00:00","10.023092","-84.111739","6.31","μg/m³","0","μg/m³","32.6","μg/m³","0.05","μg/m³","0.87","μg/m³","3.06","μg/m³","0.07","μg/m³","0.26","μg/m³","0.04","mg/m³","18.79","78.34","N/A","N/A","N/A","2","74","N/A"
"02-01-2025","00:00:00","2025-01-02T06:00:00+00:00","10.023106","-84.111756","2.54","μg/m³","0","μg/m³","38.95","μg/m³","0","μg/m³","1.02","μg/m³","2.66","μg/m³","0.01","μg/m³","0","μg/m³","0","mg/m³","19.58","72.56","N/A","N/A","N/A","2","75","N/A"
"02-01-2025","01:00:00","2025-01-02T07:00:00+00:00","10.023086","-84.111719","10.33","μg/m³","0","μg/m³","45.03","μg/m³","0","μg/m³","1.01","μg/m³","2.74","μg/m³","0.01","μg/m³","1.24","μg/m³","0","mg/m³","19.55","73.24","N/A","N/A","N/A","2","79","N/A"
"02-01-2025","02:00:00","2025-01-02T08:00:00+00:00","10.023061","-84.111732","13.18","μg/m³","0","μg/m³","43.64","μg/m³","0.06","μg/m³","1.03","μg/m³","3.01","μg/m³","0","μg/m³","2.78","μg/m³","0","mg/m³","19.02","75.77","N/A","N/A","N/A","2","82","N/A"
"02-01-2025","03:00:00","2025-01-02T09:00:00+00:00","10.023029","-84.111744","9.08","μg/m³","0","μg/m³","40.52","μg/m³","0.01","μg/m³","0.95","μg/m³","2.91","μg/m³","0","μg/m³","0.65","μg/m³","0","mg/m³","18.42","75.87","N/A","N/A","N/A","2","74","N/A"
"02-01-2025","04:00:00","2025-01-02T10:00:00+00:00","10.023027","-84.11173","11.6","μg/m³","0","μg/m³","41.52","μg/m³","0.03","μg/m³","0.97","μg/m³","3.04","μg/m³","0","μg/m³","1.65","μg/m³","0","mg/m³","17.95","76.97","N/A","N/A","N/A","2","71","N/A"
"02-01-2025","05:00:00","2025-01-02T11:00:00+00:00","10.023024","-84.11173","15.46","μg/m³","0","μg/m³","38.17","μg/m³","0.25","μg/m³","1.05","μg/m³","3.38","μg/m³","0","μg/m³","2.78","μg/m³","0","mg/m³","17.48","79.36","N/A","N/A","N/A","2","77","N/A"
"02-01-2025","06:00:00","2025-01-02T12:00:00+00:00","10.023015","-84.111741","18.94","μg/m³","0","μg/m³","36.52","μg/m³","0.36","μg/m³","1.07","μg/m³","3.59","μg/m³","0","μg/m³","2.97","μg/m³","0","mg/m³","17.35","81.25","N/A","N/A","N/A","2","81","N/A"
"02-01-2025","07:00:00","2025-01-02T13:00:00+00:00","10.023034","-84.11173","21.29","μg/m³","0","μg/m³","29.5","μg/m³","0.75","μg/m³","1.4","μg/m³","4.05","μg/m³","0","μg/m³","3.01","μg/m³","0","mg/m³","18.07","82.11","N/A","N/A","N/A","2","75","N/A"
"02-01-2025","08:00:00","2025-01-02T14:00:00+00:00","10.02305","-84.11172","6.02","μg/m³","0.06","μg/m³","20.59","μg/m³","0.09","μg/m³","1.75","μg/m³","2.4","μg/m³","7.51","μg/m³","0","μg/m³","0","mg/m³","26.02","57.51","N/A","N/A","N/A","2","59","N/A"
"02-01-2025","09:00:00","2025-01-02T15:00:00+00:00","10.023042","-84.111712","15.07","μg/m³","0","μg/m³","39.23","μg/m³","0.05","μg/m³","2.52","μg/m³","2.77","μg/m³","15.63","μg/m³","0","μg/m³","0","mg/m³","31.79","37.32","N/A","N/A","N/A","2","58","N/A"
"02-01-2025","10:00:00","2025-01-02T16:00:00+00:00","10.023057","-84.111707","51.18","μg/m³","0","μg/m³","71.52","μg/m³","0","μg/m³","2.69","μg/m³","2.96","μg/m³","20.16","μg/m³","0.16","μg/m³","0","mg/m³","33.88","32.21","N/A","N/A","N/A","2","47","N/A"
"02-01-2025","11:00:00","2025-01-02T17:00:00+00:00","10.023072","-84.111705","58.08","μg/m³","0","μg/m³","73.93","μg/m³","0","μg/m³","2.61","μg/m³","2.87","μg/m³","21.95","μg/m³","6.14","μg/m³","0","mg/m³","32.79","34.21","N/A","N/A","N/A","3","43","N/A"
"02-01-2025","12:00:00","2025-01-02T18:00:00+00:00","10.023084","-84.111722","45.97","μg/m³","0","μg/m³","74.16","μg/m³","0.03","μg/m³","2.56","μg/m³","2.81","μg/m³","21.27","μg/m³","15.68","μg/m³","0","mg/m³","30.41","36.81","N/A","N/A","N/A","3","42","N/A"
"02-01-2025","13:00:00","2025-01-02T19:00:00+00:00","10.023105","-84.111703","44.81","μg/m³","0","μg/m³","64.01","μg/m³","0.06","μg/m³","2.54","μg/m³","2.79","μg/m³","20.64","μg/m³","11.18","μg/m³","0","mg/m³","30.08","39.12","N/A","N/A","N/A","3","39","N/A"
"02-01-2025","14:00:00","2025-01-02T20:00:00+00:00","10.023085","-84.111717","41.05","μg/m³","0","μg/m³","61.94","μg/m³","0.03","μg/m³","2.61","μg/m³","2.87","μg/m³","20.01","μg/m³","3.61","μg/m³","0","mg/m³","30.52","36.65","N/A","N/A","N/A","3","42","N/A"
"02-01-2025","15:00:00","2025-01-02T21:00:00+00:00","10.023101","-84.111754","46.81","μg/m³","0","μg/m³","67.91","μg/m³","0.53","μg/m³","2.82","μg/m³","3.1","μg/m³","19.9","μg/m³","24.06","μg/m³","0","mg/m³","28.41","43.48","N/A","N/A","N/A","3","49","N/A"
"02-01-2025","16:00:00","2025-01-02T22:00:00+00:00","10.023098","-84.11177","47.9","μg/m³","0","μg/m³","56.23","μg/m³","0.5","μg/m³","2.79","μg/m³","3.08","μg/m³","18.52","μg/m³","6.65","μg/m³","0","mg/m³","29.66","42.29","N/A","N/A","N/A","2","53","N/A"
"02-01-2025","17:00:00","2025-01-02T23:00:00+00:00","N/A","N/A","67.46","μg/m³","0","μg/m³","63.37","μg/m³","1","μg/m³","3.09","μg/m³","3.49","μg/m³","20.13","μg/m³","26.61","μg/m³","0","mg/m³","29.36","46.22","N/A","N/A","N/A","2","56","N/A"
"02-01-2025","18:00:00","2025-01-03T00:00:00+00:00","N/A","N/A","48.96","μg/m³","0","μg/m³","50.35","μg/m³","1.2","μg/m³","2.73","μg/m³","3.83","μg/m³","15","μg/m³","30.12","μg/m³","0","mg/m³","23.28","60.69","N/A","N/A","N/A","2","63","N/A"
"02-01-2025","19:00:00","2025-01-03T01:00:00+00:00","N/A","N/A","42.51","μg/m³","0","μg/m³","43.04","μg/m³","0.3","μg/m³","1.42","μg/m³","2.89","μg/m³","8.88","μg/m³","20.59","μg/m³","0","mg/m³","21.11","69.57","N/A","N/A","N/A","2","66","N/A"
"02-01-2025","20:00:00","2025-01-03T02:00:00+00:00","N/A","N/A","28.04","μg/m³","0","μg/m³","41.72","μg/m³","0.02","μg/m³","1.11","μg/m³","2.71","μg/m³","4.26","μg/m³","8.53","μg/m³","0","mg/m³","20.43","71.99","N/A","N/A","N/A","3","67","N/A"
"02-01-2025","21:00:00","2025-01-03T03:00:00+00:00","N/A","N/A","14.46","μg/m³","0","μg/m³","39.41","μg/m³","0.47","μg/m³","1.56","μg/m³","3.31","μg/m³","2.07","μg/m³","2.59","μg/m³","0","mg/m³","19.76","71.91","N/A","N/A","N/A","3","71","N/A"
"02-01-2025","22:00:00","2025-01-03T04:00:00+00:00","N/A","N/A","18.66","μg/m³","0","μg/m³","45.82","μg/m³","0.51","μg/m³","1.64","μg/m³","3.34","μg/m³","1.71","μg/m³","2.73","μg/m³","0","mg/m³","19.17","71.15","N/A","N/A","N/A","2","68","N/A"
"02-01-2025","23:00:00","2025-01-03T05:00:00+00:00","N/A","N/A","15.92","μg/m³","0.37","μg/m³","49.64","μg/m³","0.16","μg/m³","1.21","μg/m³","3.05","μg/m³","0.03","μg/m³","2.08","μg/m³","0","mg/m³","18.86","73.66","N/A","N/A","N/A","2","65","N/A"
"03-01-2025","00:00:00","2025-01-03T06:00:00+00:00","N/A","N/A","10.01","μg/m³","0","μg/m³","55.71","μg/m³","0.11","μg/m³","1.29","μg/m³","2.92","μg/m³","0.26","μg/m³","0.05","μg/m³","0","mg/m³","19.15","71.46","N/A","N/A","N/A","2","70","N/A"
"03-01-2025","01:00:00","2025-01-03T07:00:00+00:00","N/A","N/A","4.34","μg/m³","0","μg/m³","56.9","μg/m³","0.02","μg/m³","1.23","μg/m³","2.59","μg/m³","0.59","μg/m³","0","μg/m³","0","mg/m³","19.04","68.94","N/A","N/A","N/A","2","73","N/A"
"03-01-2025","02:00:00","2025-01-03T08:00:00+00:00","N/A","N/A","14","μg/m³","0.19","μg/m³","58.59","μg/m³","0.02","μg/m³","1.2","μg/m³","2.74","μg/m³","0.64","μg/m³","2.88","μg/m³","0","mg/m³","18.56","70.96","N/A","N/A","N/A","2","74","N/A"
"03-01-2025","03:00:00","2025-01-03T09:00:00+00:00","N/A","N/A","18.03","μg/m³","0","μg/m³","47.71","μg/m³","0.18","μg/m³","1.21","μg/m³","3.26","μg/m³","0","μg/m³","5.11","μg/m³","0","mg/m³","17.36","76.03","N/A","N/A","N/A","2","75","N/A"
"03-01-2025","04:00:00","2025-01-03T10:00:00+00:00","N/A","N/A","13.07","μg/m³","0","μg/m³","41.99","μg/m³","0.2","μg/m³","1.19","μg/m³","3.28","μg/m³","0","μg/m³","2.74","μg/m³","0","mg/m³","17.13","76.56","N/A","N/A","N/A","2","70","N/A"
"03-01-2025","05:00:00","2025-01-03T11:00:00+00:00","N/A","N/A","9.84","μg/m³","0.24","μg/m³","36.69","μg/m³","0.24","μg/m³","1.28","μg/m³","3.25","μg/m³","0","μg/m³","1.17","μg/m³","0","mg/m³","17.43","74.79","N/A","N/A","N/A","2","72","N/A"
"03-01-2025","06:00:00","2025-01-03T12:00:00+00:00","N/A","N/A","21.38","μg/m³","0","μg/m³","44.79","μg/m³","0.51","μg/m³","1.5","μg/m³","3.56","μg/m³","0","μg/m³","3.91","μg/m³","0","mg/m³","18.02","74.95","N/A","N/A","N/A","2","74","N/A"
"03-01-2025","07:00:00","2025-01-03T13:00:00+00:00","N/A","N/A","12.87","μg/m³","0","μg/m³","33.28","μg/m³","0.58","μg/m³","1.6","μg/m³","3.58","μg/m³","0.24","μg/m³","0.69","μg/m³","0","mg/m³","18.48","74.02","N/A","N/A","N/A","2","61","N/A"
"03-01-2025","08:00:00","2025-01-03T14:00:00+00:00","N/A","N/A","13.47","μg/m³","0","μg/m³","39.12","μg/m³","0.51","μg/m³","1.64","μg/m³","3.32","μg/m³","1.9","μg/m³","1.42","μg/m³","0","mg/m³","20.02","70.79","N/A","N/A","N/A","2","56","N/A"
"03-01-2025","09:00:00","2025-01-03T15:00:00+00:00","N/A","N/A","0.82","μg/m³","0.02","μg/m³","40.85","μg/m³","0.01","μg/m³","1.9","μg/m³","2.19","μg/m³","7.76","μg/m³","0","μg/m³","0","mg/m³","25.62","51.45","N/A","N/A","N/A","2","49","N/A"
"03-01-2025","10:00:00","2025-01-03T16:00:00+00:00","N/A","N/A","28.85","μg/m³","0","μg/m³","61.83","μg/m³","1.25","μg/m³","3.1","μg/m³","3.65","μg/m³","11.16","μg/m³","6.09","μg/m³","0","mg/m³","25.25","53.05","N/A","N/A","N/A","2","46","N/A"
"03-01-2025","11:00:00","2025-01-03T17:00:00+00:00","N/A","N/A","27.26","μg/m³","0.16","μg/m³","57.99","μg/m³","0.07","μg/m³","2.42","μg/m³","2.67","μg/m³","15.57","μg/m³","0.03","μg/m³","0","mg/m³","31.17","40.66","N/A","N/A","N/A","3","44","N/A"
"03-01-2025","12:00:00","2025-01-03T18:00:00+00:00","N/A","N/A","48.31","μg/m³","0","μg/m³","74.96","μg/m³","0","μg/m³","2.28","μg/m³","2.51","μg/m³","19.34","μg/m³","5.36","μg/m³","0","mg/m³","31.04","41.87","N/A","N/A","N/A","3","42","N/A"
"03-01-2025","13:00:00","2025-01-03T19:00:00+00:00","N/A","N/A","53.78","μg/m³","0.01","μg/m³","66.95","μg/m³","0.02","μg/m³","2.16","μg/m³","2.38","μg/m³","19.87","μg/m³","16.15","μg/m³","0","mg/m³","29.86","45.55","N/A","N/A","N/A","3","40","N/A"
"03-01-2025","14:00:00","2025-01-03T20:00:00+00:00","N/A","N/A","43.29","μg/m³","0","μg/m³","58.84","μg/m³","0.03","μg/m³","2.2","μg/m³","2.42","μg/m³","19.12","μg/m³","8.46","μg/m³","0","mg/m³","29.6","45.73","N/A","N/A","N/A","2","38","N/A"
"03-01-2025","15:00:00","2025-01-03T21:00:00+00:00","N/A","N/A","53.39","μg/m³","0","μg/m³","60.66","μg/m³","0.01","μg/m³","1.83","μg/m³","2.17","μg/m³","18.44","μg/m³","28.6","μg/m³","0","mg/m³","27.04","53.51","N/A","N/A","N/A","2","41","N/A"
"03-01-2025","16:00:00","2025-01-03T22:00:00+00:00","N/A","N/A","60.26","μg/m³","0","μg/m³","47.54","μg/m³","0.3","μg/m³","1.55","μg/m³","3.03","μg/m³","13.93","μg/m³","36.57","μg/m³","0","mg/m³","23.79","69.15","N/A","N/A","N/A","2","42","N/A"
"03-01-2025","17:00:00","2025-01-03T23:00:00+00:00","N/A","N/A","41.49","μg/m³","0","μg/m³","22.35","μg/m³","0.83","μg/m³","1.73","μg/m³","3.8","μg/m³","5.91","μg/m³","16.34","μg/m³","0","mg/m³","22.69","74.95","N/A","N/A","N/A","2","47","N/A"
"03-01-2025","18:00:00","2025-01-04T00:00:00+00:00","N/A","N/A","40.24","μg/m³","0","μg/m³","16.76","μg/m³","1.02","μg/m³","1.7","μg/m³","4.19","μg/m³","0.7","μg/m³","14.62","μg/m³","0","mg/m³","20.71","79.87","N/A","N/A","N/A","2","47","N/A"
"03-01-2025","19:00:00","2025-01-04T01:00:00+00:00","N/A","N/A","34.39","μg/m³","0","μg/m³","14.43","μg/m³","0.41","μg/m³","1.05","μg/m³","3.7","μg/m³","0.22","μg/m³","7.18","μg/m³","0","mg/m³","19.73","82.87","N/A","N/A","N/A","2","43","N/A"
"03-01-2025","20:00:00","2025-01-04T02:00:00+00:00","N/A","N/A","39.87","μg/m³","0","μg/m³","4.93","μg/m³","3.85","μg/m³","4.49","μg/m³","7.84","μg/m³","0","μg/m³","8.43","μg/m³","0","mg/m³","19.47","86.15","N/A","N/A","N/A","2","46","N/A"
"03-01-2025","21:00:00","2025-01-04T03:00:00+00:00","N/A","N/A","27.77","μg/m³","0","μg/m³","13.25","μg/m³","0.73","μg/m³","1.32","μg/m³","4.28","μg/m³","0","μg/m³","2.11","μg/m³","0","mg/m³","19.2","85.67","N/A","N/A","N/A","2","46","N/A"
"03-01-2025","22:00:00","2025-01-04T04:00:00+00:00","10.02311","-84.111749","21.72","μg/m³","0","μg/m³","21.38","μg/m³","0.42","μg/m³","0.9","μg/m³","3.76","μg/m³","0","μg/m³","1.29","μg/m³","0","mg/m³","18.86","85.73","N/A","N/A","N/A","2","51","N/A"
"03-01-2025","23:00:00","2025-01-04T05:00:00+00:00","N/A","N/A","10.75","μg/m³","1.4","μg/m³","33.02","μg/m³","0.01","μg/m³","0.64","μg/m³","3.12","μg/m³","0","μg/m³","0","μg/m³","0","mg/m³","19.11","81.89","N/A","N/A","N/A","2","66","N/A"
"04-01-2025","00:00:00","2025-01-04T06:00:00+00:00","N/A","N/A","10.58","μg/m³","0.78","μg/m³","36.86","μg/m³","0","μg/m³","0.7","μg/m³","2.99","μg/m³","0","μg/m³","0","μg/m³","0","mg/m³","19.35","79.98","N/A","N/A","N/A","2","64","N/A"
"04-01-2025","01:00:00","2025-01-04T07:00:00+00:00","N/A","N/A","9.04","μg/m³","0","μg/m³","38.3","μg/m³","0","μg/m³","0.74","μg/m³","2.95","μg/m³","0","μg/m³","0.79","μg/m³","0","mg/m³","19.15","78.99","N/A","N/A","N/A","2","64","N/A"
"04-01-2025","02:00:00","2025-01-04T08:00:00+00:00","N/A","N/A","11.45","μg/m³","0","μg/m³","43.16","μg/m³","0","μg/m³","0.82","μg/m³","3","μg/m³","0","μg/m³","0.71","μg/m³","0","mg/m³","18.93","78.4","N/A","N/A","N/A","2","61","N/A"
"04-01-2025","03:00:00","2025-01-04T09:00:00+00:00","N/A","N/A","17.54","μg/m³","0","μg/m³","39.34","μg/m³","0","μg/m³","0.65","μg/m³","3.07","μg/m³","0","μg/m³","3.35","μg/m³","0","mg/m³","18.64","81.27","N/A","N/A","N/A","2","54","N/A"
"04-01-2025","04:00:00","2025-01-04T10:00:00+00:00","N/A","N/A","8.2","μg/m³","0","μg/m³","37.33","μg/m³","0","μg/m³","0.7","μg/m³","2.99","μg/m³","0","μg/m³","0.19","μg/m³","0","mg/m³","18.63","79.87","N/A","N/A","N/A","2","51","N/A"
"04-01-2025","05:00:00","2025-01-04T11:00:00+00:00","N/A","N/A","12.81","μg/m³","0","μg/m³","35.51","μg/m³","0","μg/m³","0.64","μg/m³","3.06","μg/m³","0","μg/m³","1.36","μg/m³","0","mg/m³","18.53","81.33","N/A","N/A","N/A","2","56","N/A"
